Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/fa16-bcs-2931/isb,csc455,1,9,3,4,1,5,9,1,23,38,NULL,32,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2931/isb,csc483,6,1,6,7,4,7,4,8,19,40,NULL,38,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2931/isb,csc498,6,7,2,1,6,0,0,6,0,29,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2931/isb,eee440,8,2,9,7,0,9,8,9,5,14,NULL,25,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-2936/isb,csc356,6,2,9,3,10,4,1,9,6,10,18,33,3,0,1,6,csc
ciit/fa16-bcs-2936/isb,csc441,7,1,5,7,0,3,0,4,12,10,15,36,2,6,3,2,csc
ciit/fa16-bcs-2936/isb,csc455,6,2,3,7,7,7,1,5,3,49,NULL,21,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2936/isb,csc483,10,9,3,3,5,3,8,5,13,48,NULL,25,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2936/isb,csc498,3,4,8,7,8,7,5,3,24,17,NULL,33,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2936/isb,eee440,3,4,6,8,7,4,5,6,25,36,NULL,24,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-294/isb,csc356,2,9,10,7,6,10,2,8,1,46,16,28,0,7,5,7,csc
ciit/fa16-bcs-294/isb,csc441,0,4,8,6,3,3,6,0,3,25,18,50,3,2,5,0,csc
ciit/fa16-bcs-294/isb,csc455,1,3,9,7,1,1,4,1,3,47,NULL,50,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-294/isb,csc483,6,6,4,4,2,8,10,7,19,34,NULL,40,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-294/isb,csc498,9,2,4,5,2,4,7,1,17,31,NULL,47,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-294/isb,eee440,8,5,2,6,4,9,10,4,11,48,NULL,25,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-2968/isb,csc356,6,4,9,6,6,8,7,4,11,18,22,39,5,1,3,7,csc
ciit/fa16-bcs-2968/isb,csc441,1,3,9,3,6,4,10,8,2,27,16,40,8,3,6,2,csc
ciit/fa16-bcs-2968/isb,csc455,8,1,1,4,6,1,6,1,21,50,NULL,49,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2968/isb,csc483,1,10,1,5,0,4,3,3,23,24,NULL,20,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2968/isb,csc498,5,9,5,9,6,10,0,3,25,10,NULL,21,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2968/isb,eee440,5,8,7,2,6,3,0,7,11,30,NULL,22,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-2984/isb,csc356,6,4,8,9,10,8,6,1,24,15,18,38,6,8,7,2,csc
ciit/fa16-bcs-2984/isb,csc441,7,9,9,3,9,7,10,6,19,19,25,25,6,0,8,6,csc
ciit/fa16-bcs-2984/isb,csc455,3,10,0,10,9,3,6,4,14,41,NULL,36,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2984/isb,csc483,5,9,6,2,3,9,7,0,4,48,NULL,45,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2984/isb,csc498,0,3,8,0,3,5,6,3,8,35,NULL,25,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-2984/isb,eee440,0,1,8,0,0,8,10,7,6,10,NULL,42,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3040/isb,csc356,5,4,7,2,0,4,1,3,14,14,22,35,6,5,2,3,csc
ciit/fa16-bcs-3040/isb,csc441,9,1,0,6,0,3,10,1,22,44,24,36,3,6,4,4,csc
ciit/fa16-bcs-3040/isb,csc455,6,1,1,2,4,2,4,5,18,18,NULL,20,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3040/isb,csc483,6,0,5,5,8,10,7,8,14,32,NULL,41,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3040/isb,csc498,6,7,9,0,3,4,5,7,7,25,NULL,20,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3040/isb,eee440,0,4,3,9,8,1,8,1,18,25,NULL,41,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3097/isb,csc356,7,3,3,9,5,8,8,1,5,20,15,47,10,5,6,5,csc
ciit/fa16-bcs-3097/isb,csc441,5,3,5,3,3,7,3,1,1,48,21,29,4,10,1,0,csc
ciit/fa16-bcs-3097/isb,csc455,5,8,9,0,8,2,10,6,19,50,NULL,36,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3097/isb,csc483,1,10,10,10,4,7,10,9,10,15,NULL,36,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3097/isb,csc498,8,0,2,10,7,10,10,9,8,43,NULL,44,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3097/isb,eee440,6,7,10,7,6,4,5,9,1,10,NULL,36,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3107/isb,csc356,0,9,5,10,1,8,2,9,17,40,20,49,1,0,10,9,csc
ciit/fa16-bcs-3107/isb,csc441,10,1,8,4,0,3,3,8,8,49,20,38,5,6,1,1,csc
ciit/fa16-bcs-3107/isb,csc455,5,4,4,3,0,4,10,7,22,18,NULL,22,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3107/isb,csc483,0,8,5,3,4,6,1,0,9,45,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3107/isb,csc498,2,3,7,0,9,0,1,3,19,45,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3107/isb,eee440,9,0,8,4,5,9,6,4,11,32,NULL,28,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3122/isb,csc356,7,3,9,9,10,7,8,7,16,14,25,27,2,2,0,6,csc
ciit/fa16-bcs-3122/isb,csc441,9,6,0,8,6,3,8,8,18,46,25,48,5,0,3,1,csc
ciit/fa16-bcs-3122/isb,csc455,7,7,1,9,7,10,6,10,19,32,NULL,47,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3122/isb,csc483,7,9,2,10,10,5,6,10,3,11,NULL,41,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3122/isb,csc498,5,1,5,1,3,7,3,4,7,14,NULL,22,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3122/isb,eee440,4,7,5,2,10,10,2,5,23,16,NULL,36,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3131/isb,csc356,1,0,5,6,2,8,0,7,11,43,24,37,2,3,6,10,csc
ciit/fa16-bcs-3131/isb,csc441,5,8,9,0,3,5,10,10,23,23,17,26,10,0,2,9,csc
ciit/fa16-bcs-3131/isb,csc455,6,4,9,7,8,0,0,6,6,27,NULL,20,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3131/isb,csc483,10,3,8,0,1,1,6,8,16,29,NULL,34,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3131/isb,csc498,6,8,8,6,1,2,0,10,16,20,NULL,26,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3131/isb,eee440,7,8,3,6,1,7,1,2,15,12,NULL,32,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-317/isb,csc356,10,7,6,5,0,1,10,4,12,12,19,49,5,1,8,2,csc
ciit/fa16-bcs-317/isb,csc441,3,9,3,10,3,3,2,1,6,39,18,46,10,9,0,3,csc
ciit/fa16-bcs-317/isb,csc455,4,8,5,1,4,7,6,3,25,26,NULL,42,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-317/isb,csc483,6,9,0,9,3,3,2,2,16,16,NULL,21,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-317/isb,csc498,7,6,8,8,2,0,9,7,9,15,NULL,40,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-317/isb,eee440,3,0,9,9,7,0,0,8,0,48,NULL,27,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3185/isb,csc356,7,9,0,3,3,4,8,5,4,17,15,43,9,5,1,1,csc
ciit/fa16-bcs-3185/isb,csc441,6,10,0,9,7,4,8,2,0,17,17,37,4,10,1,9,csc
ciit/fa16-bcs-3185/isb,csc455,3,1,10,3,8,0,3,4,2,41,NULL,46,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3185/isb,csc483,4,5,7,1,8,3,7,0,12,21,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3185/isb,csc498,2,2,7,4,10,2,6,5,15,34,NULL,21,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3185/isb,eee440,6,4,4,3,3,7,0,1,10,21,NULL,33,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-320/isb,csc356,1,9,3,4,8,4,7,4,11,13,16,34,10,5,8,0,csc
ciit/fa16-bcs-320/isb,csc441,3,3,10,7,0,8,5,7,9,20,16,37,1,7,9,0,csc
ciit/fa16-bcs-320/isb,csc455,4,7,4,7,10,2,5,8,22,11,NULL,45,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-320/isb,csc483,6,8,2,8,10,0,6,5,2,43,NULL,50,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-320/isb,csc498,4,0,2,1,10,7,8,1,7,44,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-320/isb,eee440,2,8,1,6,6,8,0,7,2,33,NULL,30,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3201/isb,csc356,9,3,10,5,1,10,4,1,19,20,21,49,0,7,9,8,csc
ciit/fa16-bcs-3201/isb,csc441,10,6,9,2,7,4,8,7,7,10,24,32,9,8,1,2,csc
ciit/fa16-bcs-3201/isb,csc455,7,5,0,4,0,8,3,9,20,43,NULL,30,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3201/isb,csc483,7,2,5,7,8,6,9,1,21,44,NULL,36,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3201/isb,csc498,1,9,4,0,10,3,0,4,2,21,NULL,46,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3201/isb,eee440,0,10,5,6,10,6,4,9,21,29,NULL,37,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3205/isb,csc356,2,8,3,2,8,4,3,4,6,20,24,44,2,8,1,3,csc
ciit/fa16-bcs-3205/isb,csc441,1,8,7,8,2,3,2,5,13,18,15,46,8,6,7,3,csc
ciit/fa16-bcs-3205/isb,csc455,9,8,9,6,4,4,5,4,1,10,NULL,38,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3205/isb,csc483,0,9,3,9,3,7,8,9,1,28,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3205/isb,csc498,5,5,2,0,7,4,10,10,25,36,NULL,43,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3205/isb,eee440,3,5,4,7,6,0,1,9,17,36,NULL,41,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3232/isb,csc356,2,5,8,6,6,10,10,2,24,43,18,44,6,8,5,0,csc
ciit/fa16-bcs-3232/isb,csc441,7,10,5,6,9,0,6,3,6,47,22,46,4,9,10,10,csc
ciit/fa16-bcs-3232/isb,csc455,10,6,5,6,6,10,2,9,23,24,NULL,38,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3232/isb,csc483,7,6,8,1,9,2,7,10,15,16,NULL,48,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3232/isb,csc498,0,8,10,8,10,10,10,6,25,27,NULL,38,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3232/isb,eee440,5,5,1,6,2,9,6,4,6,39,NULL,32,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3339/isb,csc356,8,8,0,0,10,6,8,1,9,13,19,38,3,4,4,5,csc
ciit/fa16-bcs-3339/isb,csc441,1,6,8,2,6,2,8,3,22,29,23,29,2,7,1,9,csc
ciit/fa16-bcs-3339/isb,csc455,1,6,6,9,9,4,8,8,7,29,NULL,28,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3339/isb,csc483,4,5,2,8,3,5,3,1,17,17,NULL,42,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3339/isb,csc498,3,2,7,9,8,6,10,1,12,46,NULL,25,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3339/isb,eee440,5,6,8,4,10,2,10,3,13,17,NULL,40,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3374/isb,csc356,10,3,7,4,1,1,7,5,21,13,19,37,1,8,5,8,csc
ciit/fa16-bcs-3374/isb,csc441,6,9,1,2,2,4,1,4,20,14,25,44,10,2,1,2,csc
ciit/fa16-bcs-3374/isb,csc455,3,1,10,0,7,3,2,7,13,50,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3374/isb,csc483,10,8,9,9,7,10,9,4,19,23,NULL,41,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3374/isb,csc498,5,3,5,10,5,7,4,3,25,27,NULL,32,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3374/isb,eee440,8,3,1,7,7,7,3,7,2,11,NULL,36,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3390/isb,csc356,2,9,9,2,7,9,7,10,13,38,15,45,8,6,1,10,csc
ciit/fa16-bcs-3390/isb,csc441,2,8,9,9,2,0,5,3,23,32,19,46,4,7,9,4,csc
ciit/fa16-bcs-3390/isb,csc455,10,0,8,5,6,4,9,10,14,42,NULL,45,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3390/isb,csc483,4,6,5,7,0,8,3,3,0,26,NULL,50,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3390/isb,csc498,2,9,8,0,1,10,6,6,7,21,NULL,22,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3390/isb,eee440,2,4,9,5,8,3,6,4,25,50,NULL,36,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3413/isb,csc356,8,7,6,6,6,5,3,9,8,24,22,40,0,4,6,5,csc
ciit/fa16-bcs-3413/isb,csc441,8,10,9,3,9,6,10,10,24,41,18,32,7,6,3,5,csc
ciit/fa16-bcs-3413/isb,csc455,5,1,9,3,10,0,10,3,16,25,NULL,24,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3413/isb,csc483,8,3,3,1,10,9,1,9,9,38,NULL,49,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3413/isb,csc498,4,8,4,8,7,3,6,6,8,43,NULL,35,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3413/isb,eee440,4,8,4,3,8,5,5,9,16,11,NULL,33,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3435/isb,csc356,9,6,4,2,0,9,4,0,23,39,24,25,4,5,3,3,csc
ciit/fa16-bcs-3435/isb,csc441,7,7,10,6,10,1,7,9,12,32,25,49,4,0,10,9,csc
ciit/fa16-bcs-3435/isb,csc455,2,7,5,1,0,1,1,2,12,44,NULL,34,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3435/isb,csc483,8,2,0,3,6,8,7,5,23,30,NULL,35,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3435/isb,csc498,0,10,4,10,2,4,4,9,8,18,NULL,24,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3435/isb,eee440,5,8,9,9,10,9,7,10,23,36,NULL,39,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3439/isb,csc356,10,0,3,9,1,6,7,5,22,23,23,31,7,6,2,1,csc
ciit/fa16-bcs-3439/isb,csc441,9,0,4,10,1,8,6,5,4,18,24,29,2,7,5,6,csc
ciit/fa16-bcs-3439/isb,csc455,2,2,1,8,3,7,1,9,25,11,NULL,38,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3439/isb,csc483,2,0,10,1,9,5,1,7,12,48,NULL,44,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3439/isb,csc498,10,8,2,10,8,8,4,1,17,33,NULL,29,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3439/isb,eee440,0,6,0,8,4,9,0,7,14,12,NULL,36,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3503/isb,csc356,6,2,9,9,3,2,10,7,24,20,22,45,6,1,10,9,csc
ciit/fa16-bcs-3503/isb,csc441,7,6,2,9,4,2,7,1,18,19,25,28,3,1,3,7,csc
ciit/fa16-bcs-3503/isb,csc455,5,3,9,6,9,2,9,7,23,29,NULL,47,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3503/isb,csc483,2,7,6,4,9,3,4,4,24,39,NULL,28,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3503/isb,csc498,1,6,0,0,2,9,8,8,1,17,NULL,45,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3503/isb,eee440,9,10,6,9,9,0,10,3,21,16,NULL,48,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3533/isb,csc356,0,4,9,4,0,7,4,0,24,13,17,39,4,9,9,3,csc
ciit/fa16-bcs-3533/isb,csc441,10,5,1,2,4,0,0,2,25,27,22,27,2,0,9,10,csc
ciit/fa16-bcs-3533/isb,csc455,8,10,4,8,9,6,4,10,2,13,NULL,34,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3533/isb,csc483,5,0,3,4,7,7,0,3,21,33,NULL,24,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3533/isb,csc498,4,6,2,8,0,1,10,3,5,27,NULL,49,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3533/isb,eee440,1,3,6,10,7,2,2,8,5,42,NULL,25,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3598/isb,csc356,8,4,2,7,5,10,10,9,17,29,17,43,4,2,1,9,csc
ciit/fa16-bcs-3598/isb,csc441,5,9,4,5,8,4,6,3,0,11,25,31,7,4,8,2,csc
ciit/fa16-bcs-3598/isb,csc455,7,1,5,0,3,0,5,4,17,26,NULL,41,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3598/isb,csc483,4,5,9,3,3,9,0,0,18,11,NULL,40,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3598/isb,csc498,9,1,3,8,6,2,9,6,1,46,NULL,38,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3598/isb,eee440,7,0,4,4,10,9,0,2,18,25,NULL,43,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3604/isb,csc356,0,9,2,1,10,0,7,3,23,19,16,47,6,8,6,2,csc
ciit/fa16-bcs-3604/isb,csc441,3,3,9,10,7,9,1,0,18,26,20,45,6,0,5,4,csc
ciit/fa16-bcs-3604/isb,csc455,3,3,4,7,8,6,10,5,6,39,NULL,21,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3604/isb,csc483,5,0,1,2,1,8,0,6,13,37,NULL,22,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3604/isb,csc498,8,8,7,9,4,10,3,5,25,44,NULL,43,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3604/isb,eee440,9,0,4,1,9,10,6,1,13,12,NULL,28,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3637/isb,csc356,5,8,6,0,2,4,6,1,22,12,22,45,7,7,8,8,csc
ciit/fa16-bcs-3637/isb,csc441,5,4,3,0,0,0,9,8,1,10,23,41,8,6,10,2,csc
ciit/fa16-bcs-3637/isb,csc455,1,6,2,6,8,9,5,9,0,22,NULL,45,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3637/isb,csc483,5,9,5,8,5,1,1,6,5,18,NULL,25,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3637/isb,csc498,0,10,1,10,7,9,10,7,4,30,NULL,27,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3637/isb,eee440,4,5,4,8,9,9,5,0,18,33,NULL,34,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3641/isb,csc356,9,3,0,8,9,9,10,6,0,42,23,28,8,5,9,7,csc
ciit/fa16-bcs-3641/isb,csc441,9,3,8,6,6,10,3,7,24,32,20,44,2,10,0,9,csc
ciit/fa16-bcs-3641/isb,csc455,6,1,2,9,10,8,3,9,10,43,NULL,30,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3641/isb,csc483,6,8,4,6,6,6,5,6,2,18,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3641/isb,csc498,7,5,1,2,9,2,9,6,6,14,NULL,27,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3641/isb,eee440,5,8,3,8,10,9,4,8,13,21,NULL,43,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-367/isb,csc356,1,0,5,5,1,10,10,4,1,46,15,30,10,3,10,10,csc
ciit/fa16-bcs-367/isb,csc441,1,0,2,10,3,5,5,9,13,37,16,44,7,0,8,4,csc
ciit/fa16-bcs-367/isb,csc455,10,8,0,7,0,3,1,8,9,14,NULL,41,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-367/isb,csc483,7,1,8,3,5,3,2,9,2,31,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-367/isb,csc498,2,2,8,6,3,2,3,6,2,28,NULL,42,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-367/isb,eee440,1,5,3,9,3,3,0,0,25,37,NULL,41,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3691/isb,csc356,0,10,5,4,9,1,3,3,19,34,25,32,10,1,7,8,csc
ciit/fa16-bcs-3691/isb,csc441,1,3,3,0,9,2,10,7,8,46,23,30,10,1,6,4,csc
ciit/fa16-bcs-3691/isb,csc455,10,1,8,7,5,8,10,5,3,17,NULL,28,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3691/isb,csc483,5,5,0,6,5,8,1,9,3,38,NULL,49,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3691/isb,csc498,1,7,2,9,10,8,7,9,4,50,NULL,50,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3691/isb,eee440,6,1,7,10,8,8,10,8,14,23,NULL,30,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3704/isb,csc356,9,9,9,2,8,4,0,4,7,46,18,41,9,5,7,3,csc
ciit/fa16-bcs-3704/isb,csc441,1,8,10,2,2,7,5,6,6,22,16,32,5,3,9,6,csc
ciit/fa16-bcs-3704/isb,csc455,0,8,10,8,9,10,4,1,17,45,NULL,22,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3704/isb,csc483,6,7,9,2,5,0,10,7,4,34,NULL,41,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3704/isb,csc498,8,9,1,1,2,4,0,0,11,12,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3704/isb,eee440,3,4,6,0,7,1,0,3,10,10,NULL,37,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3713/isb,csc356,1,7,2,2,0,3,5,5,17,13,23,39,10,7,3,10,csc
ciit/fa16-bcs-3713/isb,csc441,10,4,1,0,6,1,5,7,23,42,19,27,6,5,2,7,csc
ciit/fa16-bcs-3713/isb,csc455,10,3,1,2,3,0,4,5,12,48,NULL,34,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3713/isb,csc483,8,9,10,10,8,4,0,7,13,40,NULL,44,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3713/isb,csc498,2,0,3,6,6,6,6,5,21,29,NULL,48,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3713/isb,eee440,2,4,8,7,0,10,0,10,25,48,NULL,24,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3736/isb,csc356,0,0,7,5,9,5,5,6,9,33,15,30,4,7,9,6,csc
ciit/fa16-bcs-3736/isb,csc441,1,10,2,6,2,7,0,9,9,21,25,47,2,7,10,3,csc
ciit/fa16-bcs-3736/isb,csc455,4,0,0,7,7,4,8,3,18,38,NULL,30,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3736/isb,csc483,9,7,3,9,7,0,1,7,7,14,NULL,34,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3736/isb,csc498,7,3,10,8,10,3,8,7,21,36,NULL,30,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3736/isb,eee440,1,8,10,7,3,0,4,9,15,47,NULL,40,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-3740/isb,csc356,8,6,4,6,8,4,10,7,15,16,17,26,1,7,3,9,csc
ciit/fa16-bcs-3740/isb,csc441,7,4,4,6,5,10,5,4,20,46,22,26,6,1,8,7,csc
ciit/fa16-bcs-3740/isb,csc455,10,2,3,10,10,1,10,5,16,26,NULL,27,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3740/isb,csc483,9,8,1,9,4,7,10,9,18,18,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3740/isb,csc498,0,10,7,10,1,4,8,10,18,43,NULL,44,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-3740/isb,eee440,8,9,7,10,3,2,1,2,5,41,NULL,33,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-421/isb,csc356,0,3,1,5,4,6,9,5,6,14,22,27,7,4,10,5,csc
ciit/fa16-bcs-421/isb,csc441,7,6,10,7,1,4,8,5,2,22,19,49,4,9,1,7,csc
ciit/fa16-bcs-421/isb,csc455,10,10,7,9,8,7,4,0,2,20,NULL,32,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-421/isb,csc483,7,5,7,1,7,7,0,8,15,12,NULL,41,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-421/isb,csc498,6,7,3,7,0,6,6,10,2,46,NULL,33,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-421/isb,eee440,4,1,0,0,8,3,1,8,20,41,NULL,50,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-431/isb,csc356,3,5,2,8,10,5,3,0,13,21,23,50,9,9,0,9,csc
ciit/fa16-bcs-431/isb,csc441,3,0,5,2,3,4,1,2,6,37,17,39,8,7,7,3,csc
ciit/fa16-bcs-431/isb,csc455,7,6,8,10,1,6,6,6,14,47,NULL,23,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-431/isb,csc483,10,6,8,3,1,7,10,5,22,31,NULL,23,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-431/isb,csc498,5,2,10,6,3,5,0,6,4,11,NULL,23,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-431/isb,eee440,5,5,1,0,3,8,4,4,9,34,NULL,30,NULL,NULL,NULL,NULL,eee
ciit/fa16-bcs-48/isb,csc356,10,8,5,5,4,0,7,6,4,37,15,41,4,9,3,1,csc
ciit/fa16-bcs-48/isb,csc441,2,5,10,9,2,10,4,8,23,47,20,40,2,6,8,3,csc
ciit/fa16-bcs-48/isb,csc455,0,1,3,5,3,3,3,0,11,41,NULL,45,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-48/isb,csc483,6,9,2,8,0,8,7,8,17,13,NULL,46,NULL,NULL,NULL,NULL,csc
