Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/fa17-bcs-278/isb,bio310,1,6,3,4,1,10,5,3,22,26,17,46,6,5,6,1,bio,2.4
ciit/fa17-bcs-278/isb,csc499,7,6,2,1,1,7,4,3,25,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.99
ciit/fa17-bcs-278/isb,hum434,8,5,8,7,8,4,5,10,18,42,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.69
ciit/fa17-bcs-278/isb,mgt131,4,4,8,7,10,10,8,7,21,25,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.81
ciit/fa17-bcs-2917/isb,bio310,3,6,3,9,2,2,7,6,22,26,23,43,1,8,3,1,bio,2.97
ciit/fa17-bcs-2917/isb,csc499,7,8,8,2,2,9,3,8,20,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/fa17-bcs-2917/isb,hum434,2,3,4,2,1,6,8,1,20,45,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.72
ciit/fa17-bcs-2917/isb,mgt131,3,2,4,8,4,5,1,9,15,45,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.89
ciit/fa17-bcs-2949/isb,bio310,3,2,1,2,7,7,3,6,25,27,17,36,10,1,7,4,bio,3
ciit/fa17-bcs-2949/isb,csc499,7,3,7,1,8,4,4,10,23,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa17-bcs-2949/isb,hum434,1,9,2,10,7,10,9,1,18,30,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.88
ciit/fa17-bcs-2949/isb,mgt131,9,9,6,5,8,7,9,6,18,28,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.44
ciit/fa17-bcs-2970/isb,bio310,6,2,3,6,3,1,10,3,17,38,20,33,6,3,2,5,bio,2.59
ciit/fa17-bcs-2970/isb,csc499,10,5,7,3,5,9,10,1,25,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa17-bcs-2970/isb,hum434,2,7,10,5,7,1,4,10,17,28,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.31
ciit/fa17-bcs-2970/isb,mgt131,4,9,6,6,7,8,3,3,16,40,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.67
ciit/fa17-bcs-3005/isb,bio310,2,1,5,5,3,6,2,7,23,45,15,26,7,9,6,8,bio,2.83
ciit/fa17-bcs-3005/isb,csc499,4,7,2,7,5,7,2,3,24,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/fa17-bcs-3005/isb,hum434,1,7,7,7,9,1,6,2,23,36,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.81
ciit/fa17-bcs-3005/isb,mgt131,6,5,1,4,5,6,8,9,16,42,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.35
ciit/fa17-bcs-3027/isb,bio310,2,7,6,6,5,9,1,10,25,38,24,45,2,10,4,5,bio,2.69
ciit/fa17-bcs-3027/isb,csc499,2,9,3,4,6,1,1,6,20,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.03
ciit/fa17-bcs-3027/isb,hum434,6,9,4,9,4,10,8,4,23,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.65
ciit/fa17-bcs-3027/isb,mgt131,9,8,3,7,4,4,3,9,17,30,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.78
ciit/fa17-bcs-3028/isb,bio310,7,8,5,1,6,7,10,2,22,30,23,39,10,3,3,7,bio,2.44
ciit/fa17-bcs-3028/isb,csc499,9,3,4,8,9,8,2,9,18,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa17-bcs-3028/isb,hum434,6,10,8,2,6,10,8,4,22,42,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.58
ciit/fa17-bcs-3028/isb,mgt131,7,3,9,1,7,6,3,2,16,37,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.63
ciit/fa17-bcs-3043/isb,bio310,8,6,6,2,8,8,9,8,21,44,24,25,5,5,2,8,bio,3.04
ciit/fa17-bcs-3043/isb,csc499,9,9,10,2,6,6,7,9,20,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/fa17-bcs-3043/isb,hum434,3,10,4,1,4,6,8,6,15,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.28
ciit/fa17-bcs-3043/isb,mgt131,2,8,8,9,9,6,8,6,23,33,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.42
ciit/fa17-bcs-3051/isb,bio310,6,2,6,9,9,7,2,1,21,43,15,38,8,7,8,3,bio,2.52
ciit/fa17-bcs-3051/isb,csc499,2,4,2,10,6,6,3,1,22,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa17-bcs-3051/isb,hum434,1,8,9,8,8,2,9,5,17,28,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.24
ciit/fa17-bcs-3051/isb,mgt131,10,7,6,8,6,8,1,1,17,25,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.08
ciit/fa17-bcs-3056/isb,bio310,4,4,3,8,2,3,8,6,21,25,18,41,2,1,3,5,bio,2.92
ciit/fa17-bcs-3056/isb,csc499,1,9,5,1,10,7,7,4,23,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.39
ciit/fa17-bcs-3056/isb,hum434,1,10,2,9,6,5,8,6,23,31,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.02
ciit/fa17-bcs-3056/isb,mgt131,3,7,1,3,10,7,4,9,19,48,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.51
ciit/fa17-bcs-3082/isb,bio310,2,4,4,3,5,7,2,10,20,29,23,36,4,6,8,7,bio,3.1
ciit/fa17-bcs-3082/isb,csc499,4,1,2,5,4,1,1,5,15,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa17-bcs-3082/isb,hum434,3,4,7,7,4,3,6,8,20,42,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.23
ciit/fa17-bcs-3082/isb,mgt131,2,7,4,10,8,9,6,2,24,34,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.65
ciit/fa17-bcs-3084/isb,bio310,1,5,8,10,6,2,2,7,17,42,25,27,4,8,1,10,bio,2.65
ciit/fa17-bcs-3084/isb,csc499,10,7,7,4,2,3,8,8,17,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.84
ciit/fa17-bcs-3084/isb,hum434,8,5,7,9,1,6,8,6,24,31,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.1
ciit/fa17-bcs-3084/isb,mgt131,7,5,4,9,8,3,4,8,24,38,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.04
ciit/fa17-bcs-3241/isb,bio310,7,10,1,3,4,6,1,2,25,25,18,48,7,4,7,8,bio,2.54
ciit/fa17-bcs-3241/isb,csc499,4,4,9,2,5,8,10,7,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.82
ciit/fa17-bcs-3241/isb,hum434,9,6,9,5,4,2,7,1,18,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.81
ciit/fa17-bcs-3241/isb,mgt131,5,3,8,7,5,5,4,8,24,39,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.84
ciit/fa17-bcs-3248/isb,bio310,5,8,8,4,5,8,6,10,24,32,18,31,6,5,4,3,bio,2.54
ciit/fa17-bcs-3248/isb,csc499,2,7,8,6,2,10,6,2,15,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.84
ciit/fa17-bcs-3248/isb,hum434,1,3,2,3,7,9,4,6,18,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.98
ciit/fa17-bcs-3248/isb,mgt131,5,10,9,3,1,6,2,3,24,46,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.75
ciit/fa17-bcs-3260/isb,bio310,1,2,8,9,8,6,9,7,24,27,19,44,3,10,5,5,bio,2.35
ciit/fa17-bcs-3260/isb,csc499,10,2,2,4,5,2,7,9,24,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa17-bcs-3260/isb,hum434,6,8,1,8,6,5,9,9,25,34,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.4
ciit/fa17-bcs-3260/isb,mgt131,4,6,3,9,5,3,5,4,25,44,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.75
ciit/fa17-bcs-33/isb,bio310,8,8,3,2,3,8,3,5,22,28,21,42,4,8,3,10,bio,2.27
ciit/fa17-bcs-33/isb,csc499,6,3,6,10,7,2,2,4,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.4
ciit/fa17-bcs-33/isb,hum434,6,10,1,5,2,5,3,9,17,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.75
ciit/fa17-bcs-33/isb,mgt131,7,3,9,10,5,9,3,7,17,42,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.65
ciit/fa17-bcs-3312/isb,bio310,6,7,10,10,10,3,9,5,17,39,24,30,2,7,2,4,bio,3.04
ciit/fa17-bcs-3312/isb,csc499,2,6,3,2,3,10,4,2,16,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/fa17-bcs-3312/isb,hum434,8,10,7,4,6,3,7,7,25,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,3
ciit/fa17-bcs-3312/isb,mgt131,3,7,7,2,6,2,1,6,18,38,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.08
ciit/fa17-bcs-3384/isb,bio310,9,7,9,2,5,3,1,2,20,37,20,32,8,4,8,3,bio,3.31
ciit/fa17-bcs-3384/isb,csc499,7,5,8,2,4,6,2,9,23,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/fa17-bcs-3384/isb,hum434,5,10,6,9,10,10,4,1,19,45,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.34
ciit/fa17-bcs-3384/isb,mgt131,6,8,5,9,1,3,8,3,16,35,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.5
ciit/fa17-bcs-3442/isb,bio310,1,5,6,9,10,7,7,1,18,40,24,40,3,1,1,8,bio,2.63
ciit/fa17-bcs-3442/isb,csc499,2,10,1,2,9,6,4,5,18,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.49
ciit/fa17-bcs-3442/isb,hum434,1,10,8,6,5,5,8,8,17,39,NULL,NULL,NULL,NULL,NULL,NULL,hum,3
ciit/fa17-bcs-3442/isb,mgt131,8,5,3,2,3,6,3,2,21,29,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.31
ciit/fa17-bcs-3455/isb,bio310,2,5,3,6,5,8,7,8,21,41,20,44,5,10,2,7,bio,3.17
ciit/fa17-bcs-3455/isb,csc499,6,7,5,4,4,7,5,7,19,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa17-bcs-3455/isb,hum434,4,5,2,3,4,10,1,4,17,45,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.87
ciit/fa17-bcs-3455/isb,mgt131,5,4,10,2,5,3,4,2,15,30,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.5
ciit/fa17-bcs-3463/isb,bio310,4,1,9,2,8,4,3,3,24,34,19,26,3,9,4,8,bio,2.88
ciit/fa17-bcs-3463/isb,csc499,8,10,9,1,9,8,5,10,21,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/fa17-bcs-3463/isb,hum434,7,9,7,8,6,2,6,7,17,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.78
ciit/fa17-bcs-3463/isb,mgt131,7,8,2,7,6,6,9,5,20,42,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.87
ciit/fa17-bcs-3473/isb,bio310,10,2,5,6,8,6,6,5,19,27,22,44,6,5,9,7,bio,3.02
ciit/fa17-bcs-3473/isb,csc499,3,3,4,4,6,3,7,4,20,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa17-bcs-3473/isb,hum434,10,2,7,1,2,6,6,8,20,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.49
ciit/fa17-bcs-3473/isb,mgt131,2,1,7,2,7,3,5,7,23,27,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.21
ciit/fa17-bcs-3535/isb,bio310,7,1,10,10,10,1,8,9,22,47,25,41,3,4,2,7,bio,3.23
ciit/fa17-bcs-3535/isb,csc499,6,7,2,1,2,10,8,4,23,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/fa17-bcs-3535/isb,hum434,4,4,9,9,1,3,6,10,15,36,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.74
ciit/fa17-bcs-3535/isb,mgt131,10,1,10,1,1,10,5,8,20,27,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.29
ciit/fa17-bcs-3537/isb,bio310,10,2,8,7,10,7,1,2,20,44,17,38,8,10,3,6,bio,3.37
ciit/fa17-bcs-3537/isb,csc499,9,5,9,2,8,1,1,10,22,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.05
ciit/fa17-bcs-3537/isb,hum434,7,10,7,4,5,4,5,5,22,34,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.54
ciit/fa17-bcs-3537/isb,mgt131,1,4,1,4,3,3,10,2,16,46,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.96
ciit/fa17-bcs-3577/isb,bio310,6,8,3,8,9,8,7,6,15,27,21,33,7,4,9,5,bio,3.34
ciit/fa17-bcs-3577/isb,csc499,5,7,8,9,5,7,7,6,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa17-bcs-3577/isb,hum434,1,6,7,3,1,9,4,5,22,44,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.02
ciit/fa17-bcs-3577/isb,mgt131,6,9,7,3,5,1,7,3,17,32,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.92
ciit/fa17-bcs-36/isb,bio310,4,4,6,10,2,3,6,10,21,46,25,32,4,6,3,1,bio,3.1
ciit/fa17-bcs-36/isb,csc499,1,6,2,7,8,10,4,5,18,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.97
ciit/fa17-bcs-36/isb,hum434,2,5,6,1,2,7,4,2,21,39,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.08
ciit/fa17-bcs-36/isb,mgt131,8,6,2,2,8,5,8,8,17,46,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.19
ciit/fa17-bcs-3607/isb,bio310,7,10,6,4,1,9,2,9,18,42,18,45,6,5,4,3,bio,2.43
ciit/fa17-bcs-3607/isb,csc499,2,5,3,2,10,5,10,10,16,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa17-bcs-3607/isb,hum434,2,5,6,8,6,1,6,5,23,36,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.85
ciit/fa17-bcs-3607/isb,mgt131,6,7,4,6,3,9,5,9,24,48,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.5
ciit/fa17-bcs-3653/isb,bio310,4,2,10,3,4,10,6,8,25,41,24,39,1,3,5,3,bio,3.38
ciit/fa17-bcs-3653/isb,csc499,4,1,4,3,10,3,2,4,20,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/fa17-bcs-3653/isb,hum434,3,6,3,4,3,3,1,9,23,48,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.19
ciit/fa17-bcs-3653/isb,mgt131,1,8,9,4,3,1,8,2,25,32,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.79
ciit/fa17-bcs-3666/isb,bio310,2,2,2,10,3,4,3,1,18,34,20,39,2,7,10,6,bio,2.88
ciit/fa17-bcs-3666/isb,csc499,5,8,4,3,1,6,5,1,23,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa17-bcs-3666/isb,hum434,8,5,2,7,2,6,1,1,21,47,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.92
ciit/fa17-bcs-3666/isb,mgt131,5,9,5,4,4,6,7,6,17,31,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.81
ciit/fa17-bcs-3670/isb,bio310,5,4,2,6,6,10,9,7,24,46,24,41,6,10,6,4,bio,2.48
ciit/fa17-bcs-3670/isb,csc499,3,6,2,10,1,2,1,4,21,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.11
ciit/fa17-bcs-3670/isb,hum434,5,1,3,10,2,2,8,10,16,38,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.38
ciit/fa17-bcs-3670/isb,mgt131,4,6,3,6,1,10,9,4,24,48,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.01
ciit/fa17-bcs-43/isb,bio310,2,10,10,7,1,1,2,1,16,35,19,28,8,9,8,6,bio,2.95
ciit/fa17-bcs-43/isb,csc499,8,9,10,5,8,1,10,10,19,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa17-bcs-43/isb,hum434,5,5,8,3,7,5,6,3,24,44,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.08
ciit/fa17-bcs-43/isb,mgt131,9,4,6,1,8,3,4,8,16,25,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.33
ciit/fa17-bcs-451/isb,bio310,7,1,6,9,1,4,4,7,20,26,17,44,3,10,6,10,bio,2.48
ciit/fa17-bcs-451/isb,csc499,5,6,9,4,3,6,2,9,23,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.72
ciit/fa17-bcs-451/isb,hum434,1,9,9,5,8,8,2,1,15,47,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.25
ciit/fa17-bcs-451/isb,mgt131,7,5,5,3,10,9,5,5,18,35,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.44
ciit/fa17-bcs-47/isb,bio310,10,8,3,8,6,5,5,10,25,30,15,39,7,8,3,4,bio,3.36
ciit/fa17-bcs-47/isb,csc499,2,5,5,3,7,10,9,4,24,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/fa17-bcs-47/isb,hum434,10,8,6,10,10,10,9,10,23,27,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.92
ciit/fa17-bcs-47/isb,mgt131,1,3,10,9,7,10,1,6,20,40,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.79
ciit/fa17-bcs-51/isb,bio310,1,9,10,4,3,10,3,1,24,29,24,46,6,3,8,9,bio,2.27
ciit/fa17-bcs-51/isb,csc499,3,3,8,9,9,1,3,7,25,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.24
ciit/fa17-bcs-51/isb,hum434,9,1,6,2,7,5,7,10,23,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.49
ciit/fa17-bcs-51/isb,mgt131,3,3,7,10,6,4,3,6,17,44,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.82
ciit/fa17-bcs-513/isb,bio310,2,10,6,10,1,8,2,5,24,33,23,28,1,8,9,8,bio,3
ciit/fa17-bcs-513/isb,csc499,10,5,2,10,10,7,4,6,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/fa17-bcs-513/isb,hum434,1,6,2,5,3,5,8,8,22,46,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.27
ciit/fa17-bcs-513/isb,mgt131,10,3,6,2,5,3,1,6,15,46,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.15
ciit/fa17-bcs-553/isb,bio310,5,2,3,6,8,4,8,6,16,38,23,47,4,5,1,3,bio,2.74
ciit/fa17-bcs-553/isb,csc499,7,7,1,7,2,6,10,3,20,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/fa17-bcs-553/isb,hum434,5,1,8,9,3,3,2,2,18,48,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.65
ciit/fa17-bcs-553/isb,mgt131,1,5,7,6,10,2,10,8,15,29,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.27
ciit/fa17-bcs-644/isb,bio310,7,8,5,7,8,2,5,4,17,30,18,46,8,5,2,2,bio,2.52
ciit/fa17-bcs-644/isb,csc499,6,2,8,4,5,9,7,10,16,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa17-bcs-644/isb,hum434,3,5,10,1,6,7,5,5,19,47,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.85
ciit/fa17-bcs-644/isb,mgt131,5,5,2,2,4,2,1,9,23,32,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.85
ciit/fa17-bcs-660/isb,bio310,10,1,1,8,9,10,7,6,19,35,16,38,9,9,2,3,bio,2.54
ciit/fa17-bcs-660/isb,csc499,3,7,8,4,8,3,5,4,24,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa17-bcs-660/isb,hum434,3,2,2,10,3,4,2,9,25,39,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.02
ciit/fa17-bcs-660/isb,mgt131,10,4,10,5,9,8,10,7,21,48,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.9
ciit/fa17-bcs-696/isb,bio310,10,2,2,9,1,10,9,7,20,33,17,37,8,10,7,8,bio,3.03
ciit/fa17-bcs-696/isb,csc499,4,8,1,8,10,6,3,3,18,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.22
ciit/fa17-bcs-696/isb,hum434,5,10,3,2,8,8,6,9,25,48,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.18
ciit/fa17-bcs-696/isb,mgt131,1,7,10,9,5,2,2,4,23,34,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.12
ciit/fa17-bcs-727/isb,bio310,7,9,2,4,9,2,9,4,24,34,20,30,10,7,10,9,bio,2.52
ciit/fa17-bcs-727/isb,csc499,7,9,5,7,2,9,5,9,17,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.72
ciit/fa17-bcs-727/isb,hum434,4,6,8,4,9,3,4,6,20,42,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.02
ciit/fa17-bcs-727/isb,mgt131,4,2,9,10,3,1,1,6,18,33,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.6
ciit/fa17-bcs-750/isb,bio310,2,6,8,8,4,9,6,6,24,28,18,46,4,4,9,10,bio,2.4
ciit/fa17-bcs-750/isb,csc499,7,1,10,6,8,5,3,8,24,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/fa17-bcs-750/isb,hum434,4,9,8,7,1,2,2,8,22,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.27
ciit/fa17-bcs-750/isb,mgt131,2,3,9,3,6,4,10,10,19,41,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.01
ciit/fa17-bcs-800/isb,bio310,4,3,2,7,4,5,7,7,22,27,21,34,9,2,7,1,bio,3.07
ciit/fa17-bcs-800/isb,csc499,5,2,6,7,8,10,2,2,19,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa17-bcs-800/isb,hum434,10,10,5,8,9,7,6,4,24,25,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.73
ciit/fa17-bcs-800/isb,mgt131,6,7,10,5,5,6,3,8,25,36,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.54
ciit/fa17-bcs-851/isb,bio310,6,4,9,4,7,7,6,3,19,38,16,31,4,8,1,5,bio,2.62
ciit/fa17-bcs-851/isb,csc499,7,7,5,2,9,4,3,2,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.61
ciit/fa17-bcs-851/isb,hum434,5,10,6,9,8,1,3,10,17,36,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.81
ciit/fa17-bcs-851/isb,mgt131,5,3,4,8,4,1,8,4,18,26,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.44
ciit/fa17-bcs-853/isb,bio310,9,9,3,3,6,9,2,8,19,29,23,42,4,9,5,3,bio,2.87
ciit/fa17-bcs-853/isb,csc499,5,1,1,8,9,3,8,3,15,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.45
ciit/fa17-bcs-853/isb,hum434,9,3,6,3,7,8,4,5,20,43,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.44
ciit/fa17-bcs-853/isb,mgt131,5,6,2,1,5,2,7,9,20,25,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.41
ciit/fa17-bcs-927/isb,bio310,9,5,2,6,6,5,2,7,22,25,21,45,5,10,6,1,bio,3.25
ciit/fa17-bcs-927/isb,csc499,8,2,8,7,7,10,7,1,25,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.95
ciit/fa17-bcs-927/isb,hum434,9,5,1,3,5,8,1,1,25,42,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.14
ciit/fa17-bcs-927/isb,mgt131,4,1,1,6,6,8,6,10,17,48,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.16
ciit/fa17-bcs-987/isb,bio310,10,2,3,8,3,1,7,4,15,38,20,26,10,8,4,6,bio,3.12
ciit/fa17-bcs-987/isb,csc499,8,8,9,4,5,10,2,9,24,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa17-bcs-987/isb,hum434,4,4,5,8,9,3,9,4,18,27,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.73
ciit/fa17-bcs-987/isb,mgt131,2,1,3,7,5,3,7,7,23,31,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.46
ciit/fa17-bcs-990/isb,bio310,4,1,7,5,6,2,8,1,15,29,20,47,10,1,8,3,bio,3.15
ciit/fa17-bcs-990/isb,csc499,6,4,3,4,8,10,10,6,21,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/fa17-bcs-990/isb,hum434,7,6,4,10,10,1,6,6,16,32,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.71
ciit/fa17-bcs-990/isb,mgt131,6,9,10,2,1,4,4,9,19,29,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.81
ciit/fa18-bcs-101/isb,bio310,6,4,1,6,9,8,2,10,20,25,22,38,10,8,1,10,bio,2.44
ciit/fa18-bcs-101/isb,csc499,5,10,4,3,5,4,1,6,19,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.89
ciit/fa18-bcs-101/isb,hum434,4,7,2,9,4,5,8,7,23,25,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.04
ciit/fa18-bcs-101/isb,mgt131,5,1,4,1,3,6,4,7,20,44,NULL,NULL,NULL,NULL,NULL,NULL,mgt,2.76
ciit/fa18-bcs-1025/isb,bio310,3,10,6,4,4,3,3,2,15,39,20,33,1,2,9,1,bio,2.9
ciit/fa18-bcs-1025/isb,csc499,10,8,3,3,10,5,6,6,15,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa18-bcs-1025/isb,hum434,8,3,3,8,10,2,8,10,25,46,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.99
ciit/fa18-bcs-1025/isb,mgt131,1,10,3,7,7,10,5,4,22,39,NULL,NULL,NULL,NULL,NULL,NULL,mgt,3.35
ciit/fa18-bcs-1056/isb,bio310,2,5,6,8,10,5,10,8,15,36,20,41,10,8,5,9,bio,2.22
ciit/fa18-bcs-1056/isb,csc499,6,9,7,10,4,5,10,3,23,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
