Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/fa20-bse-2309/isb,csc102,2,1,9,10,3,9,7,7,21,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.34
ciit/fa20-bse-2326/isb,csc102,2,8,9,6,8,2,2,8,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.26
ciit/fa20-bse-2429/isb,csc102,7,6,2,4,1,5,1,9,17,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/fa20-bse-2560/isb,csc102,3,9,10,4,5,5,10,2,17,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/fa20-bse-2598/isb,csc102,5,9,2,2,3,5,3,8,20,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/fa20-bse-2782/isb,csc102,6,7,9,4,3,9,10,3,16,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/fa20-bse-2807/isb,csc102,1,10,3,1,4,10,7,6,25,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.82
ciit/fa20-bse-2888/isb,csc102,8,7,2,4,3,3,2,10,18,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.93
ciit/fa20-bse-2932/isb,csc102,1,8,1,2,4,1,5,3,19,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.19
ciit/fa20-bse-2979/isb,csc102,8,6,6,5,8,7,3,7,24,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa20-bse-2986/isb,csc102,4,4,3,6,10,10,9,4,24,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/fa20-bse-3065/isb,csc102,2,7,9,6,7,10,9,9,18,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa20-bse-3088/isb,csc102,2,4,7,10,2,1,4,3,25,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/fa20-bse-3160/isb,csc102,2,1,1,10,1,2,4,7,25,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa20-bse-3165/isb,csc102,9,9,10,8,4,1,1,10,19,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa20-bse-3186/isb,csc102,5,2,10,3,9,8,6,5,25,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/fa20-bse-3228/isb,csc102,1,8,5,4,8,7,2,3,15,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa20-bse-3229/isb,csc102,5,10,8,1,5,1,9,9,15,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/fa20-bse-3359/isb,csc102,6,6,10,8,10,2,1,4,18,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa20-bse-3370/isb,csc102,6,3,10,3,1,8,1,7,25,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/fa20-bse-3403/isb,csc102,10,8,10,4,8,5,3,6,21,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.05
ciit/fa20-bse-3422/isb,csc102,3,3,8,10,6,2,8,5,15,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa20-bse-3438/isb,csc102,6,6,3,5,8,4,6,10,25,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/fa20-bse-3469/isb,csc102,2,8,2,8,10,4,9,9,15,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.19
ciit/fa20-bse-3507/isb,csc102,3,6,4,4,8,2,9,5,18,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa20-bse-3594/isb,csc102,6,5,1,4,6,2,3,2,18,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa20-bse-3596/isb,csc102,9,5,10,1,2,8,8,3,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/fa20-bse-3614/isb,csc102,8,3,7,10,10,7,5,10,15,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa20-bse-3638/isb,csc102,2,10,3,7,5,10,5,9,17,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa20-bse-364/isb,csc102,5,4,7,10,10,10,1,3,16,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa20-bse-3648/isb,csc102,9,3,9,1,3,8,9,10,20,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/fa20-bse-3665/isb,csc102,6,8,10,6,10,10,8,8,19,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa20-bse-3692/isb,csc102,10,7,4,4,3,9,10,7,23,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/fa20-bse-3714/isb,csc102,9,6,2,5,1,5,10,7,15,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa20-bse-3728/isb,csc102,1,6,2,9,6,8,9,10,21,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa20-bse-3729/isb,csc102,8,10,1,4,10,8,5,4,18,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa20-bse-373/isb,csc102,7,4,1,5,9,5,7,2,17,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa21-bse-1604/isb,csc102,3,9,3,5,8,5,7,4,20,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa21-bse-1620/isb,csc102,5,9,9,2,2,9,5,2,15,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.21
ciit/fa21-bse-1628/isb,csc102,9,5,2,5,9,5,4,2,24,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/fa21-bse-1649/isb,csc102,7,4,1,7,8,2,8,7,20,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.25
ciit/fa21-bse-1681/isb,csc102,6,8,5,9,6,6,9,1,22,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.74
ciit/fa21-bse-1693/isb,csc102,2,1,10,5,7,4,8,1,16,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa21-bse-1746/isb,csc102,3,3,3,8,10,7,2,4,20,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/fa21-bse-1788/isb,csc102,5,4,9,4,5,7,6,6,21,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa21-bse-1848/isb,csc102,2,3,3,8,10,7,6,5,19,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa21-bse-1879/isb,csc102,2,10,10,10,5,6,6,3,21,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.84
ciit/fa21-bse-1884/isb,csc102,7,7,1,4,4,5,3,1,19,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa21-bse-2026/isb,csc102,5,6,9,8,10,3,2,5,23,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/fa21-bse-2028/isb,csc102,9,3,1,8,3,9,1,10,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.19
ciit/fa21-bse-204/isb,csc102,6,7,2,2,10,9,10,10,24,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/fa21-bse-208/isb,csc102,7,8,8,1,1,8,7,2,21,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa21-bse-2106/isb,csc102,2,9,3,9,1,4,1,7,20,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.41
ciit/fa21-bse-2147/isb,csc102,1,5,8,8,3,4,4,9,18,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/fa21-bse-2207/isb,csc102,1,9,10,2,1,4,9,6,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa21-bse-2218/isb,csc102,9,6,1,7,6,8,3,5,22,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/fa21-bse-2240/isb,csc102,6,8,1,1,10,10,6,3,20,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.46
ciit/fa21-bse-2246/isb,csc102,1,9,3,5,8,9,4,10,21,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.76
ciit/fa21-bse-2349/isb,csc102,6,2,3,4,9,10,9,10,23,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/fa21-bse-2368/isb,csc102,4,9,10,3,2,1,9,6,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.91
ciit/fa21-bse-2391/isb,csc102,2,4,10,3,5,8,5,8,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/fa21-bse-2397/isb,csc102,1,5,2,3,1,4,9,4,18,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.11
ciit/fa21-bse-2523/isb,csc102,9,9,5,1,5,5,7,8,19,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa21-bse-2525/isb,csc102,5,2,1,2,7,4,2,1,25,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/fa21-bse-2545/isb,csc102,7,2,6,8,1,7,10,6,21,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/fa21-bse-2561/isb,csc102,6,8,5,1,5,5,5,6,19,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/fa21-bse-2606/isb,csc102,8,5,7,5,4,4,7,8,22,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.93
ciit/fa21-bse-2657/isb,csc102,3,5,2,6,4,10,3,7,17,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.64
ciit/fa21-bse-2707/isb,csc102,3,10,3,10,10,10,3,10,24,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/fa21-bse-2757/isb,csc102,8,1,4,2,9,5,8,1,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa21-bse-2768/isb,csc102,1,6,5,7,3,3,2,4,25,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/fa21-bse-2772/isb,csc102,4,10,10,1,8,6,9,10,25,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/fa21-bse-2775/isb,csc102,6,10,9,1,4,10,3,10,21,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.97
ciit/fa21-bse-2790/isb,csc102,6,4,10,3,1,5,9,9,25,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa21-bse-500/isb,csc102,2,6,5,4,10,2,4,5,19,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/fa21-bse-509/isb,csc102,10,8,5,10,1,2,1,8,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.23
ciit/fa21-bse-525/isb,csc102,6,2,5,2,1,2,9,8,24,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.22
ciit/fa21-bse-545/isb,csc102,10,3,6,8,10,3,2,5,19,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.78
ciit/fa21-bse-615/isb,csc102,1,6,4,4,7,3,10,5,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa21-bse-623/isb,csc102,6,6,8,6,6,4,10,6,25,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/fa21-bse-632/isb,csc102,8,3,4,1,2,1,5,7,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa21-bse-64/isb,csc102,7,5,6,7,9,2,2,6,18,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.86
ciit/fa21-bse-724/isb,csc102,8,5,4,9,9,9,10,5,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa21-bse-830/isb,csc102,6,7,3,10,5,10,1,9,24,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa21-bse-857/isb,csc102,1,1,7,10,4,10,6,10,18,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa21-bse-905/isb,csc102,8,1,7,9,10,4,7,4,25,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.55
ciit/fa21-bse-933/isb,csc102,10,9,8,3,6,10,7,3,25,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/fa21-bse-959/isb,csc102,6,1,9,2,1,9,3,5,15,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp15-bse-1023/isb,csc102,3,8,6,2,5,4,6,2,24,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp15-bse-1055/isb,csc102,8,8,9,8,10,1,1,7,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.17
ciit/sp15-bse-1066/isb,csc102,9,8,7,3,1,5,8,3,19,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp15-bse-1086/isb,csc102,4,8,10,10,8,4,9,3,20,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.76
ciit/sp15-bse-1101/isb,csc102,8,9,4,3,6,1,6,4,22,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.7
ciit/sp15-bse-1132/isb,csc102,3,1,6,10,6,2,9,2,20,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/sp15-bse-1148/isb,csc102,4,4,4,5,9,10,5,5,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/sp15-bse-124/isb,csc102,8,6,7,6,2,7,3,6,20,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/sp15-bse-1258/isb,csc102,5,9,10,8,10,7,8,4,15,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp15-bse-1278/isb,csc102,7,10,2,10,1,2,2,10,24,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp15-bse-1298/isb,csc102,8,6,2,7,1,1,6,10,25,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.15
ciit/sp15-bse-130/isb,csc102,4,6,5,1,5,8,5,6,15,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.07
ciit/sp15-bse-1323/isb,csc102,4,8,1,8,4,4,8,6,25,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp15-bse-1387/isb,csc102,3,2,9,4,7,6,4,7,17,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.3
ciit/sp15-bse-1398/isb,csc102,6,9,9,1,9,6,4,10,15,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.76
ciit/sp15-bse-1401/isb,csc102,9,3,6,9,3,6,2,4,22,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp15-bse-141/isb,csc102,3,6,8,4,8,10,4,4,17,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.13
ciit/sp15-bse-1414/isb,csc102,6,7,4,2,5,5,8,9,23,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/sp15-bse-1440/isb,csc102,7,7,10,10,7,8,2,5,16,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.47
ciit/sp15-bse-149/isb,csc102,1,3,2,1,10,9,1,1,17,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp15-bse-1521/isb,csc102,3,5,10,2,1,1,9,9,15,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp15-bse-1529/isb,csc102,5,10,4,7,9,7,2,2,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp15-bse-1535/isb,csc102,4,5,4,5,4,2,7,3,16,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.08
ciit/sp15-bse-1560/isb,csc102,9,3,1,1,2,6,9,10,20,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/sp15-bse-2633/isb,csc102,6,1,8,9,9,10,8,2,24,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/sp15-bse-2634/isb,csc102,6,10,7,1,2,9,3,1,19,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.59
ciit/sp15-bse-267/isb,csc102,9,8,8,9,4,6,5,8,20,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.53
ciit/sp15-bse-270/isb,csc102,3,9,10,4,9,10,3,3,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp15-bse-2730/isb,csc102,3,1,10,9,9,7,8,8,17,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.1
ciit/sp15-bse-2748/isb,csc102,9,9,2,10,9,1,8,1,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/sp15-bse-2760/isb,csc102,7,3,10,9,6,4,2,5,17,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.86
ciit/sp15-bse-2806/isb,csc102,2,10,1,8,1,6,2,1,17,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/sp15-bse-2832/isb,csc102,8,9,10,10,5,2,6,9,25,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/sp15-bse-2883/isb,csc102,5,5,4,9,6,6,4,4,25,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/sp15-bse-2919/isb,csc102,8,10,9,2,10,4,2,6,20,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp15-bse-2938/isb,csc102,2,5,4,6,10,1,6,6,21,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.76
ciit/sp15-bse-30/isb,csc102,5,8,4,10,7,7,6,4,17,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/sp15-bse-309/isb,csc102,2,9,5,1,1,10,3,7,23,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp15-bse-3118/isb,csc102,7,5,3,4,5,1,8,10,23,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.48
ciit/sp15-bse-3142/isb,csc102,6,6,3,1,3,9,2,8,21,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.99
ciit/sp15-bse-3171/isb,csc102,4,6,1,6,4,10,7,9,22,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.19
ciit/sp15-bse-3172/isb,csc102,9,1,7,8,3,8,6,7,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/sp15-bse-3207/isb,csc102,4,1,8,5,10,3,6,10,20,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.11
ciit/sp15-bse-324/isb,csc102,3,10,8,8,2,8,7,7,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp15-bse-3252/isb,csc102,7,2,2,7,8,5,2,7,19,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/sp15-bse-3347/isb,csc102,8,4,2,2,1,6,10,4,20,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.37
ciit/sp15-bse-3365/isb,csc102,10,6,7,8,1,8,3,10,16,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/sp15-bse-3421/isb,csc102,1,7,3,5,1,3,9,2,15,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp15-bse-3424/isb,csc102,9,7,6,3,10,10,2,6,17,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp15-bse-3428/isb,csc102,5,4,5,4,8,8,10,10,15,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp15-bse-3433/isb,csc102,9,5,6,9,8,5,2,7,24,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.3
ciit/sp15-bse-3452/isb,csc102,3,10,1,1,8,10,9,10,24,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/sp15-bse-3456/isb,csc102,8,4,6,10,3,8,4,3,24,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/sp15-bse-3530/isb,csc102,5,10,9,9,1,4,9,7,18,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.74
ciit/sp15-bse-3600/isb,csc102,4,9,8,4,10,3,5,1,20,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.17
ciit/sp15-bse-3651/isb,csc102,8,7,4,9,3,7,7,10,16,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/sp15-bse-368/isb,csc102,10,10,4,8,5,6,9,9,21,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp15-bse-3682/isb,csc102,8,5,1,3,9,8,3,1,23,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/sp15-bse-379/isb,csc102,8,4,10,2,4,10,3,10,22,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.53
ciit/sp15-bse-397/isb,csc102,9,4,9,6,1,10,6,4,23,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.99
ciit/sp15-bse-430/isb,csc102,8,7,6,7,4,1,3,1,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/sp16-bse-1544/isb,csc102,4,3,6,9,10,8,10,10,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.51
ciit/sp16-bse-1557/isb,csc102,6,10,5,2,6,3,10,4,21,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.66
ciit/sp16-bse-1571/isb,csc102,7,3,9,7,7,5,1,8,19,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp16-bse-1580/isb,csc102,5,5,8,6,8,1,6,7,24,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.25
ciit/sp16-bse-1627/isb,csc102,4,5,4,8,3,8,8,9,17,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp16-bse-1689/isb,csc102,3,7,6,8,6,1,7,4,24,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp16-bse-1696/isb,csc102,4,3,9,3,2,5,6,1,22,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp16-bse-1715/isb,csc102,2,1,3,7,3,6,9,9,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/sp16-bse-1728/isb,csc102,6,9,5,5,2,2,3,10,24,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp16-bse-1741/isb,csc102,1,10,9,8,3,7,9,7,16,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/sp16-bse-1767/isb,csc102,3,5,9,10,10,9,9,9,23,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp16-bse-1769/isb,csc102,4,1,5,8,6,9,10,9,25,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.2
ciit/sp16-bse-1840/isb,csc102,2,8,2,10,9,4,10,2,22,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/sp16-bse-19/isb,csc102,6,2,1,4,10,10,2,5,21,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.61
ciit/sp16-bse-1910/isb,csc102,10,9,4,4,10,4,2,6,22,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/sp16-bse-1930/isb,csc102,4,8,1,9,10,4,2,7,22,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/sp16-bse-1951/isb,csc102,10,1,7,4,4,7,5,5,15,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/sp16-bse-197/isb,csc102,1,8,4,8,8,5,8,8,23,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp16-bse-2002/isb,csc102,7,6,6,9,2,2,1,3,16,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/sp16-bse-2003/isb,csc102,9,5,6,3,4,3,7,10,23,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.46
ciit/sp16-bse-2030/isb,csc102,9,4,3,1,1,3,1,3,21,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.89
ciit/sp16-bse-2085/isb,csc102,7,1,5,8,5,6,8,7,19,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.17
ciit/sp16-bse-2105/isb,csc102,4,10,7,5,2,2,9,7,17,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.07
ciit/sp16-bse-2121/isb,csc102,6,7,3,10,8,1,8,3,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.72
ciit/sp16-bse-2148/isb,csc102,2,3,7,2,9,5,2,2,16,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/sp16-bse-2188/isb,csc102,3,6,9,7,1,6,10,6,16,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.93
ciit/sp16-bse-2210/isb,csc102,2,7,1,3,4,6,10,3,19,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/sp16-bse-2217/isb,csc102,8,7,3,4,8,7,6,1,23,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/sp16-bse-2263/isb,csc102,4,1,7,6,10,5,4,10,18,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/sp16-bse-2283/isb,csc102,2,7,2,2,3,1,1,7,21,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/sp16-bse-2292/isb,csc102,9,9,3,3,9,7,10,6,17,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.36
ciit/sp16-bse-2299/isb,csc102,9,2,10,7,2,6,10,8,18,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.46
ciit/sp16-bse-2329/isb,csc102,8,9,6,4,2,7,8,2,21,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/sp16-bse-2377/isb,csc102,9,9,10,2,8,10,5,6,24,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/sp16-bse-2426/isb,csc102,2,9,8,2,4,2,3,4,19,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.01
ciit/sp16-bse-2439/isb,csc102,6,4,3,10,2,9,7,6,21,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp16-bse-2442/isb,csc102,2,7,10,9,9,4,2,2,21,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/sp16-bse-3627/isb,csc102,5,9,4,6,3,3,10,10,17,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp16-bse-366/isb,csc102,2,3,7,4,7,6,4,8,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/sp16-bse-376/isb,csc102,7,9,9,7,7,3,9,7,15,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/sp16-bse-401/isb,csc102,5,7,7,9,4,10,10,3,15,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp16-bse-403/isb,csc102,6,3,2,10,2,10,6,8,17,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/sp16-bse-469/isb,csc102,5,2,5,2,3,10,2,5,25,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp16-bse-5/isb,csc102,6,3,3,8,5,7,7,1,17,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.28
