Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/fa16-bcs-499/isb,mth262,0,0,8,6,4,1,5,3,9,14,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-502/isb,csc291,7,1,4,2,6,6,3,4,8,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-502/isb,csc322,7,8,6,3,6,0,6,4,25,29,21,44,1,4,1,5,csc
ciit/fa16-bcs-502/isb,csc371,5,10,6,9,10,8,4,5,15,28,15,44,3,5,3,6,csc
ciit/fa16-bcs-502/isb,hum111,1,10,3,6,2,6,7,1,2,43,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-502/isb,mth231,7,3,7,6,0,9,5,0,16,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-502/isb,mth262,8,1,1,4,3,9,9,7,18,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-518/isb,csc291,8,3,8,1,7,4,4,7,20,17,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-518/isb,csc322,7,2,1,6,2,8,7,5,13,41,22,25,6,7,10,2,csc
ciit/fa16-bcs-518/isb,csc371,0,7,2,1,5,3,1,4,16,10,16,36,4,5,3,0,csc
ciit/fa16-bcs-518/isb,hum111,2,8,6,10,0,7,3,10,3,40,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-518/isb,mth231,4,2,2,4,1,5,4,10,3,13,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-518/isb,mth262,0,3,10,8,6,3,6,0,1,40,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-666/isb,csc291,2,4,6,0,10,3,3,5,10,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-666/isb,csc322,6,1,8,3,10,0,2,8,9,49,20,34,8,4,8,0,csc
ciit/fa16-bcs-666/isb,csc371,10,2,0,5,6,9,6,0,12,13,22,32,5,10,10,4,csc
ciit/fa16-bcs-666/isb,hum111,1,6,2,5,6,5,6,9,12,32,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-666/isb,mth231,9,1,0,10,0,9,10,3,13,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-666/isb,mth262,8,7,5,6,0,2,9,6,0,24,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-668/isb,csc291,10,2,3,10,3,1,5,5,11,17,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-668/isb,csc322,4,0,1,3,8,2,7,9,14,24,21,41,10,10,9,3,csc
ciit/fa16-bcs-668/isb,csc371,2,9,7,1,8,2,2,0,0,35,19,49,1,8,2,1,csc
ciit/fa16-bcs-668/isb,hum111,1,2,6,8,2,0,0,5,6,28,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-668/isb,mth231,10,1,3,2,4,0,2,0,13,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-668/isb,mth262,5,0,0,2,6,0,1,6,8,24,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-701/isb,csc291,5,5,0,5,6,10,5,1,21,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-701/isb,csc322,4,9,3,8,8,4,5,6,12,25,24,26,2,5,1,9,csc
ciit/fa16-bcs-701/isb,csc371,2,3,1,5,0,3,3,7,6,11,15,26,1,4,7,0,csc
ciit/fa16-bcs-701/isb,hum111,1,0,5,5,4,5,1,9,21,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-701/isb,mth231,0,9,6,3,1,10,6,6,2,32,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-701/isb,mth262,4,6,0,0,6,10,0,0,0,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-710/isb,csc291,10,4,9,6,7,4,10,1,14,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-710/isb,csc322,9,5,1,6,6,9,6,6,3,27,15,32,0,3,3,7,csc
ciit/fa16-bcs-710/isb,csc371,4,9,9,10,5,4,9,10,15,40,16,45,10,4,7,9,csc
ciit/fa16-bcs-710/isb,hum111,2,5,9,8,9,9,1,2,10,10,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-710/isb,mth231,4,10,9,3,8,3,4,2,7,49,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-710/isb,mth262,9,2,7,7,9,1,9,9,20,28,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-763/isb,csc291,3,4,6,6,9,10,6,0,23,43,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-763/isb,csc322,4,6,5,8,7,1,4,10,2,15,19,37,2,10,1,8,csc
ciit/fa16-bcs-763/isb,csc371,9,4,3,10,7,8,9,7,11,12,15,42,10,8,9,4,csc
ciit/fa16-bcs-763/isb,hum111,6,8,9,2,7,3,3,9,3,46,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-763/isb,mth231,2,8,3,2,9,7,6,7,16,23,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-763/isb,mth262,1,3,6,1,7,1,3,0,9,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-769/isb,csc291,1,6,3,5,0,4,1,4,14,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-769/isb,csc322,5,1,4,1,2,1,8,9,16,33,22,39,3,3,9,5,csc
ciit/fa16-bcs-769/isb,csc371,7,8,9,0,6,5,2,1,18,15,18,43,3,7,1,5,csc
ciit/fa16-bcs-769/isb,hum111,7,9,8,1,8,1,1,4,9,17,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-769/isb,mth231,9,2,3,10,2,4,8,9,23,36,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-769/isb,mth262,2,2,0,5,1,1,4,5,1,15,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-787/isb,csc291,5,4,5,10,2,7,4,7,14,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-787/isb,csc322,5,3,0,1,9,7,2,4,3,50,16,31,4,4,7,5,csc
ciit/fa16-bcs-787/isb,csc371,5,3,3,3,0,2,4,0,10,11,19,38,7,10,7,9,csc
ciit/fa16-bcs-787/isb,hum111,7,0,3,1,7,3,0,1,20,46,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-787/isb,mth231,9,8,6,3,5,6,2,5,7,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-787/isb,mth262,7,8,5,8,6,6,7,6,12,36,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-84/isb,csc291,1,0,8,8,8,0,2,4,5,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-84/isb,csc322,2,2,8,6,10,0,10,1,8,23,19,38,8,9,3,9,csc
ciit/fa16-bcs-84/isb,csc371,5,6,4,3,9,0,2,2,14,50,20,47,2,3,7,7,csc
ciit/fa16-bcs-84/isb,hum111,3,8,8,0,6,5,6,7,15,28,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-84/isb,mth231,1,8,4,4,4,2,5,0,25,14,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-84/isb,mth262,1,7,3,4,3,4,4,4,3,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-841/isb,csc291,1,4,9,4,1,1,8,8,6,32,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-841/isb,csc322,4,1,2,8,5,0,9,2,7,16,15,43,1,6,5,7,csc
ciit/fa16-bcs-841/isb,csc371,8,2,5,4,6,6,6,0,16,45,15,42,1,2,7,9,csc
ciit/fa16-bcs-841/isb,hum111,8,1,10,0,8,3,10,9,16,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-841/isb,mth231,4,5,7,10,3,8,0,7,13,15,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-841/isb,mth262,0,10,10,3,4,0,2,0,2,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-868/isb,csc291,1,8,2,5,5,0,5,5,24,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-868/isb,csc322,7,10,8,1,10,2,8,7,8,27,25,27,4,5,6,7,csc
ciit/fa16-bcs-868/isb,csc371,1,5,0,2,7,6,7,0,1,39,16,32,5,7,0,5,csc
ciit/fa16-bcs-868/isb,hum111,5,0,5,6,5,1,9,8,25,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-868/isb,mth231,7,5,4,7,3,10,3,0,23,45,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-868/isb,mth262,6,9,3,9,3,6,5,8,0,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-880/isb,csc291,7,5,0,3,7,0,6,0,1,28,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-880/isb,csc322,7,4,0,6,7,10,10,1,13,36,18,29,10,5,2,6,csc
ciit/fa16-bcs-880/isb,csc371,3,0,9,8,5,3,3,5,12,34,23,48,5,0,3,8,csc
ciit/fa16-bcs-880/isb,hum111,6,4,4,1,2,5,3,1,18,45,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-880/isb,mth231,0,4,1,1,3,4,0,2,23,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-880/isb,mth262,0,3,0,5,10,10,5,0,25,40,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-907/isb,csc291,2,4,2,4,3,1,5,2,14,46,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-907/isb,csc322,3,7,0,2,6,8,10,0,19,41,19,48,7,7,5,0,csc
ciit/fa16-bcs-907/isb,csc371,1,1,7,5,2,3,0,6,25,48,16,38,9,6,7,4,csc
ciit/fa16-bcs-907/isb,hum111,3,9,7,2,7,7,8,6,9,39,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-907/isb,mth231,8,9,2,2,3,4,4,3,23,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-907/isb,mth262,10,8,7,10,10,7,0,3,8,11,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-916/isb,csc291,1,8,8,2,10,2,9,5,22,24,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-916/isb,csc322,6,8,5,10,0,3,10,5,18,20,15,49,3,3,3,2,csc
ciit/fa16-bcs-916/isb,csc371,7,7,9,10,9,7,5,8,5,24,23,38,5,1,3,4,csc
ciit/fa16-bcs-916/isb,hum111,5,3,9,0,5,1,0,0,6,42,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-916/isb,mth231,1,9,6,9,2,3,1,5,13,26,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-916/isb,mth262,5,0,10,1,3,10,10,4,16,13,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-944/isb,csc291,10,3,3,7,6,8,10,8,21,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-944/isb,csc322,6,7,5,1,1,9,4,4,18,49,23,32,8,8,10,5,csc
ciit/fa16-bcs-944/isb,csc371,4,1,3,8,9,6,2,8,11,24,18,26,3,7,2,0,csc
ciit/fa16-bcs-944/isb,hum111,9,3,1,7,1,4,6,8,17,48,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-944/isb,mth231,1,10,8,6,0,2,7,9,1,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-944/isb,mth262,4,4,3,3,10,9,8,7,2,45,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-983/isb,csc291,4,1,9,8,8,2,4,3,25,50,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-983/isb,csc322,2,3,1,10,0,9,10,10,23,13,15,50,9,3,3,5,csc
ciit/fa16-bcs-983/isb,csc371,5,6,4,8,3,7,1,1,17,15,16,26,9,0,2,1,csc
ciit/fa16-bcs-983/isb,hum111,3,5,1,2,10,4,1,4,8,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-983/isb,mth231,8,8,10,9,4,1,0,6,6,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-983/isb,mth262,8,7,5,9,1,8,6,4,15,20,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-999/isb,csc291,0,8,3,1,8,3,6,1,8,48,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-999/isb,csc322,2,4,4,3,9,5,0,3,7,31,15,47,9,1,0,6,csc
ciit/fa16-bcs-999/isb,csc371,8,3,7,7,8,3,2,2,14,41,16,50,7,6,5,7,csc
ciit/fa16-bcs-999/isb,hum111,3,8,0,10,4,0,7,2,20,22,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa16-bcs-999/isb,mth231,0,0,6,7,2,8,2,6,6,45,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa16-bcs-999/isb,mth262,3,2,8,3,1,5,10,0,9,24,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1033/isb,csc291,10,8,5,9,6,3,10,1,21,39,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1033/isb,csc322,5,6,9,6,10,1,3,4,25,32,17,35,3,1,8,0,csc
ciit/fa17-bcs-1033/isb,csc371,3,0,3,1,8,6,3,1,22,33,24,34,6,9,3,3,csc
ciit/fa17-bcs-1033/isb,hum111,8,3,7,8,5,2,9,6,23,40,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1033/isb,mth231,5,7,6,6,1,1,7,10,21,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1033/isb,mth262,9,0,5,10,8,10,6,7,0,41,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1037/isb,csc291,1,9,9,5,9,9,10,3,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1037/isb,csc322,8,10,7,4,8,0,5,9,0,43,19,25,1,1,5,1,csc
ciit/fa17-bcs-1037/isb,csc371,1,10,1,0,2,9,6,4,1,20,18,40,1,7,7,8,csc
ciit/fa17-bcs-1037/isb,hum111,0,4,9,5,1,9,8,2,20,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1037/isb,mth231,6,6,6,2,10,4,10,10,10,25,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1037/isb,mth262,1,10,1,6,6,2,6,1,23,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1038/isb,csc291,4,9,10,4,2,10,1,1,14,23,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1038/isb,csc322,9,7,2,3,1,8,5,3,18,15,22,45,9,6,3,2,csc
ciit/fa17-bcs-1038/isb,csc371,7,2,0,0,2,2,7,5,0,26,21,25,8,3,6,2,csc
ciit/fa17-bcs-1038/isb,hum111,6,3,5,0,1,6,10,7,19,47,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1038/isb,mth231,7,5,9,2,1,4,0,9,22,13,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1038/isb,mth262,6,2,7,0,10,3,4,7,21,14,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1054/isb,csc291,10,10,2,7,8,1,4,6,19,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1054/isb,csc322,3,5,6,10,1,0,3,0,1,41,18,46,4,8,0,8,csc
ciit/fa17-bcs-1054/isb,csc371,6,9,0,5,3,5,10,1,3,44,18,47,3,1,10,2,csc
ciit/fa17-bcs-1054/isb,hum111,8,4,6,4,6,9,7,4,1,23,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1054/isb,mth231,2,1,7,8,6,10,1,5,6,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1054/isb,mth262,10,4,6,9,4,5,10,5,3,26,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1067/isb,csc291,0,0,7,3,7,0,5,5,1,41,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1067/isb,csc322,8,10,7,5,0,6,9,3,25,46,20,25,9,2,4,5,csc
ciit/fa17-bcs-1067/isb,csc371,6,7,1,4,8,3,5,4,6,33,20,30,10,3,8,6,csc
ciit/fa17-bcs-1067/isb,hum111,5,8,5,9,8,10,7,2,22,33,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1067/isb,mth231,9,8,3,10,1,3,2,7,23,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1067/isb,mth262,5,8,2,1,5,9,5,6,20,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1074/isb,csc291,4,10,4,9,8,2,7,5,0,12,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1074/isb,csc322,10,3,10,5,3,2,9,5,17,36,20,50,5,7,3,9,csc
ciit/fa17-bcs-1074/isb,csc371,0,7,4,7,0,8,1,10,12,39,19,31,7,0,6,4,csc
ciit/fa17-bcs-1074/isb,hum111,9,1,7,5,8,2,10,3,24,17,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1074/isb,mth231,4,2,10,0,1,5,1,5,3,49,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1074/isb,mth262,7,9,3,5,4,2,3,7,1,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1080/isb,csc291,0,9,9,8,2,9,2,6,14,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1080/isb,csc322,8,0,4,5,5,3,0,5,9,46,15,49,2,5,1,0,csc
ciit/fa17-bcs-1080/isb,csc371,3,3,8,8,5,0,7,6,6,25,21,32,0,4,10,0,csc
ciit/fa17-bcs-1080/isb,hum111,9,1,6,3,9,0,5,10,22,41,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1080/isb,mth231,1,6,10,5,8,0,1,0,13,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1080/isb,mth262,10,6,6,9,4,2,6,7,5,45,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1098/isb,csc291,10,9,0,6,9,10,9,9,25,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1098/isb,csc322,5,6,0,3,7,10,3,0,1,35,23,49,7,2,10,8,csc
ciit/fa17-bcs-1098/isb,csc371,8,8,4,7,8,10,3,5,17,25,22,49,0,3,0,4,csc
ciit/fa17-bcs-1098/isb,hum111,2,0,8,9,10,4,10,8,0,19,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1098/isb,mth231,2,1,6,9,2,8,6,3,19,28,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1098/isb,mth262,10,4,3,4,1,0,7,5,12,43,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1124/isb,csc291,1,8,4,4,3,2,6,6,4,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1124/isb,csc322,1,3,1,8,6,9,7,10,0,25,25,47,2,0,5,6,csc
ciit/fa17-bcs-1124/isb,csc371,5,8,1,8,9,0,1,6,16,42,18,45,10,9,1,3,csc
ciit/fa17-bcs-1124/isb,hum111,6,8,6,9,2,0,7,0,21,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1124/isb,mth231,1,0,10,2,4,0,0,6,12,33,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1124/isb,mth262,9,10,3,7,7,4,8,1,24,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1135/isb,csc291,10,7,7,4,10,7,0,6,4,12,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1135/isb,csc322,4,7,3,3,5,4,10,4,4,45,20,33,5,10,2,4,csc
ciit/fa17-bcs-1135/isb,csc371,0,10,7,8,1,6,9,1,24,25,15,37,9,9,4,5,csc
ciit/fa17-bcs-1135/isb,hum111,10,8,3,9,6,3,9,6,3,42,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1135/isb,mth231,8,2,10,6,5,8,8,8,16,24,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1135/isb,mth262,6,3,6,6,7,5,0,5,6,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1149/isb,csc291,9,6,5,9,9,4,8,2,3,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1149/isb,csc322,6,0,6,0,4,10,7,4,8,24,15,26,10,4,4,6,csc
ciit/fa17-bcs-1149/isb,csc371,1,5,1,3,2,2,2,3,11,42,17,44,5,3,0,1,csc
ciit/fa17-bcs-1149/isb,hum111,10,4,6,9,5,1,5,3,6,10,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1149/isb,mth231,5,5,2,8,2,8,9,3,13,46,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1149/isb,mth262,7,8,4,6,9,8,8,0,20,26,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1154/isb,csc291,2,0,7,10,0,0,0,10,9,38,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1154/isb,csc322,3,1,5,0,6,7,3,3,3,19,25,46,2,2,7,2,csc
ciit/fa17-bcs-1154/isb,csc371,8,0,2,4,7,4,0,8,5,12,23,30,8,1,0,8,csc
ciit/fa17-bcs-1154/isb,hum111,6,7,2,0,0,0,9,3,24,36,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1154/isb,mth231,1,9,8,7,0,5,9,1,14,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1154/isb,mth262,10,5,9,9,6,0,5,9,1,40,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1162/isb,csc291,8,6,7,10,10,8,0,10,6,25,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1162/isb,csc322,1,5,7,8,2,6,7,10,4,39,18,49,3,1,10,10,csc
ciit/fa17-bcs-1162/isb,csc371,8,5,10,1,0,10,7,8,17,39,18,35,4,1,6,10,csc
ciit/fa17-bcs-1162/isb,hum111,10,7,9,10,0,4,5,3,18,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1162/isb,mth231,9,3,3,1,0,3,1,3,14,19,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1162/isb,mth262,8,5,9,7,2,3,5,2,13,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1198/isb,csc291,5,7,6,8,7,8,3,0,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1198/isb,csc322,6,8,9,0,0,4,2,4,24,43,17,26,8,7,6,6,csc
ciit/fa17-bcs-1198/isb,csc371,1,10,5,8,2,7,2,0,8,40,24,40,6,10,2,8,csc
ciit/fa17-bcs-1198/isb,hum111,10,10,2,6,10,10,4,6,19,16,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1198/isb,mth231,7,9,9,2,5,1,9,5,25,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1198/isb,mth262,6,9,0,3,9,7,2,2,9,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1240/isb,csc291,3,10,7,2,0,10,10,5,13,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1240/isb,csc322,6,1,0,9,6,3,10,1,11,23,21,33,5,4,2,8,csc
ciit/fa17-bcs-1240/isb,csc371,9,7,7,10,8,6,1,5,8,45,21,42,2,5,8,7,csc
ciit/fa17-bcs-1240/isb,hum111,4,1,2,4,1,7,2,0,6,21,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1240/isb,mth231,6,2,5,10,7,3,8,6,12,12,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1240/isb,mth262,9,8,1,1,6,10,4,6,12,26,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1249/isb,csc291,1,5,1,2,5,2,3,8,19,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1249/isb,csc322,2,8,7,10,2,0,7,8,1,17,21,26,10,8,1,3,csc
ciit/fa17-bcs-1249/isb,csc371,3,4,2,4,0,4,7,10,16,36,24,32,7,4,10,1,csc
ciit/fa17-bcs-1249/isb,hum111,6,5,2,7,0,0,0,7,25,23,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1249/isb,mth231,0,8,10,3,0,1,10,2,22,41,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1249/isb,mth262,1,2,7,0,9,2,2,4,16,28,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1265/isb,csc291,0,8,9,1,0,7,10,5,19,17,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1265/isb,csc322,1,2,5,2,8,1,3,0,16,24,24,33,6,3,9,4,csc
ciit/fa17-bcs-1265/isb,csc371,4,1,9,10,6,7,9,3,11,36,25,33,6,7,10,7,csc
ciit/fa17-bcs-1265/isb,hum111,4,4,3,6,1,10,1,0,22,50,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-1265/isb,mth231,9,7,8,0,10,8,6,9,23,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1265/isb,mth262,5,3,2,9,9,5,0,5,16,11,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-1279/isb,csc291,8,10,6,4,0,0,9,0,22,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa17-bcs-1279/isb,csc322,10,8,3,5,0,9,2,4,3,22,20,48,6,10,9,7,csc
ciit/fa17-bcs-1279/isb,csc371,8,10,10,5,1,3,10,9,10,16,18,30,1,6,0,0,csc
ciit/fa17-bcs-1279/isb,hum111,9,10,8,2,2,5,6,2,17,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
