Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/sp17-bse-2771/isb,csc336,10,3,5,9,1,8,1,10,23,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/sp17-bse-2802/isb,csc336,3,6,10,4,6,5,10,6,18,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.74
ciit/sp17-bse-2820/isb,csc336,4,2,7,5,4,1,5,9,23,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.15
ciit/sp17-bse-2833/isb,csc336,9,7,6,2,1,3,2,6,23,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp17-bse-2834/isb,csc336,3,1,4,2,10,6,10,9,25,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/sp17-bse-2846/isb,csc336,1,5,4,2,4,7,6,4,23,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/sp17-bse-286/isb,csc336,8,3,5,9,2,6,1,8,17,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/sp17-bse-2870/isb,csc336,2,3,1,3,1,2,6,7,20,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/sp17-bse-2910/isb,csc336,8,9,1,9,2,2,6,1,25,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/sp17-bse-2978/isb,csc336,7,3,7,2,6,6,4,2,23,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/sp17-bse-3007/isb,csc336,5,3,4,1,9,1,5,8,21,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.44
ciit/sp17-bse-3011/isb,csc336,7,5,1,2,2,1,9,7,25,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/sp17-bse-3053/isb,csc336,5,10,9,8,9,2,7,7,25,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/sp17-bse-306/isb,csc336,1,1,7,4,5,4,7,10,17,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/sp17-bse-3086/isb,csc336,2,2,1,2,7,7,9,5,20,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/sp17-bse-3104/isb,csc336,4,9,8,5,9,3,3,5,25,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp17-bse-3124/isb,csc336,10,9,2,10,5,7,8,2,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp17-bse-3137/isb,csc336,5,7,2,2,2,1,6,7,16,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp17-bse-3138/isb,csc336,10,4,7,5,5,1,10,3,23,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/sp17-bse-314/isb,csc336,1,6,3,8,6,1,5,2,16,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.84
ciit/sp17-bse-3145/isb,csc336,8,4,3,5,10,6,7,1,24,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/sp17-bse-3149/isb,csc336,1,10,5,7,3,2,2,10,22,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp17-bse-3157/isb,csc336,8,3,6,9,8,7,9,1,25,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/sp17-bse-3164/isb,csc336,8,7,10,10,1,7,9,3,25,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/sp17-bse-3191/isb,csc336,10,6,8,3,7,8,10,6,20,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/sp17-bse-329/isb,csc336,2,3,4,9,10,6,2,2,21,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp17-bse-3293/isb,csc336,6,7,2,8,8,3,10,10,23,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.14
ciit/sp17-bse-3329/isb,csc336,10,1,7,6,3,5,5,2,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.06
ciit/sp17-bse-3343/isb,csc336,5,9,8,6,1,1,9,5,25,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/sp17-bse-3357/isb,csc336,10,2,1,5,1,8,1,2,22,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/sp17-bse-3409/isb,csc336,8,5,4,8,6,10,9,4,16,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.8
ciit/sp17-bse-3430/isb,csc336,1,1,8,5,1,10,9,8,23,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp17-bse-3479/isb,csc336,2,9,2,6,10,7,5,2,19,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/sp17-bse-3488/isb,csc336,1,4,4,2,3,9,5,8,23,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/sp17-bse-3561/isb,csc336,10,5,4,1,8,4,9,4,15,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/sp17-bse-3566/isb,csc336,6,8,4,9,6,2,1,3,23,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp17-bse-3586/isb,csc336,10,5,1,6,5,8,1,7,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.84
ciit/sp17-bse-3590/isb,csc336,8,2,1,8,8,6,3,3,16,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/sp17-bse-3593/isb,csc336,5,8,1,3,5,9,7,2,24,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.66
ciit/sp17-bse-3634/isb,csc336,4,6,6,2,2,8,8,9,17,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.86
ciit/sp17-bse-3635/isb,csc336,1,5,2,4,8,5,9,5,16,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp17-bse-3646/isb,csc336,7,1,4,6,9,6,8,2,17,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.2
ciit/sp17-bse-3671/isb,csc336,3,10,6,7,4,2,5,8,20,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.35
ciit/sp17-bse-3675/isb,csc336,10,6,3,9,7,7,1,5,15,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.19
ciit/sp17-bse-3685/isb,csc336,7,1,7,10,5,7,7,10,21,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.51
ciit/sp17-bse-3703/isb,csc336,2,1,7,1,1,3,7,3,20,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp17-bse-3710/isb,csc336,5,7,4,4,2,5,7,1,25,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp17-bse-3739/isb,csc336,9,3,2,9,10,1,10,8,17,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/sp17-bse-414/isb,csc336,7,6,6,4,7,7,5,3,21,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/sp17-bse-423/isb,csc336,8,10,1,4,7,7,7,5,25,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/sp17-bse-449/isb,csc336,6,9,1,5,2,10,8,2,23,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/sp17-bse-462/isb,csc336,3,8,5,9,5,9,2,10,22,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.99
ciit/sp17-bse-529/isb,csc336,4,6,3,9,3,2,9,3,17,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp17-bse-531/isb,csc336,7,3,4,1,2,8,2,2,18,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/sp17-bse-540/isb,csc336,6,6,5,2,7,3,10,9,25,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.41
ciit/sp17-bse-57/isb,csc336,8,5,5,9,10,3,3,10,25,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/sp17-bse-575/isb,csc336,10,3,4,1,2,8,9,6,17,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.84
ciit/sp17-bse-579/isb,csc336,9,5,3,4,1,5,10,8,24,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp17-bse-59/isb,csc336,7,1,10,2,8,3,6,3,20,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.13
ciit/sp17-bse-663/isb,csc336,9,5,5,1,5,10,4,3,21,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/sp17-bse-697/isb,csc336,4,5,2,10,1,5,2,3,16,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp17-bse-709/isb,csc336,6,9,7,10,3,4,4,8,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/sp17-bse-715/isb,csc336,3,2,5,6,8,6,8,5,16,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp17-bse-755/isb,csc336,5,10,3,9,4,7,4,7,24,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/sp17-bse-780/isb,csc336,1,8,3,3,1,4,8,6,23,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.93
ciit/sp17-bse-799/isb,csc336,7,10,5,8,4,1,5,2,17,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.86
ciit/sp17-bse-813/isb,csc336,1,3,10,6,4,3,8,6,25,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/sp17-bse-820/isb,csc336,10,2,10,6,8,7,2,1,23,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp17-bse-840/isb,csc336,8,1,4,8,8,2,2,10,19,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/sp17-bse-996/isb,csc336,9,2,5,9,8,10,5,7,19,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp18-bse-1000/isb,csc336,3,7,3,4,1,7,9,10,19,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/sp18-bse-1001/isb,csc336,2,8,10,1,7,2,3,6,21,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/sp18-bse-1008/isb,csc336,8,1,5,4,8,9,8,1,18,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/sp18-bse-1015/isb,csc336,10,5,6,4,3,6,10,10,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.31
ciit/sp18-bse-1018/isb,csc336,8,2,8,6,9,10,3,4,18,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp18-bse-104/isb,csc336,2,9,7,6,3,2,1,10,24,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/sp18-bse-1046/isb,csc336,1,9,8,4,10,7,5,5,20,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/sp18-bse-1053/isb,csc336,1,7,8,7,4,8,1,1,22,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/sp18-bse-1106/isb,csc336,6,5,7,4,2,1,7,9,18,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp18-bse-113/isb,csc336,4,1,8,1,6,7,9,1,24,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp18-bse-115/isb,csc336,10,6,1,7,10,6,7,4,23,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp18-bse-1151/isb,csc336,6,1,2,5,1,7,7,2,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.31
ciit/sp18-bse-1158/isb,csc336,2,3,4,8,10,8,10,7,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/sp18-bse-1171/isb,csc336,2,5,2,8,7,4,5,9,16,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp18-bse-1175/isb,csc336,8,1,2,8,10,7,2,4,22,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp18-bse-1181/isb,csc336,7,1,1,5,1,10,6,9,22,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp18-bse-1185/isb,csc336,4,4,10,9,9,10,7,3,16,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/sp18-bse-1200/isb,csc336,10,10,7,10,5,2,2,1,23,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/sp18-bse-1257/isb,csc336,5,8,7,6,9,7,2,10,21,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/sp18-bse-1261/isb,csc336,9,2,9,10,6,5,10,9,20,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp18-bse-1283/isb,csc336,7,8,2,7,3,9,10,2,23,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.97
ciit/sp18-bse-1285/isb,csc336,3,5,9,1,4,7,4,6,24,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.93
ciit/sp18-bse-1317/isb,csc336,1,9,7,8,1,4,3,3,25,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/sp18-bse-1337/isb,csc336,10,4,9,5,5,2,6,2,18,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/sp18-bse-1353/isb,csc336,3,6,8,7,5,10,10,2,23,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp18-bse-1397/isb,csc336,5,2,6,9,6,9,1,4,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/sp18-bse-1455/isb,csc336,3,10,3,6,5,8,2,2,16,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/sp18-bse-1459/isb,csc336,4,2,4,2,5,2,1,10,23,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/sp18-bse-1483/isb,csc336,7,6,1,9,3,5,5,8,20,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp18-bse-1491/isb,csc336,4,8,1,6,1,8,9,7,18,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp18-bse-1496/isb,csc336,4,2,7,3,7,2,5,4,24,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/sp18-bse-1510/isb,csc336,3,6,3,8,6,4,1,3,23,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp18-bse-1518/isb,csc336,2,5,4,7,10,8,4,8,15,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp18-bse-1530/isb,csc336,10,6,5,5,9,1,8,7,21,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.78
ciit/sp18-bse-1552/isb,csc336,7,3,6,10,1,9,6,8,21,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.8
ciit/sp18-bse-1553/isb,csc336,9,7,7,10,3,9,10,9,16,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp18-bse-1576/isb,csc336,10,10,5,10,6,9,4,9,25,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.14
ciit/sp18-bse-1586/isb,csc336,1,2,9,9,4,2,8,4,24,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/sp18-bse-1588/isb,csc336,2,10,1,1,4,6,8,10,22,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.46
ciit/sp18-bse-1610/isb,csc336,6,1,4,5,10,7,2,3,24,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp18-bse-1640/isb,csc336,10,8,6,2,7,1,1,6,18,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp18-bse-1658/isb,csc336,5,8,3,1,3,2,10,9,15,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/sp18-bse-1661/isb,csc336,8,5,1,6,10,8,10,5,15,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/sp18-bse-1677/isb,csc336,4,7,8,9,9,5,5,1,22,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/sp18-bse-1690/isb,csc336,8,7,2,8,6,6,1,9,19,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.8
ciit/sp18-bse-171/isb,csc336,6,6,8,1,4,3,6,2,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.21
ciit/sp18-bse-1729/isb,csc336,2,5,2,8,1,2,4,10,19,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp18-bse-1747/isb,csc336,4,2,5,6,3,10,1,5,16,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.4
ciit/sp18-bse-1770/isb,csc336,8,8,2,4,6,2,1,9,21,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/sp18-bse-1779/isb,csc336,8,5,1,7,8,5,10,2,15,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp18-bse-1787/isb,csc336,2,2,9,4,4,10,3,9,15,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp18-bse-1823/isb,csc336,1,7,9,6,9,4,4,10,21,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/sp18-bse-1836/isb,csc336,9,3,9,4,2,9,9,5,17,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp18-bse-1854/isb,csc336,1,6,4,3,10,6,6,3,25,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/sp18-bse-1855/isb,csc336,3,1,8,4,2,5,4,2,24,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/sp18-bse-1874/isb,csc336,8,2,4,7,3,2,7,4,15,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp18-bse-1912/isb,csc336,9,9,2,4,8,6,8,4,25,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/sp18-bse-1913/isb,csc336,2,5,10,7,7,5,7,10,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp18-bse-1926/isb,csc336,4,7,3,7,10,10,4,9,21,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/sp18-bse-1944/isb,csc336,1,7,5,6,8,9,9,5,17,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/sp18-bse-1956/isb,csc336,1,3,6,10,2,9,6,6,21,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/sp18-bse-1959/isb,csc336,2,8,3,8,6,1,5,7,19,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/sp18-bse-1987/isb,csc336,1,5,2,9,1,2,8,5,19,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/sp18-bse-1995/isb,csc336,5,7,9,8,4,9,4,7,17,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/sp18-bse-2021/isb,csc336,4,4,2,7,4,7,3,1,18,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/sp18-bse-2040/isb,csc336,8,6,3,4,6,5,6,5,16,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp18-bse-2047/isb,csc336,7,7,10,10,8,7,4,5,18,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.64
ciit/sp18-bse-2060/isb,csc336,10,7,2,4,5,9,8,2,23,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/sp18-bse-2062/isb,csc336,6,7,2,10,6,10,3,10,22,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.36
ciit/sp18-bse-2076/isb,csc336,4,9,2,2,2,6,7,2,15,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.76
ciit/sp18-bse-2083/isb,csc336,3,8,8,4,7,7,4,10,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/sp18-bse-209/isb,csc336,4,3,3,9,4,5,9,4,22,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/sp18-bse-2096/isb,csc336,9,10,1,8,9,5,2,3,16,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/sp18-bse-2097/isb,csc336,7,6,6,3,7,3,5,2,20,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.36
ciit/sp18-bse-2111/isb,csc336,3,2,10,4,6,10,1,3,18,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.07
ciit/sp18-bse-2129/isb,csc336,6,7,4,2,4,5,7,8,21,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp18-bse-2132/isb,csc336,7,9,2,8,5,3,5,1,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.35
ciit/sp18-bse-2170/isb,csc336,6,1,7,8,5,8,2,1,19,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/sp18-bse-2203/isb,csc336,9,6,3,8,8,5,9,3,16,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/sp18-bse-2209/isb,csc336,7,6,10,2,5,1,9,1,20,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp18-bse-2219/isb,csc336,1,9,3,6,9,6,7,3,21,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.53
ciit/sp18-bse-2227/isb,csc336,5,7,4,10,6,9,5,2,17,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.64
ciit/sp18-bse-2345/isb,csc336,10,7,7,3,5,2,9,8,15,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp18-bse-2347/isb,csc336,8,3,2,8,3,3,10,6,16,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp18-bse-2363/isb,csc336,5,6,6,2,5,10,2,5,24,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp18-bse-239/isb,csc336,9,5,3,6,3,1,4,4,16,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.45
ciit/sp18-bse-24/isb,csc336,1,2,1,2,2,10,6,3,18,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.82
ciit/sp18-bse-2410/isb,csc336,7,9,8,2,4,5,2,1,19,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp18-bse-2446/isb,csc336,1,2,10,10,1,6,6,3,18,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp18-bse-2453/isb,csc336,9,8,7,4,2,7,7,5,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.07
ciit/sp18-bse-2472/isb,csc336,10,5,6,7,10,8,3,5,16,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/sp18-bse-2483/isb,csc336,2,8,5,5,9,7,2,10,15,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/sp18-bse-2515/isb,csc336,9,3,5,4,7,4,9,6,21,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp18-bse-2535/isb,csc336,1,9,2,3,4,10,9,5,18,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/sp18-bse-256/isb,csc336,6,8,6,8,5,4,10,9,16,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/sp18-bse-2562/isb,csc336,7,8,10,10,8,9,5,2,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp18-bse-26/isb,csc336,3,6,6,9,6,4,9,9,18,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.25
ciit/sp18-bse-2631/isb,csc336,10,10,9,7,3,9,9,3,19,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.21
ciit/sp18-bse-2654/isb,csc336,1,10,3,4,10,9,5,2,22,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp18-bse-2665/isb,csc336,4,2,4,5,4,4,4,1,22,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp18-bse-2669/isb,csc336,3,7,9,4,9,4,7,3,19,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.93
ciit/sp18-bse-2726/isb,csc336,7,9,3,2,10,1,6,6,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.17
ciit/sp18-bse-2736/isb,csc336,1,3,6,9,9,10,2,5,18,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp18-bse-2761/isb,csc336,4,10,7,4,4,2,3,10,22,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.72
ciit/sp18-bse-2763/isb,csc336,4,10,10,8,9,3,1,7,24,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp18-bse-2815/isb,csc336,4,4,7,5,1,10,4,3,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp18-bse-2817/isb,csc336,8,9,9,2,1,3,1,2,22,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/sp18-bse-282/isb,csc336,6,10,1,6,10,7,8,3,24,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.8
ciit/sp18-bse-2871/isb,csc336,5,1,1,1,3,8,1,8,22,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.66
ciit/sp18-bse-2894/isb,csc336,9,4,8,9,7,5,3,4,23,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.66
ciit/sp18-bse-2898/isb,csc336,2,7,6,8,3,2,1,3,22,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/sp18-bse-2902/isb,csc336,2,7,4,3,9,9,5,2,16,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.31
ciit/sp18-bse-2911/isb,csc336,4,4,10,10,6,10,7,2,25,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/sp18-bse-2918/isb,csc336,4,6,9,6,7,7,4,9,15,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/sp18-bse-2969/isb,csc336,6,6,7,1,4,4,6,2,21,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp18-bse-304/isb,csc336,1,1,2,5,8,1,7,1,21,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/sp18-bse-3060/isb,csc336,9,7,1,4,5,5,10,10,17,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/sp18-bse-3092/isb,csc336,1,6,8,1,5,4,6,9,21,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp18-bse-3102/isb,csc336,9,4,5,10,2,7,5,1,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/sp18-bse-3148/isb,csc336,6,3,10,7,8,2,1,6,21,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/sp18-bse-3158/isb,csc336,8,5,1,5,3,10,8,5,24,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.99
ciit/sp18-bse-3176/isb,csc336,5,9,2,1,5,4,8,2,23,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/sp18-bse-3195/isb,csc336,7,5,1,3,4,4,7,2,23,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
