Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/fa18-bse-1743/isb,csc339,2,4,1,8,9,1,6,10,15,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa18-bse-1759/isb,csc339,7,3,9,6,1,1,6,1,18,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa18-bse-1804/isb,csc339,10,8,4,1,8,2,2,3,25,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa18-bse-1828/isb,csc339,8,5,9,3,6,10,2,7,23,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.26
ciit/fa18-bse-1845/isb,csc339,7,3,8,5,8,1,3,8,20,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.07
ciit/fa18-bse-1853/isb,csc339,4,7,1,2,3,2,3,2,15,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.21
ciit/fa18-bse-1872/isb,csc339,9,9,2,10,3,8,2,5,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa18-bse-1915/isb,csc339,2,7,7,6,6,4,1,1,17,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa18-bse-1977/isb,csc339,2,4,2,6,3,3,3,7,20,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.05
ciit/fa18-bse-1978/isb,csc339,7,4,4,8,6,6,2,8,19,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa18-bse-2057/isb,csc339,2,9,6,3,2,7,7,4,23,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/fa18-bse-2064/isb,csc339,5,4,5,2,3,8,1,3,23,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa18-bse-2065/isb,csc339,9,4,3,8,10,8,6,10,21,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.93
ciit/fa18-bse-2102/isb,csc339,8,9,6,4,1,1,8,2,20,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa18-bse-2108/isb,csc339,1,2,7,5,5,8,5,6,15,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.24
ciit/fa18-bse-214/isb,csc339,5,4,8,5,7,8,1,2,24,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa18-bse-2184/isb,csc339,7,10,2,10,9,8,2,8,21,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.82
ciit/fa18-bse-2259/isb,csc339,2,4,4,10,9,5,9,8,15,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.51
ciit/fa18-bse-2282/isb,csc339,10,6,8,5,5,10,5,7,18,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa18-bse-2318/isb,csc339,2,5,10,9,6,9,4,2,24,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.43
ciit/fa18-bse-2331/isb,csc339,4,6,3,8,3,3,5,5,25,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa18-bse-2342/isb,csc339,8,6,3,9,7,5,2,8,22,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.72
ciit/fa18-bse-2343/isb,csc339,6,3,2,7,8,9,6,10,24,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa18-bse-2365/isb,csc339,1,10,6,6,5,2,6,9,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.21
ciit/fa18-bse-2415/isb,csc339,8,10,2,10,2,8,4,10,16,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/fa18-bse-2428/isb,csc339,3,3,1,5,1,9,10,3,23,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/fa18-bse-2438/isb,csc339,9,6,7,7,8,6,4,1,17,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/fa18-bse-245/isb,csc339,4,2,8,7,1,1,1,5,18,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.17
ciit/fa18-bse-2454/isb,csc339,3,5,6,10,3,8,7,4,23,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa18-bse-2455/isb,csc339,5,5,6,10,2,7,1,2,19,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa18-bse-2470/isb,csc339,8,2,7,10,2,2,4,1,23,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa18-bse-2477/isb,csc339,1,9,6,2,6,8,9,5,18,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/fa18-bse-2505/isb,csc339,3,4,4,3,4,2,4,6,20,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa18-bse-2522/isb,csc339,5,1,4,6,9,1,6,6,21,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa18-bse-2527/isb,csc339,1,6,9,6,5,7,7,10,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.11
ciit/fa18-bse-2569/isb,csc339,1,3,10,4,9,3,7,4,18,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa18-bse-2573/isb,csc339,6,6,6,3,2,6,2,2,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/fa18-bse-2575/isb,csc339,1,6,10,9,3,1,9,4,22,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/fa18-bse-2588/isb,csc339,9,6,7,9,4,2,9,4,22,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.74
ciit/fa18-bse-2619/isb,csc339,3,4,10,2,2,10,1,6,18,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/fa18-bse-264/isb,csc339,7,9,5,7,8,9,9,4,23,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/fa18-bse-2680/isb,csc339,6,1,10,8,9,5,4,1,20,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.2
ciit/fa18-bse-2714/isb,csc339,2,3,10,5,10,6,1,7,25,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa18-bse-2735/isb,csc339,5,4,1,8,4,10,7,6,25,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/fa18-bse-2740/isb,csc339,9,10,4,5,5,1,1,10,23,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.03
ciit/fa18-bse-2821/isb,csc339,1,7,2,8,7,9,5,10,16,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/fa18-bse-2838/isb,csc339,4,8,4,3,2,2,8,10,19,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/fa18-bse-2841/isb,csc339,8,10,9,3,1,3,6,2,22,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa18-bse-2905/isb,csc339,7,10,9,3,6,7,1,3,22,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.37
ciit/fa18-bse-2952/isb,csc339,8,3,7,9,2,9,4,5,25,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/fa18-bse-2989/isb,csc339,8,7,5,9,1,8,3,8,19,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa18-bse-2990/isb,csc339,5,6,5,4,5,5,5,10,23,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa18-bse-300/isb,csc339,8,8,2,7,1,6,10,8,18,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.97
ciit/fa18-bse-3064/isb,csc339,10,9,4,7,5,2,1,3,22,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa18-bse-3089/isb,csc339,2,9,10,3,7,2,10,5,20,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.22
ciit/fa18-bse-3117/isb,csc339,9,2,8,2,3,5,7,4,23,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/fa18-bse-3156/isb,csc339,9,3,8,7,9,7,2,5,20,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa18-bse-3159/isb,csc339,6,1,7,10,6,4,3,9,15,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa18-bse-3178/isb,csc339,9,10,6,9,10,8,5,9,17,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.5
ciit/fa18-bse-318/isb,csc339,10,2,7,2,3,7,8,9,22,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/fa18-bse-3181/isb,csc339,9,8,9,1,3,5,4,8,16,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa18-bse-3184/isb,csc339,9,1,3,2,7,6,3,9,15,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/fa18-bse-3257/isb,csc339,3,6,8,5,3,9,4,4,22,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.86
ciit/fa18-bse-3258/isb,csc339,7,3,2,2,8,3,7,6,25,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/fa18-bse-3303/isb,csc339,2,1,9,2,8,1,10,3,17,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/fa18-bse-3307/isb,csc339,2,9,5,5,4,3,3,7,20,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/fa18-bse-3332/isb,csc339,10,9,2,9,8,3,8,1,19,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/fa18-bse-3345/isb,csc339,10,7,2,4,4,5,5,2,23,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa18-bse-3369/isb,csc339,1,8,3,3,3,3,8,9,19,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.01
ciit/fa18-bse-3373/isb,csc339,3,3,5,9,7,5,4,4,15,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/fa18-bse-3397/isb,csc339,7,9,10,6,9,5,4,8,15,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/fa18-bse-3416/isb,csc339,5,1,3,3,1,3,8,6,20,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.01
ciit/fa18-bse-352/isb,csc339,7,1,4,1,4,1,7,2,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa18-bse-3547/isb,csc339,4,3,2,3,2,7,9,10,25,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/fa18-bse-3587/isb,csc339,6,9,9,5,8,9,2,10,20,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa18-bse-3595/isb,csc339,3,8,2,6,10,2,3,1,16,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/fa18-bse-3683/isb,csc339,9,3,10,8,9,10,9,9,18,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.51
ciit/fa18-bse-3687/isb,csc339,1,9,7,4,8,2,5,10,19,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa18-bse-3718/isb,csc339,10,7,4,1,9,8,8,2,22,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.47
ciit/fa18-bse-390/isb,csc339,5,3,7,4,7,7,5,8,22,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa18-bse-404/isb,csc339,1,4,7,9,5,2,8,10,25,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/fa18-bse-412/isb,csc339,5,1,3,5,3,1,9,1,21,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa18-bse-475/isb,csc339,5,7,8,10,8,4,6,7,18,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa18-bse-505/isb,csc339,6,7,1,10,8,4,6,5,21,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/fa18-bse-523/isb,csc339,3,10,3,1,6,1,3,7,15,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa18-bse-539/isb,csc339,8,5,7,3,4,5,4,1,16,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.35
ciit/fa18-bse-560/isb,csc339,7,7,3,10,9,6,1,5,16,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.21
ciit/fa18-bse-707/isb,csc339,6,2,4,9,2,9,1,8,19,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.3
ciit/fa18-bse-71/isb,csc339,7,8,4,8,1,3,7,1,17,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa18-bse-767/isb,csc339,6,1,2,9,6,10,1,4,20,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/fa18-bse-77/isb,csc339,5,4,2,1,9,2,8,6,22,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.84
ciit/fa18-bse-788/isb,csc339,3,9,1,7,3,5,5,7,16,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.93
ciit/fa18-bse-791/isb,csc339,4,1,2,7,9,5,6,7,16,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa18-bse-792/isb,csc339,3,7,3,2,10,7,10,6,23,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/fa18-bse-823/isb,csc339,3,2,2,2,7,10,7,3,23,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.36
ciit/fa18-bse-899/isb,csc339,8,1,10,9,7,3,1,4,18,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.41
ciit/fa18-bse-915/isb,csc339,9,7,3,7,2,1,2,1,25,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.41
ciit/fa18-bse-92/isb,csc339,8,5,9,10,10,4,8,8,16,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa18-bse-923/isb,csc339,2,6,8,8,5,1,2,8,15,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/fa18-bse-963/isb,csc339,7,4,4,10,7,7,6,10,25,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.91
ciit/fa18-bse-967/isb,csc339,7,2,4,8,2,1,4,10,23,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/fa18-bse-970/isb,csc339,6,5,9,5,5,2,4,7,17,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa18-bse-984/isb,csc339,8,7,9,10,8,4,1,4,15,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.43
ciit/fa18-bse-995/isb,csc339,10,8,5,10,6,5,5,10,20,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.7
ciit/fa19-bse-1029/isb,csc339,8,4,5,9,1,8,2,4,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/fa19-bse-1042/isb,csc339,4,4,1,7,6,8,10,9,19,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.03
ciit/fa19-bse-1048/isb,csc339,3,8,2,4,1,1,4,6,24,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/fa19-bse-1071/isb,csc339,7,5,4,5,3,4,10,7,24,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/fa19-bse-1076/isb,csc339,2,7,8,1,4,7,3,10,17,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.74
ciit/fa19-bse-1129/isb,csc339,10,4,1,9,6,8,7,8,22,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa19-bse-1145/isb,csc339,9,9,6,4,4,9,8,1,15,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/fa19-bse-1254/isb,csc339,8,8,9,9,7,5,4,8,24,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/fa19-bse-1310/isb,csc339,7,2,9,5,5,10,2,4,24,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.17
ciit/fa19-bse-1331/isb,csc339,2,7,4,8,4,10,10,8,22,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.86
ciit/fa19-bse-1340/isb,csc339,8,10,2,8,2,5,5,1,16,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa19-bse-1365/isb,csc339,1,9,2,1,5,5,3,6,16,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa19-bse-1372/isb,csc339,10,4,5,5,3,10,10,8,18,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.21
ciit/fa19-bse-1431/isb,csc339,9,9,9,5,7,8,5,2,23,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa19-bse-1432/isb,csc339,3,5,1,7,1,1,2,7,24,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa19-bse-1458/isb,csc339,10,10,7,3,5,5,8,3,15,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/fa19-bse-1541/isb,csc339,4,2,10,9,4,8,3,7,19,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa19-bse-1591/isb,csc339,2,1,7,1,2,1,5,9,20,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/fa19-bse-1603/isb,csc339,1,2,3,10,10,2,4,7,21,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/fa19-bse-1623/isb,csc339,10,10,8,6,1,10,6,9,23,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/fa19-bse-1629/isb,csc339,9,10,3,6,7,10,5,9,23,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/fa19-bse-1670/isb,csc339,7,9,4,8,4,2,2,10,23,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa19-bse-1710/isb,csc339,5,7,3,4,6,4,1,8,22,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/fa19-bse-1716/isb,csc339,1,10,4,9,6,6,8,3,15,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.05
ciit/fa19-bse-1740/isb,csc339,7,4,1,9,8,8,1,2,18,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa19-bse-1750/isb,csc339,6,2,4,6,7,7,7,10,24,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.36
ciit/fa19-bse-1774/isb,csc339,8,4,8,9,6,3,8,8,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/fa19-bse-1801/isb,csc339,1,8,5,5,4,7,6,7,25,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa19-bse-1814/isb,csc339,8,10,10,5,3,2,2,8,24,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/fa19-bse-1839/isb,csc339,3,4,10,3,5,3,2,4,17,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa19-bse-1866/isb,csc339,6,4,4,5,8,7,10,2,19,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa19-bse-1876/isb,csc339,7,9,10,2,4,3,3,7,16,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.82
ciit/fa19-bse-1893/isb,csc339,4,9,10,5,5,8,6,1,17,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa19-bse-1901/isb,csc339,5,2,2,10,9,1,6,6,15,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.18
ciit/fa19-bse-1909/isb,csc339,2,5,9,5,10,6,8,5,18,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.05
ciit/fa19-bse-1931/isb,csc339,7,10,3,2,10,6,10,4,18,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa19-bse-1979/isb,csc339,6,10,7,1,5,2,6,9,17,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/fa19-bse-2014/isb,csc339,10,5,3,6,4,8,6,10,15,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa19-bse-2032/isb,csc339,7,5,10,10,3,8,7,8,21,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa19-bse-2048/isb,csc339,10,2,2,9,2,7,9,8,19,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa19-bse-2098/isb,csc339,1,7,9,5,10,4,8,10,24,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa19-bse-2112/isb,csc339,1,6,8,4,7,3,1,9,18,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa19-bse-2122/isb,csc339,4,10,4,1,6,2,7,10,23,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/fa19-bse-2155/isb,csc339,6,9,4,9,6,6,1,3,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/fa19-bse-2157/isb,csc339,9,6,2,9,9,6,2,2,24,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.01
ciit/fa19-bse-2181/isb,csc339,10,1,10,3,3,5,5,5,22,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/fa19-bse-2213/isb,csc339,5,6,9,6,8,1,3,4,22,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.55
ciit/fa19-bse-2230/isb,csc339,6,7,8,10,8,3,5,10,17,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.16
ciit/fa19-bse-2245/isb,csc339,1,10,3,9,4,10,2,9,20,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa19-bse-2250/isb,csc339,5,4,2,1,2,2,8,2,20,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa19-bse-2402/isb,csc339,10,9,5,3,6,5,5,4,20,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa19-bse-2465/isb,csc339,6,1,6,9,7,9,8,3,16,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa19-bse-2498/isb,csc339,7,10,9,10,4,5,2,9,23,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa19-bse-2533/isb,csc339,10,1,5,2,6,8,8,9,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa19-bse-2555/isb,csc339,1,6,3,2,9,4,6,2,24,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.42
ciit/fa19-bse-2568/isb,csc339,7,2,8,1,9,4,10,9,24,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/fa19-bse-2622/isb,csc339,5,2,3,7,7,2,3,4,24,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.55
ciit/fa19-bse-2623/isb,csc339,1,2,3,5,9,3,3,7,22,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa19-bse-2628/isb,csc339,8,7,10,7,2,5,2,4,22,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.23
ciit/fa19-bse-2693/isb,csc339,7,4,7,6,7,4,3,6,24,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/fa19-bse-2715/isb,csc339,4,5,3,1,2,2,1,7,24,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa19-bse-275/isb,csc339,7,6,3,1,8,7,1,9,19,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/fa19-bse-2801/isb,csc339,4,10,7,5,3,1,10,9,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa19-bse-2868/isb,csc339,6,7,1,7,1,8,6,8,17,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/fa19-bse-2913/isb,csc339,8,2,8,5,1,7,3,7,15,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.03
ciit/fa19-bse-3008/isb,csc339,8,2,7,3,5,10,9,7,22,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa19-bse-3050/isb,csc339,5,9,1,2,5,2,8,9,22,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa19-bse-3062/isb,csc339,3,8,7,6,9,9,8,7,22,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa19-bse-3066/isb,csc339,5,6,8,7,3,2,5,5,24,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.26
ciit/fa19-bse-3099/isb,csc339,9,4,2,9,8,9,2,2,20,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.07
ciit/fa19-bse-3110/isb,csc339,4,1,2,7,5,9,2,5,19,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa19-bse-3111/isb,csc339,2,4,6,8,9,7,3,9,22,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.2
ciit/fa19-bse-3144/isb,csc339,6,8,10,10,7,4,8,2,21,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.32
ciit/fa19-bse-3192/isb,csc339,8,10,8,9,1,5,2,7,24,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.3
ciit/fa19-bse-3209/isb,csc339,10,7,2,8,6,4,5,1,19,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/fa19-bse-3318/isb,csc339,3,5,1,7,2,9,7,6,18,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa19-bse-3368/isb,csc339,7,7,9,10,4,3,7,2,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa19-bse-3407/isb,csc339,4,3,5,8,10,5,8,3,16,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.18
ciit/fa19-bse-3476/isb,csc339,10,3,2,5,10,7,5,7,23,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/fa19-bse-3491/isb,csc339,7,8,3,9,6,3,6,2,25,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa19-bse-3527/isb,csc339,6,3,8,3,7,9,8,3,25,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/fa19-bse-3571/isb,csc339,3,4,6,4,5,6,10,7,22,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa19-bse-3660/isb,csc339,10,2,2,9,1,2,9,6,19,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/fa19-bse-3723/isb,csc339,7,6,1,10,4,4,8,8,25,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/fa19-bse-3732/isb,csc339,10,7,7,5,6,4,2,8,15,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/fa19-bse-3738/isb,csc339,3,1,5,1,1,8,5,7,17,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa19-bse-426/isb,csc339,2,2,1,6,5,5,7,6,20,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.37
ciit/fa19-bse-427/isb,csc339,5,8,9,2,6,5,7,3,19,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa19-bse-440/isb,csc339,4,5,5,3,6,4,5,3,15,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
