Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/sp20-bse-3204/isb,bio231,5,10,2,1,4,5,7,9,23,42,NULL,NULL,NULL,NULL,NULL,NULL,bio,3
ciit/sp20-bse-3236/isb,bio231,2,10,7,1,3,10,3,9,15,28,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.09
ciit/sp20-bse-3261/isb,bio231,9,8,7,2,7,9,5,8,16,31,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.1
ciit/sp20-bse-3314/isb,bio231,9,8,1,5,1,6,2,1,15,39,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.73
ciit/sp20-bse-3395/isb,bio231,7,1,3,1,5,3,3,4,25,41,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.12
ciit/sp20-bse-3425/isb,bio231,9,1,9,5,7,7,8,10,19,34,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.88
ciit/sp20-bse-3457/isb,bio231,5,3,2,3,2,5,9,7,23,34,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.41
ciit/sp20-bse-3474/isb,bio231,5,5,4,9,8,7,2,2,22,47,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.3
ciit/sp20-bse-3478/isb,bio231,1,3,9,2,9,2,5,5,21,40,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.05
ciit/sp20-bse-3486/isb,bio231,1,5,4,6,4,8,4,9,21,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.09
ciit/sp20-bse-354/isb,bio231,7,1,1,7,3,3,8,4,23,38,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.27
ciit/sp20-bse-3563/isb,bio231,1,10,8,7,3,7,9,8,18,36,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.08
ciit/sp20-bse-3663/isb,bio231,7,10,9,10,1,8,1,5,23,26,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.75
ciit/sp20-bse-369/isb,bio231,7,7,1,9,9,9,1,6,17,31,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.03
ciit/sp20-bse-392/isb,bio231,1,8,4,5,4,1,10,3,15,35,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.15
ciit/sp20-bse-446/isb,bio231,3,3,8,6,6,8,2,9,23,26,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.35
ciit/sp20-bse-453/isb,bio231,6,2,9,6,1,1,1,1,16,31,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.79
ciit/sp20-bse-467/isb,bio231,6,3,4,8,5,2,1,9,15,28,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.67
ciit/sp20-bse-538/isb,bio231,5,4,10,10,5,4,8,1,15,29,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.58
ciit/sp20-bse-557/isb,bio231,7,4,3,3,7,5,10,3,19,31,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.38
ciit/sp20-bse-592/isb,bio231,9,7,8,9,7,2,3,1,20,47,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.51
ciit/sp20-bse-597/isb,bio231,4,8,6,3,8,4,4,2,21,45,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.37
ciit/sp20-bse-611/isb,bio231,3,8,10,8,2,7,1,10,16,40,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.79
ciit/sp20-bse-689/isb,bio231,9,5,4,7,6,3,7,8,16,45,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.87
ciit/sp20-bse-708/isb,bio231,10,10,7,2,2,6,4,6,23,41,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.5
ciit/sp20-bse-770/isb,bio231,2,8,6,7,2,10,3,2,25,47,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.58
ciit/sp20-bse-772/isb,bio231,8,4,5,3,7,1,6,8,21,34,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.1
ciit/sp20-bse-782/isb,bio231,2,10,3,8,4,1,4,5,21,26,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.9
ciit/sp20-bse-797/isb,bio231,5,2,4,2,9,3,5,2,21,29,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.57
ciit/sp20-bse-871/isb,bio231,5,4,10,2,8,9,3,6,22,43,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.47
ciit/sp20-bse-876/isb,bio231,5,1,2,1,10,5,6,6,16,38,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.78
ciit/sp20-bse-897/isb,bio231,4,10,10,9,1,9,6,1,22,44,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.44
ciit/sp20-bse-906/isb,bio231,5,3,7,3,1,10,5,9,18,25,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.52
ciit/sp20-bse-964/isb,bio231,5,6,10,4,1,1,5,2,15,44,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.05
ciit/sp21-bse-1070/isb,bio231,2,3,1,3,9,2,4,2,15,35,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.65
ciit/sp21-bse-1093/isb,bio231,5,3,2,6,10,7,7,7,15,40,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.83
ciit/sp21-bse-11/isb,bio231,7,7,2,1,7,6,8,5,22,33,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.81
ciit/sp21-bse-1107/isb,bio231,2,4,5,1,6,9,9,2,20,30,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.44
ciit/sp21-bse-1218/isb,bio231,6,10,1,8,8,2,8,1,20,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.42
ciit/sp21-bse-1221/isb,bio231,9,6,8,7,10,6,10,3,22,27,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.88
ciit/sp21-bse-1226/isb,bio231,10,6,10,10,9,8,7,3,15,29,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.4
ciit/sp21-bse-1288/isb,bio231,3,10,8,2,1,10,10,2,17,38,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.33
ciit/sp21-bse-129/isb,bio231,7,8,10,6,1,8,10,5,25,35,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.19
ciit/sp21-bse-1294/isb,bio231,6,5,7,6,1,9,4,3,23,46,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.87
ciit/sp21-bse-1400/isb,bio231,1,2,5,10,6,2,2,9,23,38,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.06
ciit/sp21-bse-1407/isb,bio231,1,7,2,4,1,1,4,8,20,41,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.6
ciit/sp21-bse-1419/isb,bio231,4,9,5,3,7,4,2,6,22,35,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.98
ciit/sp21-bse-1436/isb,bio231,1,2,10,8,9,7,7,4,21,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.46
ciit/sp21-bse-1437/isb,bio231,2,7,3,7,2,7,4,7,24,38,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.94
ciit/sp21-bse-1454/isb,bio231,9,7,6,2,1,7,4,5,22,45,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.4
ciit/sp21-bse-1484/isb,bio231,10,3,2,2,6,5,3,3,23,33,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.27
ciit/sp21-bse-1533/isb,bio231,7,5,6,1,1,10,4,10,16,42,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.44
ciit/sp21-bse-1539/isb,bio231,8,1,6,10,6,6,8,4,20,47,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.42
ciit/sp21-bse-1561/isb,bio231,2,3,9,7,2,4,5,9,21,38,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.64
ciit/sp21-bse-1590/isb,bio231,10,2,4,10,6,6,7,4,18,38,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.88
ciit/sp21-bse-1606/isb,bio231,2,3,6,8,4,10,1,6,17,27,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.22
ciit/sp21-bse-1625/isb,bio231,1,5,9,1,7,5,5,6,20,42,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.98
ciit/sp21-bse-1666/isb,bio231,7,3,7,3,7,3,10,4,25,25,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.41
ciit/sp21-bse-1734/isb,bio231,10,1,6,3,9,10,9,4,25,44,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.4
ciit/sp21-bse-1842/isb,bio231,2,1,2,6,10,4,2,10,16,33,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.71
ciit/sp21-bse-1973/isb,bio231,5,1,2,5,8,4,5,9,18,35,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.27
ciit/sp21-bse-1974/isb,bio231,3,3,2,3,10,9,4,1,19,32,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.79
ciit/sp21-bse-199/isb,bio231,5,9,9,9,6,9,3,4,20,36,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.85
ciit/sp21-bse-1992/isb,bio231,3,9,10,6,6,10,9,6,17,37,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.75
ciit/sp21-bse-1996/isb,bio231,2,6,2,8,4,7,1,1,19,35,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.42
ciit/sp21-bse-1999/isb,bio231,4,8,8,6,8,6,9,10,17,30,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.49
ciit/sp21-bse-2050/isb,bio231,5,1,3,2,8,2,8,9,25,27,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.67
ciit/sp21-bse-2069/isb,bio231,2,10,6,8,3,1,10,9,19,41,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.13
ciit/sp21-bse-2077/isb,bio231,4,10,8,7,3,6,2,3,17,34,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.02
ciit/sp21-bse-2103/isb,bio231,2,4,8,3,5,7,2,9,15,28,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.5
ciit/sp21-bse-2110/isb,bio231,5,2,9,7,1,10,3,8,25,25,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.12
ciit/sp21-bse-2172/isb,bio231,1,8,1,5,9,2,8,2,19,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.38
ciit/sp21-bse-2244/isb,bio231,7,10,4,2,7,5,5,6,20,35,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.08
ciit/sp21-bse-2286/isb,bio231,5,9,7,3,6,7,1,4,15,31,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.19
ciit/sp21-bse-2301/isb,bio231,8,6,7,1,3,5,4,4,20,43,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.73
ciit/sp21-bse-235/isb,bio231,4,5,7,1,5,10,8,6,22,32,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.66
ciit/sp21-bse-2359/isb,bio231,7,6,4,6,7,8,9,5,20,43,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.02
ciit/sp21-bse-2373/isb,bio231,5,9,1,4,4,6,8,6,19,36,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.61
ciit/sp21-bse-2375/isb,bio231,9,7,7,6,7,8,1,4,24,26,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.77
ciit/sp21-bse-2379/isb,bio231,7,8,10,1,8,6,4,3,22,40,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.58
ciit/sp21-bse-2393/isb,bio231,4,9,9,3,7,7,9,2,22,30,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.6
ciit/sp21-bse-2403/isb,bio231,9,1,1,10,7,8,5,5,20,46,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.4
ciit/sp21-bse-2405/isb,bio231,2,8,7,4,4,6,8,5,15,42,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.79
ciit/sp21-bse-2503/isb,bio231,10,3,8,5,6,10,9,9,18,41,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.15
ciit/sp21-bse-2510/isb,bio231,5,3,8,6,3,9,2,9,24,38,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.06
ciit/sp21-bse-2609/isb,bio231,3,6,5,4,2,9,1,5,18,31,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.69
ciit/sp21-bse-265/isb,bio231,2,1,10,9,3,1,7,7,25,33,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.89
ciit/sp21-bse-2704/isb,bio231,1,4,4,6,8,7,1,8,21,39,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.15
ciit/sp21-bse-2747/isb,bio231,3,7,7,6,1,7,6,2,24,33,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.9
ciit/sp21-bse-2774/isb,bio231,5,8,1,2,10,6,1,10,24,41,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.67
ciit/sp21-bse-2893/isb,bio231,7,7,6,8,8,7,10,5,22,43,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.5
ciit/sp21-bse-290/isb,bio231,10,9,5,6,10,3,8,10,15,41,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.69
ciit/sp21-bse-2972/isb,bio231,2,5,7,7,3,5,10,3,25,34,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.25
ciit/sp21-bse-3001/isb,bio231,6,7,6,8,4,7,3,5,20,32,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.31
ciit/sp21-bse-310/isb,bio231,9,10,3,8,7,7,5,4,25,34,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.44
ciit/sp21-bse-3119/isb,bio231,2,4,7,1,4,3,2,8,23,27,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.32
ciit/sp21-bse-3213/isb,bio231,2,10,5,4,1,2,6,9,22,28,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.49
ciit/sp21-bse-3297/isb,bio231,10,7,5,4,8,8,5,5,20,47,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.85
ciit/sp21-bse-3306/isb,bio231,10,5,8,2,5,3,10,2,23,29,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.96
ciit/sp21-bse-3315/isb,bio231,7,7,5,4,2,10,6,5,18,42,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.48
ciit/sp21-bse-3331/isb,bio231,7,4,2,3,10,7,5,1,22,37,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.96
ciit/sp21-bse-3340/isb,bio231,2,9,9,4,6,3,1,7,20,28,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.2
ciit/sp21-bse-3352/isb,bio231,1,3,6,3,4,7,2,8,15,44,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.86
ciit/sp21-bse-3383/isb,bio231,2,7,1,3,7,3,1,5,20,42,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.76
ciit/sp21-bse-3447/isb,bio231,1,1,5,9,1,1,9,8,23,46,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.1
ciit/sp21-bse-3453/isb,bio231,10,6,9,7,9,6,10,5,16,45,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.19
ciit/sp21-bse-346/isb,bio231,3,6,8,3,10,1,5,3,20,36,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.52
ciit/sp21-bse-3513/isb,bio231,4,9,1,7,6,9,7,4,19,29,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.38
ciit/sp21-bse-3544/isb,bio231,5,8,8,4,9,1,4,4,16,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.31
ciit/sp21-bse-3565/isb,bio231,4,2,9,3,9,3,1,6,19,26,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.56
ciit/sp21-bse-3602/isb,bio231,3,2,4,1,5,9,10,4,19,31,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.6
ciit/sp21-bse-3697/isb,bio231,8,5,2,5,7,8,5,8,17,36,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.75
ciit/sp21-bse-3721/isb,bio231,2,5,8,3,4,1,5,2,18,27,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.29
ciit/sp21-bse-3724/isb,bio231,2,2,2,5,10,4,8,6,24,43,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.54
ciit/sp21-bse-3734/isb,bio231,8,4,1,9,4,9,6,5,20,33,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.55
ciit/sp21-bse-377/isb,bio231,7,5,6,1,7,3,8,10,17,32,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.3
ciit/sp21-bse-419/isb,bio231,8,1,10,7,5,8,4,7,21,28,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.26
ciit/sp21-bse-495/isb,bio231,7,6,9,2,3,7,10,4,16,38,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.89
ciit/sp21-bse-558/isb,bio231,1,2,5,10,10,10,8,7,17,39,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.87
ciit/sp21-bse-58/isb,bio231,10,2,7,9,9,7,5,9,20,30,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.87
ciit/sp21-bse-613/isb,bio231,1,8,10,10,8,10,8,9,15,37,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.73
ciit/sp21-bse-657/isb,bio231,3,2,7,3,2,4,3,6,19,28,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.04
ciit/sp21-bse-678/isb,bio231,7,3,7,8,5,1,2,7,24,33,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.78
ciit/sp21-bse-69/isb,bio231,10,4,10,1,1,8,2,7,23,37,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.19
ciit/sp21-bse-711/isb,bio231,1,1,2,10,2,3,9,3,18,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.06
ciit/sp21-bse-760/isb,bio231,7,6,5,9,10,10,3,9,20,34,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.59
ciit/sp21-bse-778/isb,bio231,1,8,2,5,9,2,7,1,18,36,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.69
ciit/sp21-bse-805/isb,bio231,1,1,1,2,1,3,3,5,21,36,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.81
ciit/sp21-bse-856/isb,bio231,1,3,4,6,3,7,4,1,17,47,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.5
ciit/sp21-bse-863/isb,bio231,5,1,3,3,7,2,5,4,16,34,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.4
ciit/sp21-bse-867/isb,bio231,9,9,8,3,9,6,3,7,16,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.18
ciit/sp21-bse-870/isb,bio231,10,8,8,9,6,6,7,2,21,30,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.54
ciit/sp21-bse-892/isb,bio231,3,6,3,3,5,4,6,8,15,34,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.73
ciit/sp21-bse-895/isb,bio231,10,3,3,7,7,10,6,9,20,41,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.14
ciit/sp21-bse-943/isb,bio231,1,8,8,7,7,6,9,5,21,25,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.24
ciit/sp21-bse-969/isb,bio231,4,8,9,8,8,5,6,8,15,36,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.22
ciit/sp21-bse-985/isb,bio231,1,2,9,5,3,6,1,6,25,34,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.44
ciit/sp22-bse-1177/isb,bio231,5,2,7,2,9,4,4,7,18,25,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.26
ciit/sp22-bse-1186/isb,bio231,5,6,4,2,2,7,7,5,25,45,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.19
ciit/sp22-bse-1229/isb,bio231,1,9,9,5,2,2,5,5,22,25,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.23
ciit/sp22-bse-1282/isb,bio231,5,5,10,7,3,9,10,6,24,36,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.19
ciit/sp22-bse-1327/isb,bio231,3,7,5,6,1,2,9,4,25,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.89
ciit/sp22-bse-1449/isb,bio231,6,2,7,6,5,9,2,9,21,27,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.85
ciit/sp22-bse-151/isb,bio231,8,3,4,7,9,6,10,7,22,44,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.14
ciit/sp22-bse-16/isb,bio231,4,5,10,1,2,6,9,8,20,32,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.07
ciit/sp22-bse-1637/isb,bio231,2,5,6,7,10,7,7,8,25,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.22
ciit/sp22-bse-166/isb,bio231,7,5,2,10,5,6,4,5,18,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.51
ciit/sp22-bse-1665/isb,bio231,9,2,10,6,3,4,10,9,25,28,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.49
ciit/sp22-bse-170/isb,bio231,7,10,2,7,5,1,4,3,20,42,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.04
ciit/sp22-bse-1717/isb,bio231,4,8,4,5,10,2,2,4,25,47,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.27
ciit/sp22-bse-1761/isb,bio231,9,5,7,7,10,7,9,6,23,38,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.93
ciit/sp22-bse-1765/isb,bio231,9,9,9,8,2,4,1,10,21,45,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.2
ciit/sp22-bse-1865/isb,bio231,6,10,4,8,7,1,4,10,18,35,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.4
ciit/sp22-bse-195/isb,bio231,2,7,5,9,2,9,2,6,16,31,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.19
ciit/sp22-bse-1993/isb,bio231,6,7,5,10,5,3,4,8,15,25,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.5
ciit/sp22-bse-2185/isb,bio231,6,3,4,3,1,3,2,6,25,34,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.54
ciit/sp22-bse-2228/isb,bio231,4,8,4,9,10,3,1,7,18,31,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.79
ciit/sp22-bse-2255/isb,bio231,5,5,8,8,8,5,9,6,22,29,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.99
ciit/sp22-bse-2303/isb,bio231,10,4,6,5,2,1,10,5,16,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.02
ciit/sp22-bse-2338/isb,bio231,5,2,5,3,10,6,5,2,25,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.87
ciit/sp22-bse-2351/isb,bio231,7,6,9,3,5,1,10,1,17,39,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.56
ciit/sp22-bse-2370/isb,bio231,9,3,4,1,4,4,5,8,21,33,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.78
ciit/sp22-bse-2550/isb,bio231,3,7,10,1,1,3,4,2,16,26,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.58
ciit/sp22-bse-2635/isb,bio231,9,5,3,2,10,4,9,4,15,35,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.3
ciit/sp22-bse-2717/isb,bio231,1,10,8,2,6,8,3,7,21,43,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.38
ciit/sp22-bse-2741/isb,bio231,1,10,6,6,6,10,9,10,22,31,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.88
ciit/sp22-bse-2754/isb,bio231,10,6,2,8,5,10,8,4,23,46,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.29
ciit/sp22-bse-2780/isb,bio231,10,6,10,5,1,6,9,4,15,39,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.42
ciit/sp22-bse-2943/isb,bio231,4,7,2,7,2,7,10,7,21,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.03
ciit/sp22-bse-3021/isb,bio231,3,6,6,8,8,1,9,5,19,30,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.21
ciit/sp22-bse-3174/isb,bio231,5,2,2,10,2,5,6,3,22,41,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.77
ciit/sp22-bse-3189/isb,bio231,10,2,5,6,8,10,2,7,16,43,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.95
ciit/sp22-bse-3267/isb,bio231,2,2,2,9,2,3,8,7,16,43,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.77
ciit/sp22-bse-328/isb,bio231,8,8,10,6,5,6,8,6,22,27,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.65
ciit/sp22-bse-3338/isb,bio231,9,5,8,4,9,8,1,9,17,35,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.65
ciit/sp22-bse-3468/isb,bio231,9,7,6,8,1,8,9,1,16,33,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.42
ciit/sp22-bse-3540/isb,bio231,6,6,6,2,10,1,10,5,17,35,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.96
ciit/sp22-bse-3628/isb,bio231,1,3,6,10,9,1,9,7,15,41,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.5
ciit/sp22-bse-3677/isb,bio231,1,6,9,5,8,6,3,5,20,46,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.4
ciit/sp22-bse-3678/isb,bio231,9,9,4,1,8,1,6,6,19,48,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.29
ciit/sp22-bse-388/isb,bio231,7,7,1,10,1,5,1,2,24,47,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.83
ciit/sp22-bse-612/isb,bio231,1,4,2,9,8,9,9,10,20,31,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.88
ciit/sp22-bse-620/isb,bio231,3,9,3,7,2,2,5,2,21,30,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.78
ciit/sp22-bse-662/isb,bio231,10,3,10,7,1,8,7,9,25,42,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.69
ciit/sp22-bse-766/isb,bio231,8,2,1,1,9,7,4,7,19,40,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.21
ciit/sp22-bse-777/isb,bio231,4,2,3,6,3,5,5,7,23,29,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.41
ciit/sp22-bse-893/isb,bio231,5,3,5,5,7,3,3,9,19,39,NULL,NULL,NULL,NULL,NULL,NULL,bio,2.86
ciit/sp22-bse-97/isb,bio231,7,2,2,9,3,2,1,2,24,38,NULL,NULL,NULL,NULL,NULL,NULL,bio,3.05
ciit/fa14-bse-1051/isb,cse483,8,6,5,1,9,9,10,1,22,32,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.73
ciit/fa14-bse-1109/isb,cse483,2,5,6,4,1,4,4,5,21,45,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.69
ciit/fa14-bse-1110/isb,cse483,2,2,9,4,3,4,1,4,21,31,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.81
ciit/fa14-bse-116/isb,cse483,9,5,2,2,9,7,1,6,25,39,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.44
ciit/fa14-bse-1173/isb,cse483,3,2,6,1,7,8,2,2,24,27,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.05
