Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/fa15-bcs-3608/isb,csc350,9,10,8,5,6,6,1,0,14,37,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3608/isb,csc354,0,10,8,9,10,6,2,6,12,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3608/isb,csc475,5,6,3,3,8,0,0,1,20,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3655/isb,csc303,5,4,2,6,9,5,6,10,23,15,20,33,3,7,6,8,csc
ciit/fa15-bcs-3655/isb,csc312,3,9,6,2,3,1,4,8,16,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3655/isb,csc321,1,3,1,7,1,7,2,8,9,32,25,26,5,0,1,4,csc
ciit/fa15-bcs-3655/isb,csc350,10,5,5,0,0,6,4,5,2,18,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3655/isb,csc354,1,7,7,10,0,4,10,3,16,43,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3655/isb,csc475,5,1,6,6,0,0,7,1,1,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3695/isb,csc303,1,5,3,3,1,5,5,5,18,20,25,36,8,4,2,6,csc
ciit/fa15-bcs-3695/isb,csc312,1,9,2,10,7,3,4,5,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3695/isb,csc321,10,2,5,5,1,4,5,6,25,29,19,44,7,4,2,4,csc
ciit/fa15-bcs-3695/isb,csc350,3,0,4,1,9,7,4,6,11,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3695/isb,csc354,4,10,4,3,8,9,10,8,4,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3695/isb,csc475,6,5,5,0,6,8,6,3,24,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3731/isb,csc303,1,1,10,10,8,10,8,1,14,28,19,26,7,1,10,6,csc
ciit/fa15-bcs-3731/isb,csc312,7,1,0,0,9,8,0,5,24,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3731/isb,csc321,0,0,0,3,4,7,9,10,10,25,17,27,5,8,6,2,csc
ciit/fa15-bcs-3731/isb,csc350,2,10,9,10,0,0,7,9,6,39,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3731/isb,csc354,1,1,10,8,1,3,8,1,2,41,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-3731/isb,csc475,10,2,8,0,3,5,4,1,12,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-385/isb,csc303,9,6,9,10,9,5,5,4,20,14,25,29,0,0,9,0,csc
ciit/fa15-bcs-385/isb,csc312,8,8,1,2,0,0,10,7,14,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-385/isb,csc321,3,4,9,5,1,10,7,6,9,45,24,33,9,8,7,8,csc
ciit/fa15-bcs-385/isb,csc350,4,1,0,9,8,7,7,0,18,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-385/isb,csc354,2,5,10,6,3,2,1,5,25,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-385/isb,csc475,0,7,6,7,10,2,9,0,22,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-417/isb,csc303,5,4,6,1,1,8,5,6,17,11,24,47,10,2,6,5,csc
ciit/fa15-bcs-417/isb,csc312,2,9,10,8,2,8,0,5,20,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-417/isb,csc321,7,9,6,10,3,9,3,8,1,28,18,40,4,10,8,3,csc
ciit/fa15-bcs-417/isb,csc350,1,1,2,1,9,3,2,3,8,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-417/isb,csc354,3,5,4,1,10,8,0,8,3,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-417/isb,csc475,0,10,5,7,7,4,1,2,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-428/isb,csc303,4,5,2,3,1,0,7,9,20,10,20,33,8,5,4,2,csc
ciit/fa15-bcs-428/isb,csc312,0,8,0,2,4,8,8,3,4,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-428/isb,csc321,7,7,0,6,1,7,1,1,23,30,25,44,3,2,4,0,csc
ciit/fa15-bcs-428/isb,csc350,2,3,6,6,0,2,4,8,24,50,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-428/isb,csc354,5,6,1,10,2,2,1,0,17,38,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-428/isb,csc475,8,3,6,1,2,4,1,0,8,24,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-458/isb,csc303,4,7,0,7,1,1,10,10,2,22,20,34,8,7,6,10,csc
ciit/fa15-bcs-458/isb,csc312,10,0,6,7,8,5,2,0,5,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-458/isb,csc321,1,10,8,4,2,4,4,9,2,45,18,27,8,1,4,3,csc
ciit/fa15-bcs-458/isb,csc350,1,5,5,2,0,10,8,4,18,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-458/isb,csc354,1,2,2,2,7,1,5,9,19,11,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-458/isb,csc475,6,5,0,6,7,3,2,3,0,20,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-463/isb,csc303,9,7,3,5,2,8,10,4,21,15,21,43,3,5,0,7,csc
ciit/fa15-bcs-463/isb,csc312,9,4,1,8,0,9,9,4,12,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-463/isb,csc321,1,3,4,9,1,10,10,1,10,48,21,28,0,5,4,5,csc
ciit/fa15-bcs-463/isb,csc350,1,5,4,9,9,7,10,1,19,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-463/isb,csc354,3,2,7,1,3,4,6,6,2,36,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-463/isb,csc475,8,7,5,5,8,7,9,1,1,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-481/isb,csc303,0,1,8,10,8,4,0,6,6,38,25,29,5,6,4,6,csc
ciit/fa15-bcs-481/isb,csc312,6,5,6,8,4,3,3,5,9,49,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-481/isb,csc321,0,4,3,4,8,10,7,3,17,29,19,43,2,8,7,5,csc
ciit/fa15-bcs-481/isb,csc350,1,1,8,1,6,5,5,1,18,23,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-481/isb,csc354,3,10,4,5,6,1,7,9,6,36,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-481/isb,csc475,9,7,9,10,6,3,0,7,10,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-485/isb,csc303,8,6,9,6,2,5,4,8,10,21,21,32,9,4,5,7,csc
ciit/fa15-bcs-485/isb,csc312,7,6,8,3,6,9,5,9,2,38,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-485/isb,csc321,10,1,2,6,0,5,10,2,13,30,17,38,4,1,1,8,csc
ciit/fa15-bcs-485/isb,csc350,2,10,5,4,10,9,8,10,14,37,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-485/isb,csc354,10,6,3,0,8,9,8,5,3,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-485/isb,csc475,9,3,0,7,3,6,2,6,25,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-526/isb,csc303,5,1,6,2,8,8,6,7,4,23,23,49,9,5,10,1,csc
ciit/fa15-bcs-526/isb,csc312,3,2,1,3,5,5,0,2,3,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-526/isb,csc321,5,6,10,7,5,5,6,9,1,10,21,46,10,5,5,8,csc
ciit/fa15-bcs-526/isb,csc350,5,1,7,2,8,4,6,6,10,36,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-526/isb,csc354,5,6,0,5,7,1,4,2,3,43,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-526/isb,csc475,2,1,9,1,8,0,4,6,9,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-54/isb,csc303,2,6,8,3,9,3,9,6,13,14,15,49,5,9,7,9,csc
ciit/fa15-bcs-54/isb,csc312,1,5,5,2,8,4,1,8,22,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-54/isb,csc321,0,8,5,1,4,1,8,8,20,40,22,30,5,4,0,7,csc
ciit/fa15-bcs-54/isb,csc350,9,6,2,9,9,5,1,4,6,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-54/isb,csc354,8,3,0,0,4,10,9,9,20,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-54/isb,csc475,6,3,3,1,3,9,10,7,6,18,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-549/isb,csc303,0,10,6,9,3,7,5,4,11,12,24,26,7,5,9,7,csc
ciit/fa15-bcs-549/isb,csc312,3,0,1,9,10,4,1,6,13,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-549/isb,csc321,7,2,2,8,10,5,2,0,20,31,16,30,3,5,3,4,csc
ciit/fa15-bcs-549/isb,csc350,10,0,1,0,7,6,4,0,12,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-549/isb,csc354,0,0,10,7,7,6,3,0,9,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-549/isb,csc475,5,4,9,9,3,1,7,7,17,38,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-598/isb,csc303,3,1,8,2,0,4,8,10,0,30,22,40,8,6,7,0,csc
ciit/fa15-bcs-598/isb,csc312,6,9,7,10,7,1,0,1,0,20,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-598/isb,csc321,0,3,6,2,1,1,10,2,1,39,20,27,1,2,1,1,csc
ciit/fa15-bcs-598/isb,csc350,10,5,3,7,7,5,2,3,1,11,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-598/isb,csc354,5,7,4,8,1,9,9,3,2,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-598/isb,csc475,8,9,8,6,8,5,8,1,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-652/isb,csc303,7,0,5,6,5,10,2,4,21,48,20,40,6,9,8,9,csc
ciit/fa15-bcs-652/isb,csc312,4,8,2,10,10,2,10,7,9,37,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-652/isb,csc321,8,9,10,5,3,3,5,0,12,38,18,30,2,8,0,2,csc
ciit/fa15-bcs-652/isb,csc350,6,7,0,8,7,10,8,9,16,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-652/isb,csc354,2,3,5,0,0,8,10,0,13,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-652/isb,csc475,1,8,5,9,6,1,9,10,13,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-725/isb,csc303,9,8,1,10,4,1,2,10,16,25,16,29,5,8,6,2,csc
ciit/fa15-bcs-725/isb,csc312,7,4,6,1,7,7,7,0,1,39,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-725/isb,csc321,2,5,8,9,9,10,1,9,4,11,24,45,10,5,7,0,csc
ciit/fa15-bcs-725/isb,csc350,10,3,4,6,2,10,4,1,15,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-725/isb,csc354,9,10,10,4,7,1,0,0,21,48,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-725/isb,csc475,0,6,9,5,4,4,1,7,25,23,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-748/isb,csc303,10,7,6,10,1,5,5,10,10,10,16,45,10,10,5,8,csc
ciit/fa15-bcs-748/isb,csc312,2,4,7,3,4,5,4,4,12,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-748/isb,csc321,2,8,4,10,8,6,2,9,15,31,25,43,3,9,10,4,csc
ciit/fa15-bcs-748/isb,csc350,0,7,9,2,9,2,6,5,1,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-748/isb,csc354,8,5,2,7,1,2,4,9,20,50,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-748/isb,csc475,4,5,7,1,0,10,0,3,25,15,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-783/isb,csc303,5,7,1,7,7,8,8,2,20,16,19,27,2,6,7,3,csc
ciit/fa15-bcs-783/isb,csc312,7,8,2,7,0,8,1,1,12,23,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-783/isb,csc321,0,0,6,8,10,0,4,0,24,38,15,45,2,8,4,8,csc
ciit/fa15-bcs-783/isb,csc350,6,8,8,9,6,7,9,9,10,12,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-783/isb,csc354,10,2,3,7,7,3,10,7,25,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-783/isb,csc475,1,8,4,9,10,1,8,6,21,50,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-80/isb,csc303,3,9,8,1,9,1,8,0,1,22,21,41,5,8,9,1,csc
ciit/fa15-bcs-80/isb,csc312,5,0,0,0,10,5,4,3,5,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-80/isb,csc321,8,10,3,5,2,9,8,10,9,47,22,38,0,5,6,10,csc
ciit/fa15-bcs-80/isb,csc350,7,10,9,1,7,7,4,5,8,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-80/isb,csc354,2,7,4,3,1,7,5,5,19,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-80/isb,csc475,8,2,4,10,5,0,4,6,3,11,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-859/isb,csc303,3,6,0,6,10,5,8,2,11,32,24,49,1,6,9,9,csc
ciit/fa15-bcs-859/isb,csc312,5,6,3,9,0,6,3,3,14,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-859/isb,csc321,5,9,9,7,8,6,0,1,4,29,19,31,8,2,5,6,csc
ciit/fa15-bcs-859/isb,csc350,2,3,7,8,0,10,5,9,25,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-859/isb,csc354,7,10,6,1,9,4,1,7,18,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-859/isb,csc475,2,9,5,7,7,7,8,0,24,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-875/isb,csc303,8,8,4,0,10,1,9,5,15,44,15,50,4,2,5,2,csc
ciit/fa15-bcs-875/isb,csc312,8,3,7,2,10,10,3,6,23,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-875/isb,csc321,7,10,8,2,10,1,8,2,16,30,20,31,4,10,2,4,csc
ciit/fa15-bcs-875/isb,csc350,5,1,5,9,5,5,5,1,12,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-875/isb,csc354,7,3,9,3,1,0,2,1,7,32,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-875/isb,csc475,9,0,7,10,9,6,0,8,15,20,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-937/isb,csc303,10,4,3,1,7,4,6,2,17,12,20,27,0,4,2,0,csc
ciit/fa15-bcs-937/isb,csc312,10,9,1,10,6,8,10,3,15,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-937/isb,csc321,8,1,8,4,4,2,4,0,6,47,18,33,2,6,8,6,csc
ciit/fa15-bcs-937/isb,csc350,5,0,3,5,0,6,0,4,24,26,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-937/isb,csc354,8,0,3,10,5,7,0,4,14,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-937/isb,csc475,9,1,6,3,4,2,9,4,10,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-979/isb,csc303,7,9,2,8,9,6,9,6,11,23,24,39,0,2,4,3,csc
ciit/fa15-bcs-979/isb,csc312,6,8,6,10,9,2,4,1,19,37,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-979/isb,csc321,3,10,2,2,7,8,0,6,18,16,25,48,1,2,10,4,csc
ciit/fa15-bcs-979/isb,csc350,3,1,8,0,8,10,2,2,1,49,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-979/isb,csc354,7,6,2,8,1,6,4,5,20,39,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa15-bcs-979/isb,csc475,9,3,8,2,0,0,8,6,1,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1016/isb,csc303,7,6,8,1,2,1,0,6,7,44,15,29,3,6,5,6,csc
ciit/fa16-bcs-1016/isb,csc312,8,9,6,4,10,0,3,10,25,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1016/isb,csc321,3,4,1,0,1,1,2,4,22,21,16,35,10,7,3,6,csc
ciit/fa16-bcs-1016/isb,csc350,1,5,2,1,8,8,8,0,18,18,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1016/isb,csc354,0,7,7,6,1,10,4,0,15,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1016/isb,csc475,2,4,2,9,9,10,0,9,15,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1084/isb,csc303,10,1,6,0,2,2,5,3,1,13,16,45,5,3,6,1,csc
ciit/fa16-bcs-1084/isb,csc312,2,1,9,10,0,6,10,2,5,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1084/isb,csc321,0,8,9,4,1,1,3,9,20,29,19,47,4,3,7,7,csc
ciit/fa16-bcs-1084/isb,csc350,1,1,8,9,0,3,3,3,13,37,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1084/isb,csc354,3,10,2,4,0,8,6,4,5,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1084/isb,csc475,5,1,10,0,1,1,6,4,9,25,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1116/isb,csc303,9,7,0,4,10,5,0,0,2,19,25,34,0,1,4,8,csc
ciit/fa16-bcs-1116/isb,csc312,0,1,0,6,2,0,4,10,13,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1116/isb,csc321,10,7,4,3,2,7,7,2,15,39,20,43,6,2,0,2,csc
ciit/fa16-bcs-1116/isb,csc350,4,0,5,0,10,9,5,8,0,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1116/isb,csc354,7,10,9,9,10,3,2,3,23,26,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1116/isb,csc475,4,4,10,9,2,2,1,7,4,48,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1163/isb,csc303,7,9,7,7,2,10,6,2,4,23,19,42,1,3,4,7,csc
ciit/fa16-bcs-1163/isb,csc312,1,1,4,7,5,7,6,0,4,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1163/isb,csc321,7,4,9,4,6,2,7,4,5,39,16,28,1,0,10,7,csc
ciit/fa16-bcs-1163/isb,csc350,4,0,5,5,1,5,5,2,12,32,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1163/isb,csc354,6,6,10,8,7,3,8,4,6,24,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1163/isb,csc475,1,10,9,2,5,5,5,5,15,41,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1178/isb,csc303,1,5,2,0,9,8,5,8,11,44,21,39,9,4,10,7,csc
ciit/fa16-bcs-1178/isb,csc312,10,3,6,7,5,6,6,7,0,15,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1178/isb,csc321,0,3,10,7,1,0,5,3,16,35,22,44,7,10,4,3,csc
ciit/fa16-bcs-1178/isb,csc350,2,7,5,9,8,5,7,6,22,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1178/isb,csc354,1,3,6,10,10,6,9,0,2,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1178/isb,csc475,6,5,6,4,3,10,0,10,16,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1191/isb,csc303,0,0,7,1,8,10,10,2,4,46,24,50,5,1,7,9,csc
ciit/fa16-bcs-1191/isb,csc312,2,5,9,8,8,3,5,9,16,48,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1191/isb,csc321,6,10,9,0,5,4,5,10,18,40,23,32,10,7,9,9,csc
ciit/fa16-bcs-1191/isb,csc350,0,4,7,4,3,6,8,3,4,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1191/isb,csc354,2,4,1,6,6,10,3,8,25,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1191/isb,csc475,4,4,0,3,4,8,7,7,24,18,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1212/isb,csc303,6,1,7,5,3,10,7,4,15,45,25,29,4,8,1,7,csc
ciit/fa16-bcs-1212/isb,csc312,4,9,9,4,1,7,5,2,14,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1212/isb,csc321,9,1,1,8,4,8,5,5,0,13,18,34,8,7,5,3,csc
ciit/fa16-bcs-1212/isb,csc350,5,8,7,3,10,3,7,6,22,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1212/isb,csc354,9,3,0,6,8,5,0,4,4,17,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1212/isb,csc475,0,10,4,7,9,9,3,2,16,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1251/isb,csc303,3,4,0,1,2,9,5,9,9,22,15,37,1,10,10,0,csc
ciit/fa16-bcs-1251/isb,csc312,1,8,0,8,10,5,9,10,11,11,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1251/isb,csc321,2,9,6,10,4,5,9,1,2,20,15,40,10,6,7,2,csc
ciit/fa16-bcs-1251/isb,csc350,2,7,8,0,10,8,8,2,13,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1251/isb,csc354,3,9,8,6,5,6,8,7,5,36,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1251/isb,csc475,2,2,8,6,6,5,3,9,1,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-127/isb,csc303,6,9,5,4,1,0,2,0,6,25,18,27,3,5,4,0,csc
ciit/fa16-bcs-127/isb,csc312,2,8,8,10,4,2,1,9,7,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-127/isb,csc321,1,10,10,0,3,1,4,1,13,41,19,32,0,7,4,6,csc
ciit/fa16-bcs-127/isb,csc350,4,8,6,9,2,4,5,6,21,15,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-127/isb,csc354,3,8,5,1,10,5,6,3,9,32,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-127/isb,csc475,7,5,2,3,8,1,5,1,11,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1271/isb,csc303,1,2,6,1,9,4,9,5,10,41,17,42,10,0,8,10,csc
ciit/fa16-bcs-1271/isb,csc312,8,10,4,3,7,8,4,7,0,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1271/isb,csc321,2,8,0,10,8,4,9,0,18,35,21,46,3,5,8,2,csc
ciit/fa16-bcs-1271/isb,csc350,1,3,2,8,3,2,4,0,24,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1271/isb,csc354,9,8,8,4,5,0,6,9,4,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1271/isb,csc475,8,3,8,10,5,3,1,0,10,50,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1357/isb,csc303,0,2,9,2,6,7,2,8,6,13,24,50,6,6,0,2,csc
ciit/fa16-bcs-1357/isb,csc312,0,3,7,5,0,9,3,7,0,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1357/isb,csc321,4,3,3,4,3,0,5,0,15,26,25,30,3,8,2,6,csc
ciit/fa16-bcs-1357/isb,csc350,7,1,1,4,5,7,5,5,6,17,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1357/isb,csc354,10,1,5,10,10,3,1,8,23,41,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1357/isb,csc475,3,9,7,9,3,3,7,10,13,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1360/isb,csc303,1,10,6,3,6,9,4,9,18,17,19,48,4,1,4,4,csc
ciit/fa16-bcs-1360/isb,csc312,5,10,10,3,9,6,1,4,4,49,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1360/isb,csc321,5,2,7,1,2,9,8,3,1,10,20,29,2,3,4,2,csc
ciit/fa16-bcs-1360/isb,csc350,10,3,9,8,8,2,5,7,14,32,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1360/isb,csc354,6,10,5,2,3,4,9,3,3,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1360/isb,csc475,7,1,7,0,5,10,7,3,0,37,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa16-bcs-1422/isb,csc303,3,4,6,9,4,4,2,5,11,20,19,38,7,6,7,3,csc
ciit/fa16-bcs-1422/isb,csc312,1,7,1,10,10,10,8,3,19,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
