Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/fa20-bse-1404/isb,csc461,8,3,7,10,10,10,1,1,15,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.37
ciit/fa20-bse-1421/isb,csc461,4,5,5,4,5,5,9,7,17,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/fa20-bse-145/isb,csc461,2,2,4,3,7,5,8,10,19,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/fa20-bse-1466/isb,csc461,6,6,1,9,9,3,9,2,21,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/fa20-bse-1531/isb,csc461,7,6,2,5,1,9,4,6,23,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/fa20-bse-1536/isb,csc461,10,7,2,9,5,5,4,3,23,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa20-bse-1548/isb,csc461,1,3,10,3,3,4,5,9,19,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/fa20-bse-156/isb,csc461,4,4,10,1,2,1,9,9,19,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa20-bse-1565/isb,csc461,10,5,6,3,10,4,3,6,19,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.74
ciit/fa20-bse-1582/isb,csc461,1,3,4,9,7,3,7,5,20,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.19
ciit/fa20-bse-1619/isb,csc461,4,4,2,8,6,9,1,6,24,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/fa20-bse-1643/isb,csc461,4,8,3,2,9,7,4,7,16,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa20-bse-1654/isb,csc461,9,10,4,4,10,8,8,9,22,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/fa20-bse-1695/isb,csc461,3,4,2,6,10,7,8,10,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa20-bse-1737/isb,csc461,7,8,3,6,4,10,8,5,22,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.23
ciit/fa20-bse-1748/isb,csc461,3,6,7,9,7,3,4,4,25,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.41
ciit/fa20-bse-1760/isb,csc461,3,5,7,5,3,8,1,7,21,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa20-bse-1764/isb,csc461,10,7,6,4,5,8,8,5,19,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa20-bse-1766/isb,csc461,10,2,5,10,2,3,6,1,17,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/fa20-bse-1803/isb,csc461,6,3,10,6,6,2,5,10,22,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.47
ciit/fa20-bse-1819/isb,csc461,8,7,4,4,9,2,10,9,20,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa20-bse-1861/isb,csc461,7,8,10,6,10,7,8,6,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa20-bse-1897/isb,csc461,3,5,3,5,9,8,6,8,16,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.95
ciit/fa20-bse-1907/isb,csc461,10,6,1,4,6,10,1,8,22,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa20-bse-1972/isb,csc461,6,7,5,1,9,5,10,1,24,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa20-bse-1981/isb,csc461,9,10,4,7,3,4,10,1,25,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.23
ciit/fa20-bse-1991/isb,csc461,3,4,7,8,3,2,6,8,25,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa20-bse-2067/isb,csc461,9,10,10,3,5,9,9,3,16,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa20-bse-2126/isb,csc461,8,1,1,8,5,6,10,8,25,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa20-bse-2128/isb,csc461,3,9,7,3,10,9,5,3,20,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.95
ciit/fa20-bse-2151/isb,csc461,2,3,5,8,2,4,7,9,20,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa20-bse-2171/isb,csc461,2,8,7,2,10,1,9,9,19,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa20-bse-2173/isb,csc461,1,6,5,1,6,4,7,9,15,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa20-bse-2265/isb,csc461,9,6,4,8,6,7,2,2,22,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa20-bse-2280/isb,csc461,5,8,4,10,3,7,9,2,23,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/fa20-bse-2290/isb,csc461,1,4,4,5,2,3,8,10,17,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/fa20-bse-2309/isb,csc461,2,3,9,1,2,9,1,9,19,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa20-bse-2326/isb,csc461,7,1,5,2,5,6,7,7,17,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.42
ciit/fa20-bse-2429/isb,csc461,1,10,7,2,7,3,6,3,20,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/fa20-bse-2560/isb,csc461,1,10,6,5,6,10,5,5,15,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa20-bse-2598/isb,csc461,8,3,8,9,4,9,10,8,24,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa20-bse-2782/isb,csc461,1,6,2,6,4,4,5,3,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/fa20-bse-2807/isb,csc461,5,4,2,1,5,1,6,10,24,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa20-bse-2888/isb,csc461,10,9,7,5,2,7,9,3,22,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/fa20-bse-2932/isb,csc461,9,4,4,2,8,1,2,10,21,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa20-bse-2979/isb,csc461,2,10,4,10,1,1,4,10,15,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa20-bse-2986/isb,csc461,10,1,1,6,4,3,6,6,22,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa20-bse-3065/isb,csc461,9,9,7,4,9,7,1,1,18,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa20-bse-3088/isb,csc461,2,7,10,1,6,9,7,6,20,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa20-bse-3160/isb,csc461,6,1,2,6,6,2,6,6,18,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa20-bse-3165/isb,csc461,7,6,7,5,2,2,7,8,16,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa20-bse-3186/isb,csc461,2,7,3,2,7,2,3,6,17,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa20-bse-3228/isb,csc461,2,10,1,7,3,8,2,7,16,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/fa20-bse-3229/isb,csc461,10,5,10,9,3,10,4,1,21,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa20-bse-3359/isb,csc461,7,3,7,8,9,2,2,10,25,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa20-bse-3370/isb,csc461,5,7,6,9,1,3,6,1,16,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/fa20-bse-3403/isb,csc461,6,10,2,2,2,8,9,4,15,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.53
ciit/fa20-bse-3422/isb,csc461,6,1,3,8,7,2,8,2,17,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.03
ciit/fa20-bse-3438/isb,csc461,9,7,3,6,3,5,7,6,19,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa20-bse-3469/isb,csc461,4,10,3,10,7,9,1,4,20,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/fa20-bse-3507/isb,csc461,5,2,2,2,5,7,5,1,16,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa20-bse-3594/isb,csc461,3,2,1,5,1,10,4,7,15,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.41
ciit/fa20-bse-3596/isb,csc461,10,2,6,9,8,4,1,10,25,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa20-bse-3614/isb,csc461,8,7,9,9,8,3,6,7,17,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/fa20-bse-3638/isb,csc461,10,7,3,1,1,7,10,6,21,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.74
ciit/fa20-bse-364/isb,csc461,5,7,1,3,5,5,3,3,25,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa20-bse-3648/isb,csc461,2,2,9,5,2,7,4,1,24,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/fa20-bse-3665/isb,csc461,2,5,5,2,6,5,10,6,25,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa20-bse-3692/isb,csc461,4,1,7,6,4,9,2,3,15,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/fa20-bse-3714/isb,csc461,9,2,4,5,5,7,3,2,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.32
ciit/fa20-bse-3728/isb,csc461,6,7,7,5,5,4,5,4,23,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/fa20-bse-3729/isb,csc461,1,4,6,3,1,10,2,8,24,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.99
ciit/fa20-bse-373/isb,csc461,6,5,1,6,7,1,2,5,20,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa20-bse-393/isb,csc461,4,5,6,2,7,1,2,4,23,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/fa20-bse-450/isb,csc461,6,10,7,3,5,6,6,5,18,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/fa20-bse-483/isb,csc461,7,6,1,4,7,4,3,3,21,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.31
ciit/fa20-bse-496/isb,csc461,1,4,8,7,10,10,5,8,15,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.23
ciit/fa20-bse-53/isb,csc461,6,10,9,7,10,10,3,7,24,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa20-bse-559/isb,csc461,9,7,4,9,5,4,9,4,15,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.28
ciit/fa20-bse-577/isb,csc461,2,4,4,8,4,1,1,10,16,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa20-bse-646/isb,csc461,9,10,5,5,3,3,4,4,18,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.17
ciit/fa20-bse-684/isb,csc461,4,5,6,9,10,6,4,6,23,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.17
ciit/fa20-bse-685/isb,csc461,8,4,10,10,6,4,3,6,23,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/fa20-bse-713/isb,csc461,1,1,7,2,9,10,10,5,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa20-bse-718/isb,csc461,6,1,9,3,3,7,3,10,22,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.38
ciit/fa20-bse-74/isb,csc461,8,4,4,10,2,2,8,10,21,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/fa20-bse-756/isb,csc461,1,5,4,5,1,9,5,1,23,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.08
ciit/fa20-bse-810/isb,csc461,3,3,1,5,2,3,7,4,21,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.47
ciit/fa20-bse-811/isb,csc461,4,8,4,6,9,5,4,7,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa20-bse-812/isb,csc461,6,9,2,4,4,2,9,4,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.7
ciit/fa20-bse-930/isb,csc461,8,8,2,5,9,4,6,2,16,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.17
ciit/fa20-bse-94/isb,csc461,7,6,1,3,1,1,3,5,20,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/fa20-bse-960/isb,csc461,2,7,10,4,3,5,7,2,21,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.32
ciit/fa20-bse-961/isb,csc461,6,3,10,8,6,7,1,10,22,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.51
ciit/fa21-bse-1011/isb,csc461,3,9,1,1,4,1,7,6,15,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.28
ciit/fa21-bse-1152/isb,csc461,9,5,9,4,2,8,5,7,17,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa21-bse-1155/isb,csc461,9,3,9,7,2,4,8,6,25,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa21-bse-1156/isb,csc461,7,1,9,6,10,7,9,4,16,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa21-bse-1247/isb,csc461,3,3,4,5,1,2,2,1,25,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/fa21-bse-1262/isb,csc461,2,2,5,4,6,10,1,9,16,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa21-bse-1339/isb,csc461,1,7,2,8,9,9,4,8,23,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa21-bse-1349/isb,csc461,1,10,10,7,3,7,6,9,23,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.95
ciit/fa21-bse-1463/isb,csc461,6,10,7,5,8,10,6,5,25,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa21-bse-1471/isb,csc461,7,2,2,9,4,10,9,10,24,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa21-bse-1473/isb,csc461,9,2,4,8,9,10,6,4,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa21-bse-1479/isb,csc461,7,6,7,6,9,5,10,6,23,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/fa21-bse-1480/isb,csc461,3,9,9,6,5,5,1,4,24,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa21-bse-1498/isb,csc461,2,10,4,2,1,4,9,6,19,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa21-bse-1547/isb,csc461,4,10,9,10,2,6,8,1,17,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa21-bse-1554/isb,csc461,4,6,9,3,3,9,2,10,15,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/fa21-bse-1599/isb,csc461,9,5,5,1,4,8,9,5,25,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.11
ciit/fa21-bse-1604/isb,csc461,8,4,1,4,8,3,4,9,17,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.21
ciit/fa21-bse-1620/isb,csc461,9,8,1,4,4,4,2,9,19,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.37
ciit/fa21-bse-1628/isb,csc461,1,10,1,4,10,10,6,4,19,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.47
ciit/fa21-bse-1649/isb,csc461,3,8,6,6,8,2,4,7,24,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa21-bse-1681/isb,csc461,9,10,3,5,9,1,8,3,16,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/fa21-bse-1693/isb,csc461,2,2,3,1,3,5,8,6,16,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa21-bse-1746/isb,csc461,4,5,7,9,5,10,6,6,18,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/fa21-bse-1788/isb,csc461,3,5,1,3,3,3,9,10,16,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa21-bse-1848/isb,csc461,4,6,4,1,3,7,7,7,23,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.07
ciit/fa21-bse-1879/isb,csc461,2,2,1,8,4,8,1,2,18,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.37
ciit/fa21-bse-1884/isb,csc461,3,8,6,5,4,4,5,5,25,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.91
ciit/fa21-bse-2026/isb,csc461,9,9,5,2,5,6,9,2,18,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa21-bse-2028/isb,csc461,3,1,9,9,9,1,2,2,16,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa21-bse-204/isb,csc461,4,2,7,9,7,3,3,5,25,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa21-bse-208/isb,csc461,10,8,2,5,8,6,5,6,22,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa21-bse-2106/isb,csc461,4,7,3,3,7,3,5,3,21,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.35
ciit/fa21-bse-2147/isb,csc461,6,4,10,6,6,9,4,2,24,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa21-bse-2207/isb,csc461,10,1,9,6,1,5,6,3,16,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.21
ciit/fa21-bse-2218/isb,csc461,1,4,8,7,2,9,7,10,20,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.76
ciit/fa21-bse-2240/isb,csc461,6,7,6,1,7,2,9,7,18,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa21-bse-2246/isb,csc461,6,4,5,6,10,2,5,7,25,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/fa21-bse-2349/isb,csc461,8,1,4,2,10,7,10,1,17,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa21-bse-2368/isb,csc461,2,2,6,1,5,9,1,8,22,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa21-bse-2391/isb,csc461,7,4,8,7,3,10,10,4,20,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/fa21-bse-2397/isb,csc461,8,4,10,9,5,7,4,9,18,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/fa21-bse-2523/isb,csc461,5,1,7,9,3,8,4,10,19,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa21-bse-2525/isb,csc461,5,1,8,3,2,1,6,2,25,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa21-bse-2545/isb,csc461,2,4,9,10,8,3,6,1,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/fa21-bse-2561/isb,csc461,10,2,7,10,5,2,5,6,15,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/fa21-bse-2606/isb,csc461,8,2,3,8,6,9,5,10,19,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/fa21-bse-2657/isb,csc461,3,3,2,9,2,8,1,7,22,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa21-bse-2707/isb,csc461,7,7,6,7,8,10,5,8,22,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/fa21-bse-2757/isb,csc461,10,1,5,4,10,5,7,4,21,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa21-bse-2768/isb,csc461,9,2,1,8,7,6,2,5,23,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa21-bse-2772/isb,csc461,2,7,5,5,6,7,5,4,22,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa21-bse-2775/isb,csc461,8,4,9,5,1,6,8,10,22,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/fa21-bse-2790/isb,csc461,7,6,2,3,2,7,9,4,18,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa21-bse-2794/isb,csc461,4,1,10,8,5,1,2,10,20,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/fa21-bse-2836/isb,csc461,1,9,5,4,7,10,8,1,18,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/fa21-bse-2840/isb,csc461,3,4,1,8,10,9,9,2,24,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/fa21-bse-2844/isb,csc461,9,6,6,1,7,3,4,10,25,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.74
ciit/fa21-bse-2858/isb,csc461,3,2,1,5,4,5,3,1,18,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/fa21-bse-2929/isb,csc461,7,4,4,1,5,6,8,10,23,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa21-bse-2942/isb,csc461,5,10,1,7,7,4,4,9,23,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/fa21-bse-295/isb,csc461,3,5,4,8,6,2,8,3,22,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.59
ciit/fa21-bse-2956/isb,csc461,5,9,6,6,3,8,7,5,16,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa21-bse-2962/isb,csc461,3,2,9,1,10,5,3,2,15,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa21-bse-2985/isb,csc461,5,6,7,9,9,10,5,3,22,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/fa21-bse-3010/isb,csc461,6,9,1,1,3,5,8,5,24,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/fa21-bse-3143/isb,csc461,10,2,9,7,9,1,3,8,25,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa21-bse-3245/isb,csc461,9,1,5,7,9,3,9,2,25,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa21-bse-3262/isb,csc461,7,3,10,2,2,4,8,1,21,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa21-bse-3272/isb,csc461,2,5,9,2,7,2,9,8,15,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.1
ciit/fa21-bse-3298/isb,csc461,7,3,5,8,3,1,7,2,19,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/fa21-bse-3386/isb,csc461,2,7,7,7,9,1,9,3,17,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.19
ciit/fa21-bse-3454/isb,csc461,2,6,10,3,4,4,3,9,15,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa21-bse-3472/isb,csc461,4,8,6,4,3,4,10,9,18,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/fa21-bse-351/isb,csc461,8,8,7,8,7,1,7,9,20,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa21-bse-3548/isb,csc461,6,4,4,5,3,2,9,9,17,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/fa21-bse-3581/isb,csc461,9,4,5,2,1,10,3,5,18,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.51
ciit/fa21-bse-3589/isb,csc461,7,2,9,5,3,7,10,1,22,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/fa21-bse-3606/isb,csc461,8,9,2,10,4,1,8,7,18,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa21-bse-3667/isb,csc461,10,3,9,3,1,7,2,7,15,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa21-bse-3674/isb,csc461,2,1,2,10,6,5,4,1,15,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/fa21-bse-3676/isb,csc461,3,1,4,3,10,9,7,9,20,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa21-bse-3705/isb,csc461,6,10,8,6,6,9,1,2,24,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.28
ciit/fa21-bse-3725/isb,csc461,9,9,2,5,6,9,3,5,23,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.22
ciit/fa21-bse-3735/isb,csc461,7,5,7,10,9,7,6,3,23,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa21-bse-38/isb,csc461,3,8,1,10,5,9,8,5,23,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/fa21-bse-382/isb,csc461,7,5,9,6,1,4,7,3,20,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/fa21-bse-439/isb,csc461,10,9,7,5,9,1,3,1,16,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.01
ciit/fa21-bse-447/isb,csc461,9,5,6,1,2,10,7,1,16,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa21-bse-459/isb,csc461,5,1,7,9,9,10,2,7,21,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/fa21-bse-488/isb,csc461,5,4,8,8,3,7,7,1,19,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa21-bse-500/isb,csc461,5,9,5,5,4,2,2,8,23,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa21-bse-509/isb,csc461,2,4,9,4,1,1,9,10,19,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa21-bse-525/isb,csc461,1,10,2,1,3,9,3,10,17,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/fa21-bse-545/isb,csc461,1,4,8,8,9,3,5,9,19,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.23
ciit/fa21-bse-615/isb,csc461,8,5,2,7,3,9,7,4,24,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/fa21-bse-623/isb,csc461,10,5,5,9,5,9,2,7,15,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/fa21-bse-632/isb,csc461,10,4,10,5,5,9,6,2,17,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/fa21-bse-64/isb,csc461,7,4,8,7,4,5,9,6,23,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.84
