Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/fa16-bse-137/isb,hum110,4,8,9,1,9,6,9,4,23,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.78
ciit/fa16-bse-1417/isb,csc101,8,3,3,9,1,5,9,10,20,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.25
ciit/fa16-bse-1417/isb,eee121,1,5,5,4,2,3,5,7,21,34,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.29
ciit/fa16-bse-1417/isb,hum100,10,2,2,9,5,10,9,5,25,46,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.36
ciit/fa16-bse-1417/isb,hum110,5,2,1,8,3,4,4,3,23,32,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.96
ciit/fa16-bse-1423/isb,csc101,5,9,2,4,1,2,4,7,23,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa16-bse-1423/isb,eee121,3,2,5,4,9,7,7,6,23,27,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.9
ciit/fa16-bse-1423/isb,hum100,3,5,3,2,3,1,10,3,16,28,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.88
ciit/fa16-bse-1423/isb,hum110,10,6,8,8,3,10,9,6,18,26,NULL,NULL,NULL,NULL,NULL,NULL,hum,3
ciit/fa16-bse-1435/isb,csc101,3,3,3,5,9,2,6,6,22,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa16-bse-1435/isb,eee121,6,1,7,10,3,10,4,1,18,31,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.98
ciit/fa16-bse-1435/isb,hum100,6,2,6,3,4,2,4,4,22,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.58
ciit/fa16-bse-1435/isb,hum110,10,3,10,8,5,8,6,1,15,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.38
ciit/fa16-bse-1453/isb,csc101,4,10,1,1,5,1,7,9,24,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.95
ciit/fa16-bse-1453/isb,eee121,6,2,3,5,2,7,6,5,16,47,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.29
ciit/fa16-bse-1453/isb,hum100,9,4,3,4,7,5,10,8,24,25,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.41
ciit/fa16-bse-1453/isb,hum110,8,2,1,2,9,7,10,4,15,43,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.23
ciit/fa16-bse-1486/isb,csc101,7,3,3,6,6,1,10,2,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa16-bse-1486/isb,eee121,6,7,7,1,1,6,3,6,23,44,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.47
ciit/fa16-bse-1486/isb,hum100,3,7,5,4,8,3,3,5,22,43,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.32
ciit/fa16-bse-1486/isb,hum110,10,10,10,9,7,6,4,1,25,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.33
ciit/fa16-bse-1497/isb,csc101,2,10,2,5,2,1,5,1,24,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/fa16-bse-1497/isb,eee121,5,10,7,4,9,2,2,9,22,25,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.33
ciit/fa16-bse-1497/isb,hum100,3,4,1,9,10,4,6,7,15,48,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.8
ciit/fa16-bse-1497/isb,hum110,5,9,6,10,10,4,5,7,18,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.12
ciit/fa16-bse-1516/isb,csc101,8,5,3,7,8,1,2,7,23,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.37
ciit/fa16-bse-1516/isb,eee121,5,1,5,1,6,1,1,3,25,48,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.5
ciit/fa16-bse-1516/isb,hum100,1,8,4,6,8,10,10,5,20,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.38
ciit/fa16-bse-1516/isb,hum110,1,1,1,5,1,10,2,6,19,26,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.43
ciit/fa16-bse-1538/isb,csc101,6,3,5,7,2,7,3,6,17,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa16-bse-1538/isb,eee121,9,4,6,2,5,3,7,8,17,33,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.12
ciit/fa16-bse-1538/isb,hum100,3,1,5,5,6,7,1,10,19,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,3
ciit/fa16-bse-1538/isb,hum110,4,5,10,10,2,9,5,8,18,47,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.59
ciit/fa16-bse-1581/isb,csc101,5,4,9,10,5,8,9,5,18,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.24
ciit/fa16-bse-1581/isb,eee121,5,9,3,5,4,2,8,7,22,33,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.8
ciit/fa16-bse-1581/isb,hum100,2,7,2,8,9,1,7,9,19,31,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.84
ciit/fa16-bse-1581/isb,hum110,2,6,10,1,7,7,10,2,23,39,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.6
ciit/fa16-bse-1596/isb,csc101,3,1,5,2,9,1,1,8,15,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.43
ciit/fa16-bse-1596/isb,eee121,2,1,10,9,5,5,5,8,15,39,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.33
ciit/fa16-bse-1596/isb,hum100,1,3,9,2,8,9,2,10,17,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.61
ciit/fa16-bse-1596/isb,hum110,8,2,9,1,2,10,1,3,16,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.76
ciit/fa16-bse-1602/isb,csc101,1,8,8,7,6,3,8,2,16,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.8
ciit/fa16-bse-1602/isb,eee121,4,4,6,10,5,7,7,8,18,32,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.04
ciit/fa16-bse-1602/isb,hum100,9,10,5,5,4,1,7,2,24,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.02
ciit/fa16-bse-1602/isb,hum110,8,4,3,9,4,7,5,5,15,42,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.52
ciit/fa16-bse-1614/isb,csc101,5,1,5,5,7,8,3,4,25,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.09
ciit/fa16-bse-1614/isb,eee121,8,1,6,1,3,9,7,4,15,44,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.27
ciit/fa16-bse-1614/isb,hum100,9,2,4,4,7,4,8,10,16,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.33
ciit/fa16-bse-1614/isb,hum110,7,5,4,8,3,3,8,1,16,31,NULL,NULL,NULL,NULL,NULL,NULL,hum,1.95
ciit/fa16-bse-1635/isb,csc101,10,4,9,7,7,9,10,8,21,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa16-bse-1635/isb,eee121,8,1,5,4,3,8,4,3,17,47,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.33
ciit/fa16-bse-1635/isb,hum100,3,4,1,8,7,10,2,2,20,39,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.19
ciit/fa16-bse-1635/isb,hum110,6,5,1,8,10,2,7,1,24,42,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.63
ciit/fa16-bse-1636/isb,csc101,10,1,1,2,5,5,4,9,20,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa16-bse-1636/isb,eee121,9,2,6,7,10,10,1,4,24,25,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.6
ciit/fa16-bse-1636/isb,hum100,4,4,2,9,4,2,5,10,25,44,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.86
ciit/fa16-bse-1636/isb,hum110,6,1,3,5,1,1,4,5,25,37,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.29
ciit/fa16-bse-168/isb,csc101,7,3,10,8,4,5,2,3,20,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/fa16-bse-168/isb,eee121,2,10,10,2,9,8,8,1,25,39,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.08
ciit/fa16-bse-168/isb,hum100,4,4,1,10,4,2,7,3,23,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.28
ciit/fa16-bse-168/isb,hum110,10,2,4,10,9,3,8,6,18,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.66
ciit/fa16-bse-1683/isb,csc101,6,7,8,4,4,9,1,8,20,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa16-bse-1683/isb,eee121,1,2,10,2,1,8,9,6,16,25,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.92
ciit/fa16-bse-1683/isb,hum100,5,10,3,4,9,1,4,4,23,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.8
ciit/fa16-bse-1683/isb,hum110,1,6,2,4,8,6,4,7,23,32,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.69
ciit/fa16-bse-1702/isb,csc101,10,5,10,1,8,7,6,10,18,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/fa16-bse-1702/isb,eee121,9,6,5,3,9,10,4,6,19,35,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.81
ciit/fa16-bse-1702/isb,hum100,9,7,5,7,4,8,10,4,15,28,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.52
ciit/fa16-bse-1702/isb,hum110,7,5,3,2,4,9,10,9,21,44,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.08
ciit/fa16-bse-1718/isb,csc101,5,4,7,3,8,3,9,10,21,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.16
ciit/fa16-bse-1718/isb,eee121,5,1,3,3,2,1,3,9,22,39,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.52
ciit/fa16-bse-1718/isb,hum100,5,5,10,5,5,9,7,8,18,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.19
ciit/fa16-bse-1718/isb,hum110,6,1,2,9,3,4,8,3,17,42,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.5
ciit/fa16-bse-1722/isb,csc101,2,4,2,10,3,3,2,9,25,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa16-bse-1722/isb,eee121,4,8,4,5,7,10,6,2,19,35,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.82
ciit/fa16-bse-1722/isb,hum100,3,2,6,8,6,6,5,4,21,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.94
ciit/fa16-bse-1722/isb,hum110,7,4,1,7,1,5,10,9,19,36,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.02
ciit/fa16-bse-173/isb,csc101,10,1,2,3,3,7,4,10,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/fa16-bse-173/isb,eee121,6,2,5,5,1,6,3,8,25,28,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.69
ciit/fa16-bse-173/isb,hum100,2,9,8,8,7,7,7,5,23,27,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.29
ciit/fa16-bse-173/isb,hum110,7,8,8,7,7,9,9,7,17,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.85
ciit/fa16-bse-1730/isb,csc101,7,8,9,8,7,5,6,1,21,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa16-bse-1730/isb,eee121,6,10,5,3,5,6,3,3,23,44,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.39
ciit/fa16-bse-1730/isb,hum100,6,6,6,9,10,3,6,1,25,47,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.91
ciit/fa16-bse-1730/isb,hum110,7,1,1,2,3,8,5,10,18,26,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.19
ciit/fa16-bse-1735/isb,csc101,8,1,9,3,5,4,9,10,25,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/fa16-bse-1735/isb,eee121,10,5,6,7,8,10,9,5,16,26,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.65
ciit/fa16-bse-1735/isb,hum100,4,5,3,10,4,7,3,5,15,26,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.59
ciit/fa16-bse-1735/isb,hum110,1,4,4,8,2,9,2,1,17,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.64
ciit/fa16-bse-177/isb,csc101,8,2,4,4,5,6,9,9,22,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa16-bse-177/isb,eee121,8,3,5,2,2,10,7,2,23,32,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.7
ciit/fa16-bse-177/isb,hum100,5,4,6,3,2,4,4,9,16,30,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.71
ciit/fa16-bse-177/isb,hum110,1,10,5,1,1,6,8,3,16,39,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.85
ciit/fa16-bse-1791/isb,csc101,8,10,9,8,5,8,10,3,19,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.09
ciit/fa16-bse-1791/isb,eee121,9,4,5,4,7,3,1,2,18,31,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.77
ciit/fa16-bse-1791/isb,hum100,7,4,1,1,2,8,9,8,21,28,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.88
ciit/fa16-bse-1791/isb,hum110,10,2,5,10,5,6,5,6,15,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.52
ciit/fa16-bse-18/isb,csc101,8,10,8,9,9,9,3,7,21,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.04
ciit/fa16-bse-18/isb,eee121,9,6,8,4,2,5,5,8,25,38,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.31
ciit/fa16-bse-18/isb,hum100,10,6,9,10,3,1,1,9,25,39,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.4
ciit/fa16-bse-18/isb,hum110,10,6,6,3,3,8,1,3,23,27,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.15
ciit/fa16-bse-1833/isb,csc101,10,7,6,5,3,1,1,1,24,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa16-bse-1833/isb,eee121,8,10,9,6,10,8,7,5,22,38,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.11
ciit/fa16-bse-1833/isb,hum100,8,4,4,9,8,7,10,10,23,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.71
ciit/fa16-bse-1833/isb,hum110,2,6,10,7,9,1,9,7,18,45,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.04
ciit/fa16-bse-1902/isb,csc101,5,4,8,4,2,5,10,9,19,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/fa16-bse-1902/isb,eee121,10,1,9,9,2,6,9,6,21,41,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.39
ciit/fa16-bse-1902/isb,hum100,8,8,5,4,7,1,10,6,18,30,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.6
ciit/fa16-bse-1902/isb,hum110,1,2,8,8,8,6,2,2,20,44,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.77
ciit/fa16-bse-1911/isb,csc101,9,2,3,1,2,5,6,5,18,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.74
ciit/fa16-bse-1911/isb,eee121,7,9,7,2,7,3,8,5,21,45,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.4
ciit/fa16-bse-1911/isb,hum100,10,6,8,8,6,3,7,3,22,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.98
ciit/fa16-bse-1911/isb,hum110,5,2,9,1,8,6,10,9,15,31,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.36
ciit/fa16-bse-1961/isb,csc101,2,8,1,4,8,3,1,9,24,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa16-bse-1961/isb,eee121,10,5,9,6,4,10,1,10,21,26,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.56
ciit/fa16-bse-1961/isb,hum100,9,2,7,1,7,8,4,1,24,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.12
ciit/fa16-bse-1961/isb,hum110,4,2,2,2,6,7,7,2,22,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.36
ciit/fa16-bse-1963/isb,csc101,8,6,3,8,7,2,2,2,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.16
ciit/fa16-bse-1963/isb,eee121,8,6,4,3,6,4,9,4,15,45,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.6
ciit/fa16-bse-1963/isb,hum100,2,4,5,3,1,5,10,5,22,38,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.04
ciit/fa16-bse-1963/isb,hum110,3,5,6,2,10,9,2,8,24,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.17
ciit/fa16-bse-1980/isb,csc101,1,9,2,7,9,7,9,10,25,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.1
ciit/fa16-bse-1980/isb,eee121,2,10,9,2,7,8,6,9,15,44,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.1
ciit/fa16-bse-1980/isb,hum100,8,1,2,6,2,9,5,6,22,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.74
ciit/fa16-bse-1980/isb,hum110,5,7,1,2,4,1,7,5,19,37,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.91
ciit/fa16-bse-2004/isb,csc101,1,10,7,2,3,7,8,3,22,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/fa16-bse-2004/isb,eee121,10,2,2,2,4,6,4,6,18,43,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.66
ciit/fa16-bse-2004/isb,hum100,5,6,8,7,6,5,8,9,22,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.31
ciit/fa16-bse-2004/isb,hum110,3,9,5,4,1,8,10,3,25,27,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.48
ciit/fa16-bse-2023/isb,csc101,3,4,6,8,8,8,6,8,19,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.14
ciit/fa16-bse-2023/isb,eee121,1,8,2,9,9,10,4,1,21,41,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.77
ciit/fa16-bse-2023/isb,hum100,9,2,8,6,3,3,1,3,19,48,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.66
ciit/fa16-bse-2023/isb,hum110,7,1,8,9,1,7,6,7,25,36,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.23
ciit/fa16-bse-2070/isb,csc101,8,2,5,2,3,4,8,9,16,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/fa16-bse-2070/isb,eee121,2,5,10,10,7,7,4,3,21,33,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.35
ciit/fa16-bse-2070/isb,hum100,5,6,6,2,2,5,7,5,25,30,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.4
ciit/fa16-bse-2070/isb,hum110,8,6,6,2,7,8,1,7,24,25,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.5
ciit/fa16-bse-2092/isb,csc101,6,2,2,3,6,4,3,1,17,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa16-bse-2092/isb,eee121,6,1,6,1,5,10,10,9,25,33,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.12
ciit/fa16-bse-2092/isb,hum100,6,9,7,5,10,4,3,10,21,46,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.08
ciit/fa16-bse-2092/isb,hum110,8,3,1,1,7,3,8,6,18,37,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.38
ciit/fa16-bse-2094/isb,csc101,4,9,8,1,10,10,7,7,23,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.53
ciit/fa16-bse-2094/isb,eee121,9,5,10,5,6,2,3,10,22,43,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.52
ciit/fa16-bse-2094/isb,hum100,6,8,10,6,4,10,9,2,19,45,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.6
ciit/fa16-bse-2094/isb,hum110,6,5,9,5,6,5,2,4,19,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.94
ciit/fa16-bse-2114/isb,csc101,2,7,3,5,1,2,9,3,17,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa16-bse-2114/isb,eee121,10,8,10,4,1,6,9,1,20,26,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.47
ciit/fa16-bse-2114/isb,hum100,8,8,8,6,3,4,2,9,24,40,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.67
ciit/fa16-bse-2114/isb,hum110,2,2,7,5,4,1,4,4,25,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.6
ciit/fa16-bse-2139/isb,csc101,8,9,5,1,4,3,3,5,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa16-bse-2139/isb,eee121,4,5,8,2,3,6,9,6,20,33,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.78
ciit/fa16-bse-2139/isb,hum100,9,5,5,4,9,2,3,3,16,43,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.52
ciit/fa16-bse-2139/isb,hum110,4,10,7,10,7,6,9,5,16,29,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.92
ciit/fa16-bse-2190/isb,csc101,9,10,10,7,7,8,6,3,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.35
ciit/fa16-bse-2190/isb,eee121,5,5,4,1,9,1,10,10,21,36,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.17
ciit/fa16-bse-2190/isb,hum100,8,6,4,3,7,3,4,7,18,38,NULL,NULL,NULL,NULL,NULL,NULL,hum,3
ciit/fa16-bse-2190/isb,hum110,5,5,5,10,5,7,9,2,17,30,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.77
ciit/fa16-bse-2202/isb,csc101,4,2,4,1,7,4,10,4,21,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/fa16-bse-2202/isb,eee121,2,3,9,1,2,9,4,8,20,48,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.77
ciit/fa16-bse-2202/isb,hum100,3,5,8,3,9,6,8,7,19,39,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.46
ciit/fa16-bse-2202/isb,hum110,2,4,5,6,4,8,2,7,20,44,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.83
ciit/fa16-bse-2215/isb,csc101,4,4,7,2,2,10,4,5,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa16-bse-2215/isb,eee121,9,9,1,3,9,1,2,9,24,43,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.71
ciit/fa16-bse-2215/isb,hum100,7,4,3,4,5,7,3,2,16,36,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.21
ciit/fa16-bse-2215/isb,hum110,4,8,6,7,6,10,6,5,23,35,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.37
ciit/fa16-bse-2279/isb,csc101,3,1,2,3,9,5,10,5,18,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa16-bse-2279/isb,eee121,9,7,1,5,9,2,4,2,19,35,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.2
ciit/fa16-bse-2279/isb,hum100,7,3,6,2,6,1,3,9,25,39,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.73
ciit/fa16-bse-2279/isb,hum110,10,4,10,2,7,8,8,10,25,26,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.78
ciit/fa16-bse-2287/isb,csc101,3,4,2,8,10,1,8,2,15,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa16-bse-2287/isb,eee121,1,3,10,9,3,5,10,9,24,36,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.65
ciit/fa16-bse-2287/isb,hum100,1,1,1,1,5,5,8,7,20,27,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.6
ciit/fa16-bse-2287/isb,hum110,1,9,9,5,5,5,6,1,21,41,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.59
ciit/fa16-bse-2296/isb,csc101,8,9,10,5,10,10,6,6,24,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa16-bse-2296/isb,eee121,9,2,6,7,5,6,2,6,25,29,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.17
ciit/fa16-bse-2296/isb,hum100,3,8,9,7,7,1,3,8,25,38,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.96
ciit/fa16-bse-2296/isb,hum110,4,1,7,10,3,6,5,5,16,45,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.45
ciit/fa16-bse-231/isb,csc101,1,9,4,10,4,4,2,7,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.28
ciit/fa16-bse-231/isb,eee121,10,1,1,4,1,6,2,4,19,34,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.42
ciit/fa16-bse-231/isb,hum100,4,2,3,7,2,8,9,5,20,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.1
ciit/fa16-bse-231/isb,hum110,3,9,8,6,2,8,5,6,25,44,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.12
ciit/fa16-bse-2314/isb,csc101,9,10,5,8,2,10,10,7,18,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/fa16-bse-2314/isb,eee121,3,3,8,9,5,5,3,1,19,44,NULL,NULL,NULL,NULL,NULL,NULL,eee,3.33
ciit/fa16-bse-2314/isb,hum100,2,3,7,4,5,6,2,7,22,34,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.98
ciit/fa16-bse-2314/isb,hum110,10,2,1,9,4,9,9,1,15,47,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.13
ciit/fa16-bse-2341/isb,csc101,4,5,3,1,3,3,2,8,24,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/fa16-bse-2341/isb,eee121,5,10,2,8,9,8,3,5,20,47,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.88
ciit/fa16-bse-2341/isb,hum100,3,6,1,8,2,8,6,6,25,33,NULL,NULL,NULL,NULL,NULL,NULL,hum,3
ciit/fa16-bse-2341/isb,hum110,3,6,6,9,8,4,3,9,21,34,NULL,NULL,NULL,NULL,NULL,NULL,hum,3.04
ciit/fa16-bse-2364/isb,csc101,4,9,3,7,8,9,2,4,15,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa16-bse-2364/isb,eee121,2,3,5,6,2,7,9,1,24,28,NULL,NULL,NULL,NULL,NULL,NULL,eee,2.26
ciit/fa16-bse-2364/isb,hum100,7,9,3,3,7,6,3,6,18,47,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.87
ciit/fa16-bse-2364/isb,hum110,1,5,8,7,4,2,2,6,21,39,NULL,NULL,NULL,NULL,NULL,NULL,hum,2.69
