Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/fa17-bcs-513/isb,mth105,9,0,4,9,6,6,8,2,12,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-553/isb,BIO231,0,9,10,8,8,0,1,7,3,34,25,31,3,2,8,2,BIO
ciit/fa17-bcs-553/isb,csc211,8,6,4,0,7,4,4,5,15,42,15,46,7,4,2,2,csc
ciit/fa17-bcs-553/isb,csc241,1,3,5,1,10,2,0,4,4,16,24,43,5,2,2,5,csc
ciit/fa17-bcs-553/isb,hum103,6,8,3,8,5,2,10,8,23,38,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-553/isb,mth105,5,6,2,3,2,5,3,6,25,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-644/isb,BIO231,1,6,7,9,6,5,10,7,7,22,16,44,0,10,8,1,BIO
ciit/fa17-bcs-644/isb,csc211,4,8,6,0,3,3,5,4,13,26,21,32,8,1,8,2,csc
ciit/fa17-bcs-644/isb,csc241,9,6,1,5,2,2,8,9,10,25,21,48,5,9,5,9,csc
ciit/fa17-bcs-644/isb,hum103,6,0,7,7,7,6,8,9,14,36,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-644/isb,mth105,5,1,8,6,0,4,9,5,5,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-660/isb,BIO231,7,2,1,8,10,0,0,10,9,13,25,50,4,6,9,4,BIO
ciit/fa17-bcs-660/isb,csc211,3,3,1,1,8,8,7,3,11,39,24,31,4,7,9,5,csc
ciit/fa17-bcs-660/isb,csc241,2,10,5,5,3,1,1,7,20,43,19,37,3,1,5,0,csc
ciit/fa17-bcs-660/isb,hum103,8,10,5,10,5,6,1,9,13,34,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-660/isb,mth105,0,8,7,5,6,1,4,4,1,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-696/isb,BIO231,5,2,5,6,9,1,0,10,23,22,16,26,6,5,2,9,BIO
ciit/fa17-bcs-696/isb,csc211,8,7,1,8,8,6,1,6,2,23,16,43,9,1,5,10,csc
ciit/fa17-bcs-696/isb,csc241,10,10,3,10,0,0,7,3,7,39,15,25,0,6,2,2,csc
ciit/fa17-bcs-696/isb,hum103,7,7,6,4,7,1,9,3,21,23,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-696/isb,mth105,1,2,6,8,2,3,5,3,18,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-727/isb,BIO231,5,3,7,3,7,1,5,7,12,46,17,48,0,1,9,2,BIO
ciit/fa17-bcs-727/isb,csc211,6,7,6,3,1,5,7,1,16,48,15,35,7,4,4,2,csc
ciit/fa17-bcs-727/isb,csc241,6,4,0,10,4,0,10,3,8,19,25,46,5,10,10,5,csc
ciit/fa17-bcs-727/isb,hum103,10,7,5,3,10,1,3,2,5,40,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-727/isb,mth105,10,7,6,4,7,0,5,10,5,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-750/isb,BIO231,3,10,8,7,6,8,9,3,9,32,15,45,5,9,6,0,BIO
ciit/fa17-bcs-750/isb,csc211,1,5,2,10,1,5,1,10,21,15,16,46,5,10,4,1,csc
ciit/fa17-bcs-750/isb,csc241,10,5,2,3,2,6,3,0,11,40,21,35,3,3,0,2,csc
ciit/fa17-bcs-750/isb,hum103,0,7,10,1,6,5,9,9,7,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-750/isb,mth105,3,2,8,2,9,2,7,6,13,35,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-800/isb,BIO231,2,10,9,0,4,9,9,8,5,50,17,38,0,5,0,5,BIO
ciit/fa17-bcs-800/isb,csc211,2,7,9,0,1,6,3,9,5,12,20,46,3,2,9,4,csc
ciit/fa17-bcs-800/isb,csc241,6,1,10,5,2,7,5,9,18,21,21,42,5,6,10,8,csc
ciit/fa17-bcs-800/isb,hum103,10,6,8,10,4,10,7,10,17,46,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-800/isb,mth105,10,3,1,3,6,3,1,10,9,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-851/isb,BIO231,10,10,2,5,2,3,1,0,10,25,22,50,3,9,10,0,BIO
ciit/fa17-bcs-851/isb,csc211,0,8,9,1,5,1,9,10,11,39,20,48,2,10,8,8,csc
ciit/fa17-bcs-851/isb,csc241,8,4,5,1,9,6,2,9,7,18,21,25,4,10,1,9,csc
ciit/fa17-bcs-851/isb,hum103,7,7,2,3,9,10,6,9,24,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-851/isb,mth105,7,10,2,7,4,9,1,3,25,43,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-853/isb,BIO231,8,4,5,0,4,4,4,10,25,25,17,35,1,6,8,2,BIO
ciit/fa17-bcs-853/isb,csc211,9,1,9,6,8,4,8,9,23,17,17,35,9,9,3,1,csc
ciit/fa17-bcs-853/isb,csc241,10,2,8,10,9,6,3,5,20,47,25,48,7,2,3,10,csc
ciit/fa17-bcs-853/isb,hum103,0,7,2,7,9,0,6,2,8,42,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-853/isb,mth105,0,4,0,7,6,7,4,10,13,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-927/isb,BIO231,6,7,9,0,0,0,1,1,7,19,22,50,4,8,7,0,BIO
ciit/fa17-bcs-927/isb,csc211,8,10,3,2,9,3,1,6,12,18,20,50,8,9,1,7,csc
ciit/fa17-bcs-927/isb,csc241,4,1,10,10,7,1,7,2,24,42,15,46,7,10,0,0,csc
ciit/fa17-bcs-927/isb,hum103,7,6,2,0,10,4,7,4,20,28,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-927/isb,mth105,3,10,2,0,8,7,7,1,0,24,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-987/isb,BIO231,5,6,2,0,9,6,7,2,4,32,20,48,4,4,4,9,BIO
ciit/fa17-bcs-987/isb,csc211,8,2,4,9,2,4,6,8,3,10,16,40,0,0,0,3,csc
ciit/fa17-bcs-987/isb,csc241,3,5,6,8,7,8,9,9,21,37,20,50,3,9,8,9,csc
ciit/fa17-bcs-987/isb,hum103,1,4,10,1,9,6,0,0,20,10,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-987/isb,mth105,1,6,5,2,9,7,3,5,11,15,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa17-bcs-990/isb,BIO231,10,8,6,5,4,4,2,10,3,40,16,46,10,3,9,1,BIO
ciit/fa17-bcs-990/isb,csc211,9,7,4,4,10,6,6,10,2,38,17,43,7,4,7,9,csc
ciit/fa17-bcs-990/isb,csc241,10,7,8,2,5,2,1,0,24,27,25,47,4,2,6,2,csc
ciit/fa17-bcs-990/isb,hum103,4,7,7,3,2,5,9,6,21,41,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa17-bcs-990/isb,mth105,6,4,4,6,3,8,2,1,11,37,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-101/isb,BIO231,1,10,6,10,2,8,5,2,5,15,21,40,1,6,10,6,BIO
ciit/fa18-bcs-101/isb,csc211,4,4,7,3,3,4,0,8,21,22,20,35,8,10,8,0,csc
ciit/fa18-bcs-101/isb,csc241,2,10,1,1,0,4,1,3,24,11,24,44,2,6,9,10,csc
ciit/fa18-bcs-101/isb,hum103,8,9,4,8,0,10,10,0,9,39,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-101/isb,mth105,8,3,7,3,10,8,7,8,9,10,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1025/isb,BIO231,3,4,8,10,4,9,1,1,14,29,17,25,0,5,7,4,BIO
ciit/fa18-bcs-1025/isb,csc211,3,5,10,8,0,9,4,9,4,49,15,40,3,9,1,7,csc
ciit/fa18-bcs-1025/isb,csc241,0,1,4,4,0,3,10,7,7,18,20,28,6,0,9,3,csc
ciit/fa18-bcs-1025/isb,hum103,8,3,4,1,3,9,7,7,18,22,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1025/isb,mth105,1,6,9,10,7,6,6,6,11,35,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1056/isb,BIO231,5,8,1,8,3,5,6,3,11,35,18,47,9,6,5,7,BIO
ciit/fa18-bcs-1056/isb,csc211,7,1,10,0,4,0,5,9,13,23,25,41,4,8,8,2,csc
ciit/fa18-bcs-1056/isb,csc241,9,5,8,8,7,8,3,4,2,40,20,31,7,0,10,2,csc
ciit/fa18-bcs-1056/isb,hum103,8,2,6,9,6,10,10,2,21,31,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1056/isb,mth105,0,6,7,6,8,0,9,3,3,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1094/isb,BIO231,3,6,6,8,9,9,5,9,22,38,18,39,0,1,4,2,BIO
ciit/fa18-bcs-1094/isb,csc211,2,3,10,9,5,5,4,6,7,37,25,48,5,9,0,1,csc
ciit/fa18-bcs-1094/isb,csc241,6,3,0,6,5,4,1,3,3,36,25,37,3,2,5,10,csc
ciit/fa18-bcs-1094/isb,hum103,8,6,0,3,5,3,9,2,12,32,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1094/isb,mth105,8,9,7,6,8,4,9,10,24,39,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1184/isb,BIO231,10,1,9,8,6,8,4,0,18,50,19,49,4,9,6,1,BIO
ciit/fa18-bcs-1184/isb,csc211,2,3,10,7,2,9,4,9,16,29,25,40,1,4,5,5,csc
ciit/fa18-bcs-1184/isb,csc241,4,10,3,10,7,0,8,1,22,11,17,28,7,4,6,5,csc
ciit/fa18-bcs-1184/isb,hum103,1,6,9,2,5,5,4,6,20,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1184/isb,mth105,9,3,2,10,7,4,10,2,22,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1188/isb,BIO231,2,3,2,6,7,0,2,3,2,22,25,39,6,1,1,9,BIO
ciit/fa18-bcs-1188/isb,csc211,9,3,3,1,4,5,0,5,21,44,23,42,9,8,8,2,csc
ciit/fa18-bcs-1188/isb,csc241,6,1,7,1,6,5,6,0,6,45,25,32,2,6,5,3,csc
ciit/fa18-bcs-1188/isb,hum103,3,10,7,7,7,8,9,8,9,10,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1188/isb,mth105,5,3,1,2,9,9,6,8,20,24,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1217/isb,BIO231,8,10,9,5,3,8,7,5,3,43,15,47,3,3,1,10,BIO
ciit/fa18-bcs-1217/isb,csc211,3,3,2,2,1,8,0,9,15,48,18,37,2,9,6,7,csc
ciit/fa18-bcs-1217/isb,csc241,0,1,9,2,6,6,7,7,14,16,24,50,2,4,2,0,csc
ciit/fa18-bcs-1217/isb,hum103,9,9,0,3,0,10,6,1,19,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1217/isb,mth105,2,5,9,10,10,2,8,1,18,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1228/isb,BIO231,8,2,9,2,4,4,5,4,20,27,25,27,9,10,10,0,BIO
ciit/fa18-bcs-1228/isb,csc211,7,0,2,6,5,3,7,3,23,34,24,35,6,2,5,10,csc
ciit/fa18-bcs-1228/isb,csc241,3,5,6,0,9,1,7,0,1,23,17,47,3,2,0,3,csc
ciit/fa18-bcs-1228/isb,hum103,8,5,3,0,9,5,0,4,6,35,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1228/isb,mth105,2,5,9,4,9,5,6,0,21,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1246/isb,BIO231,7,9,4,1,4,10,7,5,14,15,18,40,1,9,1,4,BIO
ciit/fa18-bcs-1246/isb,csc211,0,9,4,2,3,2,7,1,3,16,16,27,1,2,2,2,csc
ciit/fa18-bcs-1246/isb,csc241,7,0,6,10,3,0,7,9,12,11,16,40,2,10,1,6,csc
ciit/fa18-bcs-1246/isb,hum103,5,5,8,6,3,7,6,9,23,32,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1246/isb,mth105,0,1,8,3,4,9,2,0,15,26,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1253/isb,BIO231,5,10,6,8,3,8,4,5,18,22,25,35,10,9,0,7,BIO
ciit/fa18-bcs-1253/isb,csc211,9,7,8,9,1,7,2,6,4,30,19,45,0,9,0,4,csc
ciit/fa18-bcs-1253/isb,csc241,3,4,5,5,10,10,0,5,7,31,24,27,7,4,8,1,csc
ciit/fa18-bcs-1253/isb,hum103,9,7,5,3,2,7,7,8,24,39,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1253/isb,mth105,8,5,7,8,9,9,6,10,10,39,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1290/isb,BIO231,5,2,10,0,2,1,10,7,2,15,16,31,7,3,1,8,BIO
ciit/fa18-bcs-1290/isb,csc211,4,6,5,0,6,3,3,0,16,35,21,47,3,1,3,4,csc
ciit/fa18-bcs-1290/isb,csc241,5,3,4,8,3,9,6,2,11,17,18,27,5,10,5,3,csc
ciit/fa18-bcs-1290/isb,hum103,3,2,2,1,4,4,0,3,3,27,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1290/isb,mth105,8,1,5,5,3,2,2,1,3,28,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1308/isb,BIO231,10,10,1,10,5,0,0,8,5,29,21,39,10,6,8,1,BIO
ciit/fa18-bcs-1308/isb,csc211,2,5,8,5,3,10,6,10,9,43,24,30,0,2,4,7,csc
ciit/fa18-bcs-1308/isb,csc241,5,6,3,3,7,9,2,3,24,23,20,33,8,2,6,7,csc
ciit/fa18-bcs-1308/isb,hum103,3,1,1,10,5,6,8,3,16,22,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1308/isb,mth105,8,2,7,2,5,0,8,1,0,36,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1322/isb,BIO231,2,3,7,6,1,8,8,9,18,15,23,28,9,4,1,4,BIO
ciit/fa18-bcs-1322/isb,csc211,5,0,10,8,10,6,7,4,13,13,15,47,6,10,0,10,csc
ciit/fa18-bcs-1322/isb,csc241,8,8,7,10,8,10,6,9,15,17,15,41,8,7,7,4,csc
ciit/fa18-bcs-1322/isb,hum103,7,2,8,5,3,7,7,5,23,33,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1322/isb,mth105,10,7,9,1,6,4,7,6,7,33,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1351/isb,BIO231,1,3,5,8,2,1,1,3,15,48,21,30,2,1,10,9,BIO
ciit/fa18-bcs-1351/isb,csc211,0,6,7,3,2,5,5,10,8,30,18,25,3,0,8,8,csc
ciit/fa18-bcs-1351/isb,csc241,3,4,6,1,8,6,7,5,21,43,21,30,8,10,7,6,csc
ciit/fa18-bcs-1351/isb,hum103,3,3,6,3,9,3,8,3,13,44,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1351/isb,mth105,1,6,0,5,10,10,2,4,4,35,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-136/isb,BIO231,1,6,9,5,0,0,6,0,15,24,16,29,8,10,5,0,BIO
ciit/fa18-bcs-136/isb,csc211,7,1,1,1,2,5,6,8,23,28,23,43,1,1,8,4,csc
ciit/fa18-bcs-136/isb,csc241,6,0,4,9,6,4,4,2,8,19,17,42,0,8,2,8,csc
ciit/fa18-bcs-136/isb,hum103,4,8,7,6,10,1,1,3,13,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-136/isb,mth105,0,9,9,8,4,1,8,4,18,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1394/isb,BIO231,4,4,4,10,2,8,1,8,7,16,25,39,3,5,9,9,BIO
ciit/fa18-bcs-1394/isb,csc211,6,9,3,3,5,6,10,9,20,29,25,38,10,5,7,3,csc
ciit/fa18-bcs-1394/isb,csc241,1,6,1,9,7,0,7,3,4,31,19,26,1,10,0,10,csc
ciit/fa18-bcs-1394/isb,hum103,10,0,1,9,5,3,2,5,19,20,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1394/isb,mth105,8,2,4,8,1,10,8,2,23,49,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1424/isb,BIO231,8,4,9,5,7,6,6,0,23,45,17,49,8,4,0,9,BIO
ciit/fa18-bcs-1424/isb,csc211,0,5,8,3,9,6,2,0,11,45,17,34,10,2,3,0,csc
ciit/fa18-bcs-1424/isb,csc241,5,5,5,0,2,6,8,7,22,19,21,26,2,5,3,3,csc
ciit/fa18-bcs-1424/isb,hum103,2,1,5,1,6,0,8,0,19,28,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1424/isb,mth105,8,9,10,5,3,10,2,1,17,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1445/isb,BIO231,6,3,5,0,4,8,4,5,11,15,25,32,7,3,6,5,BIO
ciit/fa18-bcs-1445/isb,csc211,3,7,7,0,2,3,9,5,3,21,23,44,2,6,5,3,csc
ciit/fa18-bcs-1445/isb,csc241,1,2,3,1,7,5,2,7,12,43,22,45,3,9,4,10,csc
ciit/fa18-bcs-1445/isb,hum103,1,2,5,7,5,0,5,0,18,11,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1445/isb,mth105,2,2,4,8,0,5,6,1,25,47,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1448/isb,BIO231,1,0,8,9,3,2,5,9,18,49,18,44,2,0,7,5,BIO
ciit/fa18-bcs-1448/isb,csc211,1,5,1,10,1,0,2,5,22,22,24,47,6,10,9,2,csc
ciit/fa18-bcs-1448/isb,csc241,3,7,4,10,4,4,0,3,16,12,18,36,7,7,4,6,csc
ciit/fa18-bcs-1448/isb,hum103,5,0,3,5,10,9,4,8,18,10,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1448/isb,mth105,7,8,0,9,7,10,0,0,21,19,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1450/isb,BIO231,3,4,8,1,4,5,3,3,4,13,25,33,6,3,3,9,BIO
ciit/fa18-bcs-1450/isb,csc211,10,7,3,7,3,7,1,0,11,38,18,50,0,0,7,3,csc
ciit/fa18-bcs-1450/isb,csc241,9,1,6,1,5,7,10,1,20,44,22,29,7,4,3,2,csc
ciit/fa18-bcs-1450/isb,hum103,2,9,0,4,3,5,1,9,13,20,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1450/isb,mth105,9,3,4,2,0,2,5,4,2,26,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1462/isb,BIO231,9,6,8,7,4,8,3,6,12,16,15,46,1,3,7,10,BIO
ciit/fa18-bcs-1462/isb,csc211,5,1,8,1,5,0,1,6,11,38,23,48,7,0,6,5,csc
ciit/fa18-bcs-1462/isb,csc241,9,6,7,1,0,9,4,10,1,18,16,28,4,3,6,10,csc
ciit/fa18-bcs-1462/isb,hum103,6,9,3,8,5,7,1,6,7,43,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1462/isb,mth105,5,8,3,4,10,2,6,0,3,25,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-153/isb,BIO231,5,10,9,3,0,7,10,7,8,49,22,45,5,8,7,3,BIO
ciit/fa18-bcs-153/isb,csc211,3,9,8,0,10,8,2,10,8,50,23,26,2,5,8,10,csc
ciit/fa18-bcs-153/isb,csc241,5,7,0,8,10,1,9,0,20,32,18,30,1,4,9,3,csc
ciit/fa18-bcs-153/isb,hum103,0,1,2,0,1,2,10,9,2,22,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-153/isb,mth105,5,6,1,1,2,1,2,4,14,39,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1679/isb,BIO231,8,4,4,9,2,3,3,4,13,46,20,42,4,5,1,4,BIO
ciit/fa18-bcs-1679/isb,csc211,5,6,2,0,3,4,9,6,19,19,22,44,8,0,5,0,csc
ciit/fa18-bcs-1679/isb,csc241,0,10,3,5,10,5,1,0,23,30,22,50,8,7,0,3,csc
ciit/fa18-bcs-1679/isb,hum103,2,1,2,1,0,9,8,6,4,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1679/isb,mth105,8,1,2,7,7,1,3,2,19,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1688/isb,BIO231,2,9,2,10,3,8,8,8,15,50,17,47,2,9,0,1,BIO
ciit/fa18-bcs-1688/isb,csc211,7,10,0,6,5,3,8,0,17,26,20,41,4,2,9,10,csc
ciit/fa18-bcs-1688/isb,csc241,8,0,2,1,3,2,6,9,10,34,20,32,10,4,3,9,csc
ciit/fa18-bcs-1688/isb,hum103,9,8,9,7,6,0,9,10,10,45,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1688/isb,mth105,8,1,9,4,10,9,6,3,3,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1701/isb,BIO231,2,7,9,6,6,2,6,10,23,19,25,33,7,10,8,4,BIO
ciit/fa18-bcs-1701/isb,csc211,8,8,0,5,2,0,10,8,17,26,24,29,2,2,6,2,csc
ciit/fa18-bcs-1701/isb,csc241,10,6,7,9,9,10,5,3,10,24,18,43,5,9,9,2,csc
ciit/fa18-bcs-1701/isb,hum103,6,6,6,6,5,4,6,6,10,10,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1701/isb,mth105,0,7,0,2,6,6,10,4,6,19,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1719/isb,BIO231,7,4,0,2,6,6,7,10,8,47,16,31,4,9,5,3,BIO
ciit/fa18-bcs-1719/isb,csc211,1,4,6,2,7,4,4,3,8,32,17,41,10,0,7,6,csc
ciit/fa18-bcs-1719/isb,csc241,7,10,7,3,4,8,5,3,14,36,18,43,2,4,9,1,csc
ciit/fa18-bcs-1719/isb,hum103,4,5,3,8,3,0,2,1,12,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1719/isb,mth105,1,7,4,1,6,4,3,9,1,43,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-172/isb,BIO231,8,1,7,1,1,0,1,10,17,45,22,25,2,8,6,7,BIO
ciit/fa18-bcs-172/isb,csc211,5,9,3,2,6,3,6,5,22,50,23,28,5,2,3,1,csc
ciit/fa18-bcs-172/isb,csc241,2,10,3,1,6,6,6,8,23,18,16,46,7,5,9,8,csc
ciit/fa18-bcs-172/isb,hum103,3,8,4,0,4,10,10,10,22,25,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-172/isb,mth105,7,3,3,3,6,9,3,4,0,39,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1723/isb,BIO231,2,10,1,10,0,10,10,4,11,35,23,50,1,10,7,3,BIO
ciit/fa18-bcs-1723/isb,csc211,7,10,9,10,5,8,5,7,18,14,18,36,2,4,9,0,csc
ciit/fa18-bcs-1723/isb,csc241,3,2,0,6,7,2,7,8,20,47,18,32,10,2,8,6,csc
ciit/fa18-bcs-1723/isb,hum103,2,6,7,8,4,7,6,2,24,36,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1723/isb,mth105,9,2,8,0,10,5,6,4,19,19,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1727/isb,BIO231,10,2,4,5,7,7,8,10,24,31,19,38,3,3,5,9,BIO
ciit/fa18-bcs-1727/isb,csc211,0,8,7,4,4,6,2,10,17,21,25,48,4,1,6,8,csc
ciit/fa18-bcs-1727/isb,csc241,8,8,7,7,9,9,6,1,18,46,21,46,4,1,6,1,csc
ciit/fa18-bcs-1727/isb,hum103,6,7,5,5,4,1,2,5,6,21,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1727/isb,mth105,7,3,5,2,10,4,9,7,0,35,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1732/isb,BIO231,8,3,5,7,8,10,6,3,0,15,25,42,4,0,9,9,BIO
ciit/fa18-bcs-1732/isb,csc211,8,1,4,3,1,8,0,8,18,42,24,39,2,7,2,10,csc
ciit/fa18-bcs-1732/isb,csc241,0,2,6,1,5,5,2,8,11,33,20,41,8,9,7,10,csc
ciit/fa18-bcs-1732/isb,hum103,9,7,7,5,1,8,5,6,1,31,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1732/isb,mth105,0,7,7,9,3,8,10,3,19,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1749/isb,BIO231,0,5,8,1,3,6,4,10,16,15,15,36,0,4,5,4,BIO
ciit/fa18-bcs-1749/isb,csc211,6,3,5,7,1,2,0,7,9,22,23,32,8,3,0,2,csc
ciit/fa18-bcs-1749/isb,csc241,6,2,8,6,4,2,0,10,0,16,18,29,3,3,8,1,csc
ciit/fa18-bcs-1749/isb,hum103,1,9,3,0,10,9,4,0,22,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1749/isb,mth105,5,7,6,1,7,1,3,6,20,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1782/isb,BIO231,2,5,4,6,0,10,10,4,14,11,19,35,2,0,3,10,BIO
ciit/fa18-bcs-1782/isb,csc211,5,5,2,0,0,0,7,7,6,40,25,31,0,3,5,10,csc
ciit/fa18-bcs-1782/isb,csc241,9,10,2,3,10,3,1,7,0,13,18,50,5,6,2,1,csc
ciit/fa18-bcs-1782/isb,hum103,7,0,2,9,4,8,4,4,21,35,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1782/isb,mth105,4,4,3,0,3,3,7,4,3,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1792/isb,BIO231,9,2,7,10,8,6,3,6,16,30,24,33,10,7,8,8,BIO
ciit/fa18-bcs-1792/isb,csc211,8,2,3,2,2,1,0,8,14,45,18,50,2,2,6,4,csc
ciit/fa18-bcs-1792/isb,csc241,10,6,6,10,4,3,4,10,3,24,21,25,9,7,4,2,csc
