Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/fa18-bcs-3170/isb,phy121,5,10,3,6,1,4,5,4,5,19,24,45,0,10,0,5,phy
ciit/fa18-bcs-3202/isb,csc101,4,9,9,0,1,8,6,3,6,46,25,50,10,5,2,8,csc
ciit/fa18-bcs-3202/isb,hum100,1,2,4,3,9,0,1,8,19,34,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3202/isb,hum110,2,2,3,1,5,2,7,10,9,11,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3202/isb,phy121,0,10,8,0,5,8,6,3,23,32,19,43,0,4,2,9,phy
ciit/fa18-bcs-3246/isb,csc101,8,9,4,4,9,9,3,5,7,18,23,35,7,7,2,6,csc
ciit/fa18-bcs-3246/isb,hum100,8,5,4,0,5,0,5,0,18,41,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3246/isb,hum110,0,9,9,6,8,4,10,9,11,47,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3246/isb,phy121,1,3,2,10,1,8,9,8,9,46,20,35,4,8,9,1,phy
ciit/fa18-bcs-3296/isb,csc101,0,0,10,7,9,2,5,5,19,11,24,47,5,0,5,1,csc
ciit/fa18-bcs-3296/isb,hum100,0,6,2,2,4,6,8,1,0,20,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3296/isb,hum110,2,7,1,0,2,8,3,7,4,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3296/isb,phy121,6,5,7,5,7,8,4,3,4,27,15,49,9,3,7,2,phy
ciit/fa18-bcs-331/isb,csc101,4,3,5,4,8,7,9,9,6,12,24,35,10,6,5,5,csc
ciit/fa18-bcs-331/isb,hum100,4,7,5,8,9,4,3,10,25,46,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-331/isb,hum110,0,3,3,0,8,7,8,0,15,35,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-331/isb,phy121,7,9,1,4,3,10,5,10,17,22,22,35,8,8,0,3,phy
ciit/fa18-bcs-336/isb,csc101,3,4,0,0,3,2,6,4,10,30,23,50,10,4,7,10,csc
ciit/fa18-bcs-336/isb,hum100,6,6,3,0,4,3,5,4,25,35,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-336/isb,hum110,9,2,8,5,9,2,9,5,19,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-336/isb,phy121,7,1,4,4,7,10,8,5,2,45,22,34,4,9,7,9,phy
ciit/fa18-bcs-3405/isb,csc101,4,4,10,0,6,6,5,1,7,38,23,28,2,1,4,5,csc
ciit/fa18-bcs-3405/isb,hum100,9,8,10,4,0,8,1,9,6,32,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3405/isb,hum110,7,5,4,1,0,7,4,1,24,40,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3405/isb,phy121,8,0,9,3,2,10,8,9,0,13,24,49,9,9,5,10,phy
ciit/fa18-bcs-3429/isb,csc101,1,5,9,2,4,10,4,7,19,18,24,31,2,7,9,0,csc
ciit/fa18-bcs-3429/isb,hum100,10,4,10,8,5,0,7,5,8,36,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3429/isb,hum110,4,0,0,8,8,10,3,0,14,41,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3429/isb,phy121,1,3,3,6,7,4,1,10,21,36,19,29,0,0,6,9,phy
ciit/fa18-bcs-3450/isb,csc101,1,9,4,7,7,9,5,3,13,16,21,39,6,8,1,9,csc
ciit/fa18-bcs-3450/isb,hum100,0,8,8,0,1,3,4,5,9,28,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3450/isb,hum110,2,6,3,8,9,9,10,0,16,44,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3450/isb,phy121,4,7,1,3,7,1,6,5,1,44,25,43,1,7,2,7,phy
ciit/fa18-bcs-3471/isb,csc101,6,3,3,10,1,10,10,0,8,37,18,32,0,1,6,5,csc
ciit/fa18-bcs-3471/isb,hum100,1,7,6,10,6,3,0,1,0,46,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3471/isb,hum110,9,1,9,1,0,5,4,10,11,38,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3471/isb,phy121,10,0,6,4,1,10,2,10,1,14,16,26,6,10,8,3,phy
ciit/fa18-bcs-349/isb,csc101,1,7,8,1,6,4,3,9,13,27,23,48,10,4,10,3,csc
ciit/fa18-bcs-349/isb,hum100,1,9,2,3,2,9,9,2,7,20,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-349/isb,hum110,6,9,8,7,9,7,10,1,12,13,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-349/isb,phy121,8,10,5,6,9,0,5,3,17,34,18,43,5,9,8,4,phy
ciit/fa18-bcs-3545/isb,csc101,8,7,2,9,3,2,8,7,14,24,21,35,1,4,0,1,csc
ciit/fa18-bcs-3545/isb,hum100,10,5,3,3,5,5,9,4,13,48,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3545/isb,hum110,7,7,6,8,4,7,8,9,20,16,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3545/isb,phy121,6,10,10,9,4,7,0,8,11,43,18,41,2,0,8,10,phy
ciit/fa18-bcs-355/isb,csc101,4,0,2,5,7,2,0,6,5,50,25,46,8,9,3,3,csc
ciit/fa18-bcs-355/isb,hum100,1,10,2,1,0,10,0,9,9,25,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-355/isb,hum110,2,7,0,9,5,4,4,3,23,44,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-355/isb,phy121,0,8,10,4,0,6,5,6,7,18,23,40,7,10,1,0,phy
ciit/fa18-bcs-3601/isb,csc101,3,10,8,7,0,10,7,4,6,20,19,25,5,8,6,5,csc
ciit/fa18-bcs-3601/isb,hum100,2,9,10,1,0,5,10,4,12,35,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3601/isb,hum110,4,0,10,7,4,7,2,8,7,29,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3601/isb,phy121,1,3,4,5,8,2,1,6,6,25,22,38,9,1,6,4,phy
ciit/fa18-bcs-363/isb,csc101,0,6,8,6,4,3,1,7,12,11,15,46,0,6,8,7,csc
ciit/fa18-bcs-363/isb,hum100,3,1,5,1,0,5,0,1,6,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-363/isb,hum110,1,3,2,10,9,9,7,1,22,23,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-363/isb,phy121,7,5,7,9,6,4,5,5,18,46,22,36,5,5,8,9,phy
ciit/fa18-bcs-3630/isb,csc101,8,4,7,8,9,1,0,8,14,13,22,42,4,6,1,8,csc
ciit/fa18-bcs-3630/isb,hum100,8,7,0,0,2,0,4,3,22,43,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3630/isb,hum110,8,4,4,1,7,6,9,4,3,17,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3630/isb,phy121,5,8,9,2,6,9,0,7,19,19,21,28,6,4,5,9,phy
ciit/fa18-bcs-3644/isb,csc101,6,4,6,5,9,9,6,2,13,49,17,27,10,8,5,0,csc
ciit/fa18-bcs-3644/isb,hum100,8,10,8,6,0,0,2,9,10,20,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3644/isb,hum110,3,1,5,3,0,9,7,0,5,31,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3644/isb,phy121,1,4,8,8,10,4,9,6,21,50,21,49,1,4,1,2,phy
ciit/fa18-bcs-3647/isb,csc101,6,3,2,3,1,0,4,9,14,19,23,49,9,8,7,8,csc
ciit/fa18-bcs-3647/isb,hum100,8,8,9,5,6,6,6,4,11,21,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3647/isb,hum110,5,6,7,10,1,8,1,1,4,27,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3647/isb,phy121,1,3,2,6,6,1,8,5,13,25,19,25,1,9,5,1,phy
ciit/fa18-bcs-3658/isb,csc101,5,10,0,0,6,6,1,8,0,29,21,32,8,10,7,10,csc
ciit/fa18-bcs-3658/isb,hum100,7,1,1,3,3,0,8,5,12,37,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3658/isb,hum110,3,4,0,3,8,10,4,0,16,17,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3658/isb,phy121,1,3,4,4,6,2,3,5,12,12,23,31,10,8,4,0,phy
ciit/fa18-bcs-3711/isb,csc101,2,4,0,8,6,9,7,7,24,50,22,27,7,7,1,3,csc
ciit/fa18-bcs-3711/isb,hum100,2,8,5,4,10,0,5,10,1,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3711/isb,hum110,3,6,3,5,2,1,3,7,24,30,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-3711/isb,phy121,0,5,8,7,8,6,8,1,0,41,23,28,3,9,2,0,phy
ciit/fa18-bcs-457/isb,csc101,7,10,2,4,6,10,4,4,10,15,19,46,9,8,3,6,csc
ciit/fa18-bcs-457/isb,hum100,10,9,8,1,2,8,4,10,3,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-457/isb,hum110,10,6,9,8,5,10,3,8,5,27,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-457/isb,phy121,7,6,1,8,6,10,0,8,5,18,18,32,0,1,7,9,phy
ciit/fa18-bcs-472/isb,csc101,8,5,8,3,10,6,0,6,15,41,25,37,2,10,2,3,csc
ciit/fa18-bcs-472/isb,hum100,10,7,3,1,8,0,2,7,7,35,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-472/isb,hum110,1,2,8,6,5,1,9,8,3,37,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-472/isb,phy121,7,1,4,5,8,6,10,9,16,21,23,50,9,4,7,2,phy
ciit/fa18-bcs-473/isb,csc101,7,2,8,0,10,5,6,7,23,49,22,32,8,2,1,3,csc
ciit/fa18-bcs-473/isb,hum100,6,2,2,10,3,9,9,6,3,43,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-473/isb,hum110,9,7,5,10,2,2,2,5,1,48,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-473/isb,phy121,10,2,4,5,4,5,5,3,5,23,15,49,10,2,7,6,phy
ciit/fa18-bcs-503/isb,csc101,0,10,1,8,10,9,9,2,8,16,20,41,10,0,6,1,csc
ciit/fa18-bcs-503/isb,hum100,3,10,4,6,5,1,0,7,14,43,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-503/isb,hum110,1,8,0,1,1,7,10,10,4,49,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-503/isb,phy121,6,1,6,0,8,6,5,4,22,39,16,40,9,7,5,6,phy
ciit/fa18-bcs-516/isb,csc101,7,5,7,4,4,5,6,3,20,17,24,39,6,10,2,9,csc
ciit/fa18-bcs-516/isb,hum100,9,9,9,4,8,3,2,5,9,44,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-516/isb,hum110,7,0,1,6,3,2,9,7,13,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-516/isb,phy121,7,7,7,4,9,8,9,9,10,18,24,41,5,5,3,0,phy
ciit/fa18-bcs-527/isb,csc101,1,3,2,8,1,4,1,2,24,27,19,43,6,5,8,6,csc
ciit/fa18-bcs-527/isb,hum100,10,8,9,10,5,1,1,5,2,21,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-527/isb,hum110,10,6,0,7,2,3,6,5,22,13,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-527/isb,phy121,2,2,9,5,8,5,0,3,16,36,18,46,8,10,6,7,phy
ciit/fa18-bcs-572/isb,csc101,6,4,1,1,6,6,10,3,13,28,20,40,1,1,8,2,csc
ciit/fa18-bcs-572/isb,hum100,0,10,4,2,6,5,8,10,15,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-572/isb,hum110,1,3,8,9,9,8,6,8,17,37,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-572/isb,phy121,8,3,10,10,7,7,5,6,13,38,20,47,5,5,5,8,phy
ciit/fa18-bcs-81/isb,csc101,8,2,7,7,4,7,0,0,19,26,18,34,6,1,6,0,csc
ciit/fa18-bcs-81/isb,hum100,9,10,6,2,3,4,4,2,24,47,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-81/isb,hum110,8,10,2,10,8,4,9,3,4,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-81/isb,phy121,6,7,8,1,4,10,3,6,22,31,16,39,3,8,0,7,phy
ciit/fa18-bcs-834/isb,csc101,8,6,7,2,6,9,3,2,2,14,25,49,5,7,0,1,csc
ciit/fa18-bcs-834/isb,hum100,8,8,6,2,7,7,0,7,20,12,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-834/isb,hum110,10,10,9,2,5,4,3,0,3,17,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-834/isb,phy121,10,6,9,10,1,10,5,7,16,34,20,39,10,2,2,10,phy
ciit/fa18-bcs-862/isb,csc101,9,10,2,4,4,10,3,1,20,41,19,29,9,1,4,4,csc
ciit/fa18-bcs-862/isb,hum100,4,10,3,0,4,10,8,5,25,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-862/isb,hum110,3,4,5,4,6,0,5,1,10,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-862/isb,phy121,3,1,5,9,1,8,6,7,20,29,16,25,9,8,4,6,phy
ciit/fa18-bcs-974/isb,csc101,7,5,10,7,7,3,6,7,15,50,19,43,1,0,3,8,csc
ciit/fa18-bcs-974/isb,hum100,3,6,7,9,2,7,7,10,1,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-974/isb,hum110,1,2,6,3,8,8,2,3,17,28,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-974/isb,phy121,3,10,10,0,0,3,6,6,13,21,19,31,7,2,10,3,phy
ciit/fa18-bcs-981/isb,csc101,4,4,5,3,4,2,2,0,1,21,17,27,0,2,2,4,csc
ciit/fa18-bcs-981/isb,hum100,8,1,9,1,5,6,7,6,14,39,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-981/isb,hum110,8,8,0,10,9,1,9,10,16,43,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-981/isb,phy121,7,1,1,6,7,8,6,2,11,18,16,27,5,0,8,2,phy
ciit/fa19-bcs-1047/isb,csc101,5,4,9,5,2,1,9,4,2,15,18,36,9,1,7,6,csc
ciit/fa19-bcs-1047/isb,hum100,6,3,2,6,8,1,2,1,23,32,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1047/isb,hum110,1,7,6,5,6,5,4,8,17,49,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1047/isb,phy121,2,3,1,0,2,8,0,7,8,46,15,42,5,9,10,6,phy
ciit/fa19-bcs-1131/isb,csc101,1,4,2,4,7,1,4,0,3,23,23,33,4,6,7,8,csc
ciit/fa19-bcs-1131/isb,hum100,9,7,8,4,0,0,2,3,18,12,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1131/isb,hum110,4,1,10,5,8,1,7,7,17,20,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1131/isb,phy121,5,8,4,10,6,1,6,10,20,40,22,27,7,6,7,3,phy
ciit/fa19-bcs-1144/isb,csc101,1,1,5,7,3,3,0,0,6,17,22,32,1,2,6,0,csc
ciit/fa19-bcs-1144/isb,hum100,2,1,5,4,0,0,4,7,0,40,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1144/isb,hum110,4,5,7,4,1,8,4,9,22,13,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1144/isb,phy121,4,4,7,8,7,8,6,6,20,31,25,41,5,8,3,0,phy
ciit/fa19-bcs-12/isb,csc101,9,0,9,1,10,5,6,0,22,29,20,39,4,6,0,2,csc
ciit/fa19-bcs-12/isb,hum100,9,4,10,2,3,0,4,2,2,45,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-12/isb,hum110,5,10,2,8,2,3,7,9,7,23,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-12/isb,phy121,3,9,3,5,3,1,4,9,23,33,20,46,10,4,6,7,phy
ciit/fa19-bcs-1315/isb,csc101,7,5,10,7,7,0,1,1,12,34,15,34,7,7,10,5,csc
ciit/fa19-bcs-1315/isb,hum100,9,3,9,0,6,2,2,10,20,10,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1315/isb,hum110,4,3,5,2,0,3,8,1,0,36,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1315/isb,phy121,10,7,1,8,3,7,2,0,9,10,25,36,8,6,2,9,phy
ciit/fa19-bcs-132/isb,csc101,6,0,4,0,9,4,6,1,22,17,20,32,6,2,2,6,csc
ciit/fa19-bcs-132/isb,hum100,6,9,5,2,4,10,4,2,4,20,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-132/isb,hum110,1,2,5,1,1,9,1,8,8,21,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-132/isb,phy121,1,8,3,7,4,10,3,9,24,24,23,47,1,0,7,0,phy
ciit/fa19-bcs-135/isb,csc101,0,2,7,9,0,8,0,10,14,42,22,37,6,10,9,9,csc
ciit/fa19-bcs-135/isb,hum100,0,4,9,5,7,10,8,8,13,37,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-135/isb,hum110,8,0,9,9,10,2,1,7,19,50,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-135/isb,phy121,7,4,3,5,1,2,2,7,21,17,17,46,6,3,1,10,phy
ciit/fa19-bcs-1390/isb,csc101,3,3,3,4,1,6,8,10,9,16,23,48,2,10,8,6,csc
ciit/fa19-bcs-1390/isb,hum100,2,9,8,9,9,2,7,2,15,44,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1390/isb,hum110,8,8,8,9,5,4,4,8,7,16,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1390/isb,phy121,4,6,2,4,3,4,9,6,9,31,15,50,0,8,1,9,phy
ciit/fa19-bcs-1475/isb,csc101,10,0,3,9,9,0,5,8,24,37,24,35,10,3,3,1,csc
ciit/fa19-bcs-1475/isb,hum100,9,9,7,3,7,10,9,5,7,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1475/isb,hum110,3,4,10,2,9,10,6,6,24,25,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1475/isb,phy121,5,5,2,0,3,5,5,9,19,32,18,44,6,9,9,6,phy
ciit/fa19-bcs-1485/isb,csc101,5,1,5,0,3,0,9,1,0,30,24,35,2,6,7,2,csc
ciit/fa19-bcs-1485/isb,hum100,0,10,9,0,8,0,3,1,19,47,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1485/isb,hum110,1,7,10,4,8,3,2,6,0,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1485/isb,phy121,10,7,0,9,5,7,8,4,16,21,20,46,7,10,5,7,phy
ciit/fa19-bcs-1487/isb,csc101,4,8,3,8,1,10,8,1,10,32,15,50,7,3,0,5,csc
ciit/fa19-bcs-1487/isb,hum100,1,7,10,2,1,9,1,3,9,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1487/isb,hum110,4,1,9,8,7,5,1,6,15,50,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1487/isb,phy121,4,2,10,4,0,6,10,9,17,48,19,40,2,0,0,1,phy
ciit/fa19-bcs-15/isb,csc101,3,5,8,7,1,1,10,10,6,35,15,39,10,4,8,0,csc
ciit/fa19-bcs-15/isb,hum100,3,10,2,8,1,9,1,8,24,29,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-15/isb,hum110,8,9,3,8,3,0,3,8,3,32,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-15/isb,phy121,1,2,3,10,7,4,10,1,22,47,15,41,4,4,1,6,phy
ciit/fa19-bcs-1644/isb,csc101,5,7,6,9,10,10,10,2,15,26,20,37,2,3,8,1,csc
ciit/fa19-bcs-1644/isb,hum100,9,4,10,4,0,10,9,4,3,46,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1644/isb,hum110,4,7,3,7,8,2,4,3,20,46,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1644/isb,phy121,4,2,7,2,1,8,4,3,16,13,15,35,1,3,10,4,phy
ciit/fa19-bcs-1714/isb,csc101,1,3,8,10,6,6,3,4,19,21,16,46,3,7,3,9,csc
ciit/fa19-bcs-1714/isb,hum100,0,10,0,6,10,7,2,0,2,28,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1714/isb,hum110,8,0,8,9,4,3,7,6,9,33,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1714/isb,phy121,2,0,6,9,10,0,1,7,18,44,15,26,10,0,4,7,phy
ciit/fa19-bcs-1807/isb,csc101,7,5,0,6,6,3,10,3,12,12,18,45,9,1,1,0,csc
ciit/fa19-bcs-1807/isb,hum100,6,3,4,1,5,4,2,0,20,34,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1807/isb,hum110,6,7,4,2,6,0,4,6,23,27,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1807/isb,phy121,0,9,10,8,1,6,9,4,6,18,22,45,3,1,5,2,phy
ciit/fa19-bcs-1827/isb,csc101,6,0,6,5,0,3,2,3,23,40,17,47,1,7,4,7,csc
ciit/fa19-bcs-1827/isb,hum100,0,10,6,0,7,4,1,6,10,39,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1827/isb,hum110,8,0,5,2,4,1,4,0,23,19,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1827/isb,phy121,6,4,3,1,2,7,10,9,10,24,25,42,6,7,2,3,phy
ciit/fa19-bcs-1846/isb,csc101,10,6,0,6,3,5,2,6,19,44,24,37,6,2,4,5,csc
ciit/fa19-bcs-1846/isb,hum100,3,9,0,7,2,8,1,6,4,31,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1846/isb,hum110,5,6,5,2,4,0,6,7,16,45,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1846/isb,phy121,9,4,1,8,1,1,5,1,25,29,25,36,10,10,1,4,phy
ciit/fa19-bcs-1869/isb,csc101,2,0,2,3,10,7,0,6,24,41,19,38,10,8,1,8,csc
ciit/fa19-bcs-1869/isb,hum100,3,10,9,8,5,0,6,5,15,33,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1869/isb,hum110,2,9,5,6,8,6,3,1,15,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1869/isb,phy121,6,6,10,7,1,2,5,10,22,46,17,25,5,1,3,9,phy
ciit/fa19-bcs-1896/isb,csc101,9,2,6,4,8,9,7,4,12,24,15,40,0,4,9,6,csc
ciit/fa19-bcs-1896/isb,hum100,4,6,1,9,5,9,3,9,1,29,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1896/isb,hum110,4,1,7,6,9,5,3,3,7,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1896/isb,phy121,10,2,4,7,3,2,0,4,7,47,16,29,2,0,4,1,phy
ciit/fa19-bcs-1933/isb,csc101,10,8,6,3,6,6,1,7,14,39,20,44,9,2,6,3,csc
ciit/fa19-bcs-1933/isb,hum100,10,8,3,6,0,7,3,3,17,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1933/isb,hum110,3,10,4,3,0,4,5,1,7,48,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1933/isb,phy121,10,1,9,2,1,1,0,7,3,17,25,39,6,10,0,5,phy
ciit/fa19-bcs-1942/isb,csc101,10,4,5,5,3,10,9,4,13,28,22,28,4,4,4,2,csc
ciit/fa19-bcs-1942/isb,hum100,10,6,0,4,6,6,9,10,12,47,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1942/isb,hum110,0,10,0,0,7,1,1,7,1,39,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1942/isb,phy121,3,3,1,6,6,7,4,0,0,34,24,36,7,3,5,8,phy
ciit/fa19-bcs-1954/isb,csc101,8,0,9,2,1,5,0,10,9,41,17,47,7,9,6,3,csc
ciit/fa19-bcs-1954/isb,hum100,9,9,7,3,3,5,1,4,5,50,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1954/isb,hum110,4,5,6,6,4,10,7,7,14,47,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1954/isb,phy121,10,2,6,8,8,9,7,10,16,16,21,36,1,8,6,4,phy
ciit/fa19-bcs-1985/isb,csc101,0,10,10,3,6,5,5,7,4,15,19,33,6,1,10,2,csc
ciit/fa19-bcs-1985/isb,hum100,3,7,10,1,4,0,9,3,12,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1985/isb,hum110,2,7,6,5,2,3,7,9,1,39,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-1985/isb,phy121,1,4,5,9,0,6,10,0,0,50,18,44,7,10,0,9,phy
ciit/fa19-bcs-2000/isb,csc101,3,0,5,10,1,3,8,0,1,22,20,25,4,7,4,1,csc
ciit/fa19-bcs-2000/isb,hum100,2,2,5,6,2,9,0,6,21,12,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-2000/isb,hum110,6,10,3,9,6,4,8,6,24,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa19-bcs-2000/isb,phy121,8,6,9,3,7,1,5,9,19,23,17,39,6,10,2,4,phy
