Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/fa15-bse-785/isb,csc241,6,7,7,7,2,10,3,2,20,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa15-bse-795/isb,csc241,6,10,10,10,5,8,8,8,19,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/fa15-bse-973/isb,csc241,3,5,10,8,6,1,9,4,25,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa16-bse-1/isb,csc241,2,9,2,7,2,8,1,6,23,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.37
ciit/fa16-bse-1024/isb,csc241,1,4,5,3,6,4,3,3,25,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa16-bse-1120/isb,csc241,3,7,7,2,2,1,1,2,15,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.15
ciit/fa16-bse-1166/isb,csc241,2,8,8,2,7,1,8,6,25,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa16-bse-1214/isb,csc241,6,1,7,4,7,3,8,9,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/fa16-bse-1242/isb,csc241,6,6,6,10,9,10,5,1,25,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.13
ciit/fa16-bse-128/isb,csc241,10,2,7,8,6,5,7,7,20,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/fa16-bse-1286/isb,csc241,2,6,10,1,6,5,2,4,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/fa16-bse-1297/isb,csc241,3,10,8,5,1,1,1,7,20,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.45
ciit/fa16-bse-1301/isb,csc241,5,10,3,4,8,8,9,8,25,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa16-bse-1302/isb,csc241,6,5,5,6,10,3,5,8,20,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa16-bse-1324/isb,csc241,10,6,6,7,7,7,4,10,20,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa16-bse-1325/isb,csc241,4,6,5,8,7,5,4,9,24,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa16-bse-1330/isb,csc241,1,1,9,6,10,1,8,7,25,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/fa16-bse-137/isb,csc241,8,6,9,3,7,3,1,4,15,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.32
ciit/fa16-bse-1417/isb,csc241,8,9,9,1,2,9,6,7,21,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa16-bse-1423/isb,csc241,5,7,6,4,3,7,6,6,17,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.07
ciit/fa16-bse-1435/isb,csc241,2,8,8,3,6,5,5,7,19,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.35
ciit/fa16-bse-1453/isb,csc241,2,3,5,2,7,8,10,9,23,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.51
ciit/fa16-bse-1486/isb,csc241,8,6,4,8,6,4,10,5,17,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/fa16-bse-1497/isb,csc241,2,1,9,8,6,4,2,5,19,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.18
ciit/fa16-bse-1516/isb,csc241,1,9,10,9,1,10,7,10,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/fa16-bse-1538/isb,csc241,1,9,8,2,4,6,7,7,21,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.49
ciit/fa16-bse-1581/isb,csc241,5,1,2,4,1,2,2,8,19,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.37
ciit/fa16-bse-1596/isb,csc241,5,9,8,4,1,2,6,9,22,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa16-bse-1602/isb,csc241,7,4,2,1,3,4,7,6,16,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/fa16-bse-1614/isb,csc241,7,9,3,2,6,10,8,8,25,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa16-bse-1635/isb,csc241,7,8,6,10,10,4,4,9,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/fa16-bse-1636/isb,csc241,3,8,10,6,9,8,5,6,17,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa16-bse-2489/isb,csc241,6,1,7,4,10,4,5,4,19,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.24
ciit/fa16-bse-2502/isb,csc241,5,6,8,6,7,2,1,9,22,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa16-bse-2566/isb,csc241,8,4,9,2,7,8,9,5,25,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.1
ciit/fa16-bse-2567/isb,csc241,8,1,8,8,3,5,7,7,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.86
ciit/fa16-bse-2595/isb,csc241,7,2,7,3,6,7,8,2,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa16-bse-2599/isb,csc241,2,5,9,10,1,1,7,5,17,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/fa16-bse-2620/isb,csc241,6,9,7,7,4,6,10,4,15,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.31
ciit/fa16-bse-2691/isb,csc241,4,6,9,10,3,3,2,7,19,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa16-bse-2703/isb,csc241,2,6,1,3,8,6,9,2,23,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/fa16-bse-2712/isb,csc241,3,10,3,6,8,6,9,1,23,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/fa16-bse-2728/isb,csc241,7,4,1,9,4,7,5,5,15,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.22
ciit/fa16-bse-2733/isb,csc241,4,5,1,6,1,10,1,6,20,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa16-bse-2874/isb,csc241,7,4,1,2,8,5,3,2,17,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.24
ciit/fa16-bse-2876/isb,csc241,3,10,9,2,8,3,7,9,21,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa16-bse-2887/isb,csc241,10,10,7,8,8,2,2,2,22,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa16-bse-2921/isb,csc241,4,2,7,6,6,7,10,1,19,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/fa16-bse-2937/isb,csc241,1,7,6,4,3,7,5,7,18,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/fa16-bse-2955/isb,csc241,1,9,8,4,6,1,4,9,20,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/fa16-bse-297/isb,csc241,6,3,9,6,1,7,5,5,24,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa16-bse-2988/isb,csc241,7,3,3,4,10,9,6,3,15,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/fa16-bse-3000/isb,csc241,6,10,3,1,2,2,4,3,21,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa16-bse-3017/isb,csc241,6,1,7,10,10,1,8,5,25,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa16-bse-3025/isb,csc241,6,4,1,9,10,6,8,5,20,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.59
ciit/fa16-bse-3069/isb,csc241,7,5,4,2,5,5,8,6,17,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.35
ciit/fa16-bse-31/isb,csc241,4,2,8,5,8,8,1,1,19,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.55
ciit/fa16-bse-3100/isb,csc241,8,5,3,8,1,4,7,6,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.37
ciit/fa16-bse-3109/isb,csc241,6,10,4,7,4,5,3,4,24,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/fa16-bse-319/isb,csc241,1,6,6,6,9,7,8,6,18,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/fa16-bse-3199/isb,csc241,4,8,1,10,5,9,6,3,17,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa16-bse-3217/isb,csc241,8,7,6,10,10,6,5,3,19,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa16-bse-322/isb,csc241,6,5,2,9,8,3,10,9,18,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa16-bse-3226/isb,csc241,7,10,7,2,7,4,1,6,22,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/fa16-bse-323/isb,csc241,3,1,3,10,9,1,4,7,22,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.22
ciit/fa16-bse-3285/isb,csc241,1,6,3,3,2,2,7,5,18,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/fa16-bse-3349/isb,csc241,6,8,5,5,10,7,1,9,20,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/fa16-bse-3371/isb,csc241,10,6,2,10,4,9,1,3,22,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa16-bse-338/isb,csc241,9,10,6,5,6,10,3,5,18,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.59
ciit/fa16-bse-789/isb,csc241,1,8,7,1,4,8,10,4,22,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/fa16-bse-814/isb,csc241,7,1,3,4,1,3,5,3,21,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.45
ciit/fa16-bse-824/isb,csc241,8,8,7,3,5,8,9,3,24,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa16-bse-838/isb,csc241,3,2,9,4,5,3,3,2,23,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.23
ciit/fa16-bse-864/isb,csc241,8,10,8,7,4,9,1,8,15,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/fa16-bse-866/isb,csc241,10,4,7,3,4,7,1,7,21,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa16-bse-882/isb,csc241,4,1,3,9,6,1,2,6,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa16-bse-886/isb,csc241,8,10,3,7,8,3,7,10,20,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/fa16-bse-896/isb,csc241,7,8,4,8,10,8,8,9,25,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.76
ciit/fa16-bse-931/isb,csc241,4,4,1,3,4,5,5,5,25,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.26
ciit/fa16-bse-98/isb,csc241,3,10,1,8,2,4,7,8,16,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa16-bse-989/isb,csc241,6,4,10,10,3,2,2,7,23,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/fa17-bse-10/isb,csc241,9,8,9,4,5,9,2,7,15,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/fa17-bse-1020/isb,csc241,3,6,5,1,3,10,10,9,18,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.99
ciit/fa17-bse-1031/isb,csc241,4,4,3,1,1,1,6,7,25,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa17-bse-1065/isb,csc241,2,5,3,3,9,5,9,1,16,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.38
ciit/fa17-bse-1085/isb,csc241,10,7,9,7,9,4,7,5,17,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa17-bse-1087/isb,csc241,1,7,7,1,1,1,3,3,24,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa17-bse-1108/isb,csc241,9,4,8,1,3,5,9,10,18,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa17-bse-1111/isb,csc241,4,2,2,1,1,10,5,6,15,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/fa17-bse-1119/isb,csc241,3,7,4,5,2,7,5,3,24,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa17-bse-1121/isb,csc241,5,7,7,9,6,4,7,3,23,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/fa17-bse-1169/isb,csc241,4,6,4,10,6,9,2,9,15,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa17-bse-1183/isb,csc241,4,7,9,4,6,2,7,9,19,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.39
ciit/fa17-bse-123/isb,csc241,8,6,2,6,5,4,8,6,23,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.2
ciit/fa17-bse-1293/isb,csc241,6,2,3,2,10,6,1,6,19,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa17-bse-1309/isb,csc241,7,2,6,5,10,4,4,3,17,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa17-bse-1346/isb,csc241,7,5,5,6,10,1,3,9,17,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa17-bse-1356/isb,csc241,7,6,5,1,6,7,1,6,19,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.23
ciit/fa17-bse-1358/isb,csc241,4,3,9,10,4,7,2,2,22,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/fa17-bse-1364/isb,csc241,6,3,9,2,4,1,3,7,19,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa17-bse-1384/isb,csc241,2,1,10,1,4,9,10,3,21,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/fa17-bse-1409/isb,csc241,6,3,9,8,1,3,7,6,25,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.28
ciit/fa17-bse-1481/isb,csc241,8,1,8,10,4,7,10,1,15,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/fa17-bse-1494/isb,csc241,10,3,9,8,10,3,9,10,23,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa17-bse-1500/isb,csc241,7,9,10,4,5,3,5,7,23,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.15
ciit/fa17-bse-1501/isb,csc241,2,1,2,8,5,9,10,3,19,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa17-bse-2208/isb,csc241,3,7,1,6,10,1,4,5,22,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/fa17-bse-2239/isb,csc241,8,1,3,5,3,3,8,9,18,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa17-bse-2336/isb,csc241,2,6,6,4,7,10,5,5,15,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.18
ciit/fa17-bse-2378/isb,csc241,2,10,5,1,2,9,4,10,20,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa17-bse-2389/isb,csc241,7,5,6,4,3,6,2,5,22,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa17-bse-2414/isb,csc241,3,7,3,8,4,1,4,4,20,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa17-bse-2433/isb,csc241,1,1,7,6,4,8,1,10,25,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa17-bse-2457/isb,csc241,1,8,7,8,5,6,1,1,22,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa17-bse-247/isb,csc241,3,5,7,10,6,3,8,9,15,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa17-bse-2478/isb,csc241,10,4,5,10,4,1,4,4,23,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/fa17-bse-2481/isb,csc241,1,1,10,8,4,10,1,10,18,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/fa17-bse-2504/isb,csc241,8,7,3,9,8,4,1,8,19,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.28
ciit/fa17-bse-2534/isb,csc241,5,5,9,6,6,8,6,1,25,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.01
ciit/fa17-bse-2543/isb,csc241,1,7,2,8,7,4,1,7,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/fa17-bse-2585/isb,csc241,8,4,5,9,5,8,6,3,19,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa17-bse-2593/isb,csc241,6,6,8,1,4,6,6,9,17,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/fa17-bse-2640/isb,csc241,6,2,7,9,8,3,5,8,23,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa17-bse-2658/isb,csc241,4,6,10,5,9,1,6,1,15,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/fa17-bse-2690/isb,csc241,6,6,5,8,3,4,9,4,18,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/fa17-bse-276/isb,csc241,5,7,3,10,2,5,8,3,23,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.05
ciit/fa17-bse-2769/isb,csc241,6,5,4,5,2,2,8,1,15,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.19
ciit/fa17-bse-2786/isb,csc241,3,8,3,10,10,7,6,3,19,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa17-bse-2812/isb,csc241,8,9,6,9,3,4,6,8,18,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.32
ciit/fa17-bse-2825/isb,csc241,5,1,6,9,10,1,10,2,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/fa17-bse-2860/isb,csc241,4,5,5,2,5,3,6,4,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa17-bse-287/isb,csc241,1,9,8,3,3,2,9,10,15,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa17-bse-2872/isb,csc241,1,2,6,9,9,2,6,1,23,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/fa17-bse-2873/isb,csc241,6,9,2,8,4,7,10,6,22,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/fa17-bse-2900/isb,csc241,8,2,2,5,2,1,6,7,20,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa17-bse-2948/isb,csc241,4,4,4,2,3,8,5,8,19,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.45
ciit/fa17-bse-2964/isb,csc241,5,3,9,2,5,6,8,6,15,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/fa17-bse-2974/isb,csc241,9,7,10,2,3,5,9,10,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa17-bse-3013/isb,csc241,1,6,8,2,4,4,9,6,25,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.41
ciit/fa17-bse-3067/isb,csc241,10,2,10,7,3,4,4,1,15,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/fa17-bse-3073/isb,csc241,1,3,8,9,9,10,3,4,17,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/fa17-bse-3080/isb,csc241,4,6,2,5,7,5,3,9,18,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.3
ciit/fa17-bse-3085/isb,csc241,4,10,1,8,2,1,2,2,17,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa17-bse-551/isb,csc241,4,10,6,5,3,8,10,3,16,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa17-bse-566/isb,csc241,6,1,1,4,2,2,3,8,22,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/fa17-bse-618/isb,csc241,6,8,5,3,9,6,6,4,16,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.41
ciit/fa17-bse-627/isb,csc241,9,10,7,4,3,7,7,3,17,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa17-bse-63/isb,csc241,5,7,10,10,7,7,4,3,24,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.33
ciit/fa17-bse-645/isb,csc241,7,4,4,8,6,2,10,10,19,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.16
ciit/fa17-bse-649/isb,csc241,8,4,8,10,7,4,9,6,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa17-bse-650/isb,csc241,4,1,6,2,6,4,1,6,17,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.86
ciit/fa17-bse-672/isb,csc241,8,2,9,7,4,8,5,10,24,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.89
ciit/fa17-bse-738/isb,csc241,10,5,9,5,7,8,2,5,25,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/fa17-bse-773/isb,csc241,5,10,2,9,9,3,9,8,23,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.41
ciit/fa17-bse-779/isb,csc241,8,7,8,3,3,2,4,6,15,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/fa17-bse-802/isb,csc241,1,7,5,7,4,7,8,6,19,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/fa17-bse-806/isb,csc241,1,2,6,10,10,1,6,10,19,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa17-bse-85/isb,csc241,2,5,4,5,7,6,9,5,16,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.48
ciit/fa17-bse-850/isb,csc241,3,3,2,2,6,10,4,8,15,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa17-bse-854/isb,csc241,6,3,4,9,2,7,10,3,18,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa17-bse-873/isb,csc241,5,8,9,8,8,6,9,8,15,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa17-bse-89/isb,csc241,6,7,4,4,8,2,4,10,20,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/fa17-bse-951/isb,csc241,2,2,10,2,6,7,8,6,24,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/fa17-bse-956/isb,csc241,3,10,6,7,1,8,6,5,24,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/fa17-bse-991/isb,csc241,4,2,10,10,4,6,7,6,24,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/fa18-bse-1077/isb,csc241,10,10,4,7,2,6,1,1,15,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa18-bse-1088/isb,csc241,1,4,4,7,4,4,5,3,24,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.86
ciit/fa18-bse-1209/isb,csc241,8,9,10,7,9,10,5,10,19,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa18-bse-1230/isb,csc241,7,3,1,8,7,1,5,3,24,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa18-bse-1260/isb,csc241,2,8,10,1,7,6,10,10,18,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa18-bse-1311/isb,csc241,9,2,3,3,8,6,7,7,18,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/fa18-bse-133/isb,csc241,7,4,9,4,1,8,5,1,16,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa18-bse-1352/isb,csc241,4,1,4,5,1,7,5,6,21,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/fa18-bse-1376/isb,csc241,8,7,8,10,5,7,10,10,17,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/fa18-bse-1378/isb,csc241,8,5,4,3,1,2,7,5,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/fa18-bse-1379/isb,csc241,3,9,2,10,10,7,7,9,18,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/fa18-bse-1405/isb,csc241,8,9,2,5,7,9,5,9,15,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa18-bse-1451/isb,csc241,5,4,3,3,8,4,6,6,22,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa18-bse-1467/isb,csc241,5,10,2,1,1,7,8,8,19,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.21
ciit/fa18-bse-1512/isb,csc241,2,4,5,2,3,8,9,5,17,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/fa18-bse-1556/isb,csc241,2,1,9,2,2,6,7,9,15,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.07
ciit/fa18-bse-2477/isb,csc241,4,2,4,9,5,10,5,7,23,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/fa18-bse-2505/isb,csc241,8,4,2,6,9,9,10,2,21,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/fa18-bse-2522/isb,csc241,3,5,2,8,10,1,7,4,15,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/fa18-bse-2527/isb,csc241,2,10,6,10,4,6,10,8,24,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa18-bse-2569/isb,csc241,7,9,5,10,9,8,10,3,24,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa18-bse-2573/isb,csc241,4,8,8,10,10,3,10,1,22,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/fa18-bse-2575/isb,csc241,10,1,3,7,9,1,3,3,24,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa18-bse-2588/isb,csc241,5,2,8,2,3,1,10,5,18,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa18-bse-2619/isb,csc241,1,8,9,4,4,4,6,6,16,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.26
ciit/fa18-bse-264/isb,csc241,1,8,2,4,9,6,8,5,17,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa18-bse-2680/isb,csc241,8,1,9,6,2,10,1,9,15,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/fa18-bse-2714/isb,csc241,5,9,2,9,8,10,4,5,20,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
