Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/fa18-bcs-1217/isb,hum102,0,0,10,4,1,3,10,9,18,17,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1217/isb,mth104,2,4,4,1,1,10,10,6,11,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1228/isb,csc102,10,4,7,2,5,6,8,7,13,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1228/isb,csc103,5,2,8,4,2,4,1,0,5,35,21,32,8,1,3,1,csc
ciit/fa18-bcs-1228/isb,csc110,5,3,5,1,6,10,8,2,7,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1228/isb,eee241,3,6,2,7,6,2,8,3,11,34,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1228/isb,hum102,6,4,1,8,3,3,9,6,6,34,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1228/isb,mth104,4,5,6,4,2,5,0,3,18,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1246/isb,csc102,5,1,9,3,10,7,7,2,9,24,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1246/isb,csc103,8,8,9,4,4,5,9,3,0,43,22,35,0,3,1,5,csc
ciit/fa18-bcs-1246/isb,csc110,6,1,6,8,0,9,6,7,9,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1246/isb,eee241,5,2,8,0,4,0,4,7,4,35,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1246/isb,hum102,10,8,8,2,5,5,8,5,11,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1246/isb,mth104,1,6,9,6,6,8,2,9,15,47,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1253/isb,csc102,5,8,10,0,10,3,10,1,2,43,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1253/isb,csc103,4,10,9,7,6,5,7,1,6,11,24,39,10,9,5,6,csc
ciit/fa18-bcs-1253/isb,csc110,4,10,6,2,5,9,7,0,19,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1253/isb,eee241,10,3,7,0,3,9,3,5,10,13,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1253/isb,hum102,5,1,6,0,7,8,0,9,13,28,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1253/isb,mth104,1,7,3,0,1,9,4,3,22,10,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1290/isb,csc102,7,4,2,10,7,0,2,2,22,17,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1290/isb,csc103,9,3,7,10,8,0,0,7,10,11,18,33,5,1,2,10,csc
ciit/fa18-bcs-1290/isb,csc110,4,9,8,1,1,1,7,8,5,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1290/isb,eee241,7,2,3,5,10,2,2,9,12,41,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1290/isb,hum102,3,1,4,7,5,0,10,9,0,42,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1290/isb,mth104,8,8,1,9,6,4,4,1,9,50,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1308/isb,csc102,7,2,10,9,8,9,10,1,21,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1308/isb,csc103,1,3,9,2,10,8,1,10,15,32,18,34,1,5,5,9,csc
ciit/fa18-bcs-1308/isb,csc110,1,4,0,2,4,5,7,7,8,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1308/isb,eee241,5,2,7,1,4,3,2,6,14,50,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1308/isb,hum102,0,1,0,2,9,1,4,6,20,45,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1308/isb,mth104,5,5,1,2,9,4,7,6,13,50,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1322/isb,csc102,2,8,10,8,7,6,7,0,0,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1322/isb,csc103,2,10,6,4,2,5,4,5,0,26,17,28,9,9,10,1,csc
ciit/fa18-bcs-1322/isb,csc110,2,10,8,8,0,6,2,5,0,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1322/isb,eee241,6,3,6,0,7,6,1,2,24,22,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1322/isb,hum102,6,9,4,4,10,8,3,5,19,11,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1322/isb,mth104,6,10,7,2,9,4,9,0,24,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1351/isb,csc102,7,8,1,9,7,7,1,7,18,32,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1351/isb,csc103,6,3,10,4,7,7,2,8,22,37,22,30,4,0,9,0,csc
ciit/fa18-bcs-1351/isb,csc110,2,10,2,3,3,5,1,5,8,43,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1351/isb,eee241,5,9,9,10,10,9,5,4,1,23,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1351/isb,hum102,10,5,7,2,1,3,8,4,7,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1351/isb,mth104,5,8,6,0,8,10,0,6,24,43,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-136/isb,csc102,0,1,6,4,1,3,0,1,21,37,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-136/isb,csc103,9,9,6,0,6,6,1,8,12,10,16,36,7,8,0,5,csc
ciit/fa18-bcs-136/isb,csc110,2,7,9,1,7,7,7,6,8,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-136/isb,eee241,7,2,0,2,4,5,1,0,6,46,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-136/isb,hum102,3,8,7,10,0,4,2,4,22,46,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-136/isb,mth104,0,6,10,7,10,2,0,6,10,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1394/isb,csc102,7,6,8,8,4,1,7,5,16,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1394/isb,csc103,0,3,10,3,1,5,10,6,16,50,17,32,5,3,3,9,csc
ciit/fa18-bcs-1394/isb,csc110,4,0,5,3,2,4,10,5,11,15,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1394/isb,eee241,9,9,8,2,9,9,7,8,0,36,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1394/isb,hum102,3,1,3,2,3,6,4,10,3,16,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1394/isb,mth104,9,5,7,10,5,1,3,6,18,40,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1424/isb,csc102,5,9,7,9,5,4,6,8,12,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1424/isb,csc103,1,7,4,10,9,10,2,2,23,20,16,49,4,0,0,3,csc
ciit/fa18-bcs-1424/isb,csc110,9,6,4,4,2,2,7,2,6,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1424/isb,eee241,0,5,4,2,10,5,4,2,19,25,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1424/isb,hum102,6,6,5,3,4,3,1,2,12,25,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1424/isb,mth104,6,0,5,2,9,7,2,8,4,46,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1445/isb,csc102,3,7,4,8,2,6,8,1,25,15,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1445/isb,csc103,7,4,0,6,1,8,10,5,8,25,20,36,0,4,0,1,csc
ciit/fa18-bcs-1445/isb,csc110,5,0,6,2,4,10,10,2,16,23,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1445/isb,eee241,0,10,6,8,10,0,10,0,1,42,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1445/isb,hum102,9,0,0,3,2,1,8,1,23,39,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1445/isb,mth104,8,8,6,10,6,6,7,0,6,32,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1448/isb,csc102,6,4,6,10,3,9,6,6,16,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1448/isb,csc103,0,1,10,8,1,2,5,7,5,12,22,26,9,10,7,6,csc
ciit/fa18-bcs-1448/isb,csc110,1,2,4,10,1,2,6,10,21,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1448/isb,eee241,0,3,9,10,6,5,5,2,19,38,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1448/isb,hum102,2,1,3,7,10,10,7,5,10,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1448/isb,mth104,4,9,5,1,4,9,9,8,10,19,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1450/isb,csc102,10,7,6,3,2,8,2,8,2,46,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1450/isb,csc103,6,5,10,7,2,2,1,3,14,15,17,26,2,6,4,1,csc
ciit/fa18-bcs-1450/isb,csc110,4,6,7,2,1,2,3,9,18,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1450/isb,eee241,3,4,5,0,9,4,1,0,9,37,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1450/isb,hum102,7,8,3,9,7,0,3,5,16,37,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1450/isb,mth104,9,2,8,10,6,9,2,10,16,33,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1462/isb,csc102,10,0,3,1,9,1,10,1,12,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1462/isb,csc103,4,5,8,9,3,10,10,7,24,25,15,49,8,0,0,2,csc
ciit/fa18-bcs-1462/isb,csc110,0,8,4,0,3,7,9,1,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1462/isb,eee241,2,8,7,7,5,9,0,3,9,37,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1462/isb,hum102,1,10,0,1,0,0,8,9,9,16,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1462/isb,mth104,5,4,6,8,10,1,5,7,20,35,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-153/isb,csc102,10,7,5,2,2,7,1,1,16,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-153/isb,csc103,10,1,5,9,6,8,3,3,12,18,25,29,1,9,6,7,csc
ciit/fa18-bcs-153/isb,csc110,0,9,3,5,10,7,0,2,5,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-153/isb,eee241,5,3,10,6,5,1,10,0,21,10,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-153/isb,hum102,10,8,3,7,9,8,9,3,21,45,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-153/isb,mth104,0,2,9,1,4,9,2,9,0,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1679/isb,csc102,9,5,5,6,9,1,9,9,15,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1679/isb,csc103,7,1,5,3,6,3,0,4,14,34,23,29,8,9,6,4,csc
ciit/fa18-bcs-1679/isb,csc110,5,3,3,3,4,10,2,7,5,37,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1679/isb,eee241,0,9,6,6,4,8,4,4,11,29,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1679/isb,hum102,9,9,2,2,4,4,6,9,7,30,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1679/isb,mth104,2,6,3,10,0,6,5,7,9,41,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1688/isb,csc102,6,5,8,6,1,0,9,5,21,28,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1688/isb,csc103,10,10,4,10,9,5,6,5,5,25,20,36,9,10,3,8,csc
ciit/fa18-bcs-1688/isb,csc110,2,1,1,0,4,5,3,10,21,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1688/isb,eee241,8,6,10,5,1,7,9,4,17,46,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1688/isb,hum102,1,0,3,5,10,0,9,4,22,33,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1688/isb,mth104,3,7,10,4,3,9,2,7,14,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1701/isb,csc102,0,3,1,9,7,2,9,4,25,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1701/isb,csc103,2,0,10,1,0,6,0,4,19,10,15,46,5,4,2,6,csc
ciit/fa18-bcs-1701/isb,csc110,5,0,10,7,7,2,8,6,6,48,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1701/isb,eee241,10,6,7,1,9,6,2,5,11,36,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1701/isb,hum102,7,3,9,2,6,0,7,6,18,40,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1701/isb,mth104,5,0,6,6,2,6,7,1,0,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1719/isb,csc102,0,7,9,9,0,8,6,9,0,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1719/isb,csc103,5,5,2,2,8,8,0,9,19,31,21,40,1,6,2,3,csc
ciit/fa18-bcs-1719/isb,csc110,10,3,6,5,8,2,6,1,13,49,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1719/isb,eee241,7,4,4,5,1,8,8,7,0,18,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1719/isb,hum102,2,5,2,0,8,2,1,9,23,41,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1719/isb,mth104,6,10,0,8,5,2,10,9,4,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-172/isb,csc102,5,10,5,0,0,5,0,10,15,49,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-172/isb,csc103,4,2,1,8,9,9,6,7,10,15,24,37,6,9,7,9,csc
ciit/fa18-bcs-172/isb,csc110,1,0,1,8,8,6,7,0,9,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-172/isb,eee241,0,2,0,8,7,4,8,7,21,45,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-172/isb,hum102,6,1,4,3,5,5,3,5,4,11,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-172/isb,mth104,0,0,9,3,0,5,10,2,17,33,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1723/isb,csc102,1,10,2,10,9,9,10,3,15,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1723/isb,csc103,10,8,10,5,8,9,0,4,9,41,16,26,8,0,6,5,csc
ciit/fa18-bcs-1723/isb,csc110,4,0,5,7,10,6,5,2,1,23,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1723/isb,eee241,9,8,10,10,5,8,1,4,19,34,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1723/isb,hum102,3,5,0,5,5,6,9,9,9,17,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1723/isb,mth104,10,2,9,5,3,7,6,10,9,26,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1727/isb,csc102,0,1,2,2,5,8,10,4,20,38,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1727/isb,csc103,6,9,10,4,5,1,2,5,22,43,20,49,7,8,9,9,csc
ciit/fa18-bcs-1727/isb,csc110,9,8,7,9,3,3,2,7,8,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1727/isb,eee241,4,2,7,2,9,9,3,7,6,34,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1727/isb,hum102,2,3,10,1,0,8,7,2,11,19,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1727/isb,mth104,2,3,8,9,5,9,10,7,9,20,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1732/isb,csc102,0,5,2,0,6,6,5,9,0,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1732/isb,csc103,7,1,3,3,1,1,9,7,21,23,20,34,4,8,9,7,csc
ciit/fa18-bcs-1732/isb,csc110,1,9,1,5,6,4,4,4,5,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1732/isb,eee241,6,7,4,2,5,10,7,4,18,46,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1732/isb,hum102,7,9,10,0,4,5,9,7,1,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1732/isb,mth104,2,5,2,4,4,2,9,8,12,14,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1749/isb,csc102,0,10,7,1,6,6,7,7,8,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1749/isb,csc103,0,6,6,0,10,1,0,4,10,14,16,31,9,7,4,10,csc
ciit/fa18-bcs-1749/isb,csc110,1,3,9,6,10,1,2,1,20,15,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1749/isb,eee241,10,8,1,3,4,0,6,1,11,12,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1749/isb,hum102,6,4,7,5,4,5,2,3,22,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1749/isb,mth104,3,8,5,6,9,0,7,0,16,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1782/isb,csc102,4,9,4,7,7,5,7,4,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1782/isb,csc103,2,3,10,8,10,9,5,8,3,13,17,41,6,9,5,3,csc
ciit/fa18-bcs-1782/isb,csc110,0,2,4,1,7,1,0,10,11,48,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1782/isb,eee241,0,7,6,10,7,3,9,10,19,41,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1782/isb,hum102,3,0,0,5,1,8,8,1,2,40,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1782/isb,mth104,7,2,1,1,0,3,10,0,4,34,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1792/isb,csc102,9,8,1,3,10,4,0,1,14,28,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1792/isb,csc103,10,7,6,1,8,0,10,10,6,48,17,39,4,9,5,10,csc
ciit/fa18-bcs-1792/isb,csc110,6,4,7,3,3,5,2,4,19,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1792/isb,eee241,2,9,9,9,7,0,5,1,24,50,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1792/isb,hum102,8,10,1,4,5,3,4,5,2,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1792/isb,mth104,5,9,8,3,10,9,5,10,9,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1811/isb,csc102,9,6,0,0,8,4,1,2,14,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1811/isb,csc103,5,6,5,1,7,4,10,0,2,42,18,26,9,10,7,4,csc
ciit/fa18-bcs-1811/isb,csc110,9,8,6,10,4,0,8,7,14,32,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1811/isb,eee241,7,5,5,5,10,7,4,10,18,19,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1811/isb,hum102,10,2,8,4,9,6,7,10,17,16,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1811/isb,mth104,4,3,5,4,1,5,7,8,15,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1816/isb,csc102,2,7,0,10,6,9,9,1,8,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1816/isb,csc103,0,10,1,7,0,5,7,10,15,17,25,36,1,0,9,9,csc
ciit/fa18-bcs-1816/isb,csc110,5,8,9,6,6,5,7,5,9,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1816/isb,eee241,6,0,10,7,8,5,5,4,1,36,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1816/isb,hum102,6,0,4,5,9,7,0,6,5,23,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1816/isb,mth104,4,5,2,4,9,6,9,9,21,39,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1832/isb,csc102,7,6,4,3,6,0,4,3,20,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1832/isb,csc103,7,9,3,7,2,2,6,8,8,11,15,26,9,8,2,0,csc
ciit/fa18-bcs-1832/isb,csc110,10,2,7,5,3,8,10,2,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1832/isb,eee241,10,2,3,8,5,4,8,1,23,16,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1832/isb,hum102,3,0,4,10,9,7,10,2,12,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1832/isb,mth104,1,0,10,0,0,3,9,10,1,10,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1882/isb,csc102,2,10,8,1,0,5,8,5,14,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1882/isb,csc103,0,5,2,4,5,10,9,10,7,47,15,35,7,6,2,9,csc
ciit/fa18-bcs-1882/isb,csc110,7,9,2,6,9,9,10,2,3,41,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1882/isb,eee241,3,10,3,10,8,7,6,8,5,13,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1882/isb,hum102,1,1,8,7,10,8,4,9,18,12,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1882/isb,mth104,6,4,2,9,9,6,3,9,23,42,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1905/isb,csc102,2,7,10,6,3,0,2,0,8,38,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1905/isb,csc103,1,2,9,1,9,10,4,4,20,17,15,44,0,0,5,5,csc
ciit/fa18-bcs-1905/isb,csc110,10,5,5,7,3,2,7,10,20,36,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1905/isb,eee241,0,5,10,3,5,6,7,4,15,14,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1905/isb,hum102,9,3,1,2,6,9,1,7,0,49,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1905/isb,mth104,7,7,7,3,8,7,10,8,20,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1934/isb,csc102,2,8,4,3,0,6,3,6,7,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1934/isb,csc103,5,8,1,8,2,5,10,5,4,17,16,43,3,8,6,10,csc
ciit/fa18-bcs-1934/isb,csc110,1,8,6,4,2,6,2,4,0,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1934/isb,eee241,3,9,10,9,6,4,9,1,11,33,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1934/isb,hum102,2,4,4,9,5,2,2,3,6,13,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1934/isb,mth104,10,2,0,5,2,3,10,6,18,34,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1938/isb,csc102,7,9,7,3,1,2,1,9,5,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1938/isb,csc103,9,1,9,8,10,1,1,0,25,26,17,42,3,7,10,1,csc
ciit/fa18-bcs-1938/isb,csc110,2,3,8,6,5,2,4,4,18,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1938/isb,eee241,7,4,6,5,6,0,6,10,14,49,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1938/isb,hum102,9,6,1,6,8,8,6,4,24,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1938/isb,mth104,1,7,8,7,6,7,9,7,23,39,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1976/isb,csc102,5,0,8,2,0,0,10,4,7,11,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1976/isb,csc103,4,8,0,2,7,8,5,7,4,45,25,42,8,7,2,6,csc
ciit/fa18-bcs-1976/isb,csc110,1,9,8,4,6,3,6,9,10,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa18-bcs-1976/isb,eee241,9,2,4,4,6,2,0,5,2,33,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/fa18-bcs-1976/isb,hum102,7,0,10,3,9,8,10,1,20,43,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa18-bcs-1976/isb,mth104,4,6,3,5,5,8,0,8,1,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa18-bcs-1986/isb,csc102,8,0,9,10,3,4,6,0,23,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
