Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/fa21-bse-3589/isb,csc371,4,7,7,5,9,5,5,3,23,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa21-bse-3606/isb,csc371,10,9,7,2,10,8,4,7,16,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/fa21-bse-3667/isb,csc371,6,6,6,9,8,10,4,3,18,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa21-bse-3674/isb,csc371,9,2,6,4,8,4,3,9,16,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.53
ciit/fa21-bse-3676/isb,csc371,10,2,5,5,4,9,7,1,18,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa21-bse-3705/isb,csc371,5,5,1,4,8,7,8,10,22,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.22
ciit/fa21-bse-3725/isb,csc371,8,8,7,7,8,6,7,1,15,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa21-bse-3735/isb,csc371,10,9,10,1,5,3,10,9,19,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/fa21-bse-38/isb,csc371,3,7,9,2,7,7,9,2,15,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa21-bse-382/isb,csc371,1,10,7,8,4,8,2,5,15,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa21-bse-439/isb,csc371,10,9,5,3,6,1,10,1,19,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa21-bse-447/isb,csc371,5,1,9,7,1,9,9,1,22,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/fa21-bse-459/isb,csc371,9,1,4,10,1,7,7,5,21,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa21-bse-488/isb,csc371,4,2,4,2,4,6,10,5,23,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.32
ciit/fa21-bse-500/isb,csc371,4,2,5,4,1,3,4,4,19,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.95
ciit/fa21-bse-509/isb,csc371,10,1,10,2,8,2,7,8,24,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/fa21-bse-525/isb,csc371,4,9,1,10,5,2,7,8,23,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa21-bse-545/isb,csc371,3,8,1,10,1,4,3,5,16,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/fa21-bse-615/isb,csc371,7,1,4,9,4,3,6,5,21,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.61
ciit/fa21-bse-623/isb,csc371,6,9,10,4,10,3,7,1,15,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/fa21-bse-632/isb,csc371,10,5,3,6,8,3,5,1,21,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.37
ciit/fa21-bse-64/isb,csc371,8,5,10,1,1,9,8,1,17,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.05
ciit/fa21-bse-724/isb,csc371,6,10,9,10,7,6,4,1,22,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa21-bse-830/isb,csc371,1,4,7,3,3,7,8,7,24,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/fa21-bse-857/isb,csc371,8,8,5,2,3,5,9,8,24,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.52
ciit/fa21-bse-905/isb,csc371,5,8,6,4,5,5,5,9,22,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa21-bse-933/isb,csc371,5,6,3,5,9,1,3,3,20,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa21-bse-959/isb,csc371,3,2,9,8,9,1,9,6,18,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.05
ciit/sp15-bse-1023/isb,csc371,10,8,5,6,8,8,8,1,17,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/sp15-bse-1055/isb,csc371,2,10,5,10,6,3,6,6,18,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.59
ciit/sp15-bse-1066/isb,csc371,9,8,7,2,6,6,5,9,24,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/sp15-bse-1086/isb,csc371,7,3,5,4,1,8,7,9,16,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp15-bse-1101/isb,csc371,7,9,7,9,9,4,1,5,22,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/sp15-bse-1132/isb,csc371,9,10,4,5,2,9,4,3,15,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/sp15-bse-1148/isb,csc371,6,8,1,8,2,2,2,2,20,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/sp15-bse-124/isb,csc371,5,6,1,8,8,8,2,5,22,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp15-bse-1258/isb,csc371,1,5,6,4,10,9,7,3,16,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp15-bse-1278/isb,csc371,9,8,3,1,4,1,3,1,24,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.41
ciit/sp15-bse-1298/isb,csc371,5,10,4,3,5,3,8,10,17,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp15-bse-130/isb,csc371,9,9,3,2,2,6,5,3,15,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp15-bse-1323/isb,csc371,5,2,8,6,8,3,8,9,23,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.16
ciit/sp15-bse-1387/isb,csc371,4,9,6,9,4,5,10,5,18,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp15-bse-1398/isb,csc371,1,2,1,10,7,3,4,4,23,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/sp15-bse-1401/isb,csc371,6,6,5,2,1,6,6,10,21,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp15-bse-141/isb,csc371,4,10,6,3,10,5,6,2,19,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/sp15-bse-1414/isb,csc371,4,1,7,4,8,1,4,2,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.14
ciit/sp15-bse-1440/isb,csc371,4,2,4,3,9,6,4,7,23,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp15-bse-149/isb,csc371,8,5,5,3,3,1,4,1,16,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp15-bse-1521/isb,csc371,3,8,3,10,7,7,4,10,15,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.26
ciit/sp15-bse-1529/isb,csc371,10,2,3,10,10,8,4,6,22,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp15-bse-1535/isb,csc371,10,4,4,8,9,2,10,4,21,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/sp15-bse-1560/isb,csc371,7,10,3,2,4,7,3,7,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp15-bse-1574/isb,csc371,5,9,5,10,6,4,4,1,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/sp15-bse-1579/isb,csc371,8,10,8,5,4,5,7,5,22,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.45
ciit/sp15-bse-1673/isb,csc371,1,1,7,9,1,9,2,3,16,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/sp15-bse-1684/isb,csc371,10,7,10,4,2,4,3,6,23,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/sp15-bse-169/isb,csc371,8,10,10,3,9,9,7,7,24,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/sp15-bse-1691/isb,csc371,1,4,9,2,4,2,3,1,17,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp15-bse-1739/isb,csc371,2,2,2,1,2,8,6,10,16,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp15-bse-1777/isb,csc371,7,4,6,5,8,3,2,9,17,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.43
ciit/sp15-bse-1785/isb,csc371,9,8,1,6,8,10,3,8,19,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.53
ciit/sp15-bse-1802/isb,csc371,9,6,8,3,7,4,4,1,19,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp15-bse-1837/isb,csc371,1,2,10,5,4,3,10,4,24,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp15-bse-1887/isb,csc371,6,2,10,8,4,1,4,3,21,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/sp15-bse-1924/isb,csc371,9,7,7,2,7,1,10,8,16,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/sp15-bse-1935/isb,csc371,10,6,4,2,3,5,2,3,22,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/sp15-bse-1939/isb,csc371,2,7,5,8,2,10,7,2,16,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/sp15-bse-1946/isb,csc371,10,6,8,5,7,6,5,9,21,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.35
ciit/sp15-bse-1984/isb,csc371,8,9,9,8,2,10,9,6,16,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/sp15-bse-2024/isb,csc371,6,1,1,7,6,9,2,2,22,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/sp15-bse-2025/isb,csc371,6,7,3,2,1,4,10,3,23,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/sp15-bse-2080/isb,csc371,10,2,3,10,6,1,1,5,18,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp15-bse-2144/isb,csc371,8,7,6,7,8,6,10,6,17,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp15-bse-2146/isb,csc371,9,1,4,9,3,4,8,3,23,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/sp15-bse-2162/isb,csc371,6,5,3,8,3,2,3,1,22,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp15-bse-2248/isb,csc371,6,3,4,5,5,1,5,3,21,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/sp15-bse-2267/isb,csc371,9,8,3,6,10,2,10,5,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp15-bse-229/isb,csc371,5,10,7,7,6,4,2,1,21,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.25
ciit/sp15-bse-2316/isb,csc371,1,7,6,9,4,3,4,9,22,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/sp15-bse-2320/isb,csc371,1,5,2,1,3,8,5,3,23,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/sp15-bse-2322/isb,csc371,9,1,4,8,9,5,8,2,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/sp15-bse-2346/isb,csc371,4,3,3,8,2,3,2,3,22,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp15-bse-2357/isb,csc371,8,2,10,10,3,2,8,2,18,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/sp15-bse-237/isb,csc371,1,2,4,10,2,1,1,6,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/sp15-bse-2412/isb,csc371,6,4,1,5,8,1,9,10,25,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/sp15-bse-248/isb,csc371,8,1,2,1,9,7,8,6,25,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp15-bse-2532/isb,csc371,6,3,10,8,1,8,3,5,18,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp15-bse-2556/isb,csc371,3,4,3,6,10,1,7,6,16,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp15-bse-2600/isb,csc371,4,9,3,1,6,1,4,2,18,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp15-bse-2633/isb,csc371,7,8,6,10,1,10,8,3,22,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.95
ciit/sp15-bse-2634/isb,csc371,6,1,10,3,3,2,7,6,15,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/sp15-bse-267/isb,csc371,7,7,2,6,6,5,10,9,20,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/sp15-bse-270/isb,csc371,8,9,3,6,4,7,3,8,23,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/sp15-bse-2730/isb,csc371,1,6,6,4,4,2,10,4,15,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.39
ciit/sp15-bse-2748/isb,csc371,7,9,8,7,8,4,9,10,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp15-bse-2760/isb,csc371,4,10,2,7,10,5,7,2,20,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.3
ciit/sp15-bse-2806/isb,csc371,8,8,4,1,1,7,7,6,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/sp15-bse-2832/isb,csc371,8,8,3,1,9,8,5,6,20,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.09
ciit/sp15-bse-2883/isb,csc371,3,2,1,5,10,2,5,2,24,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/sp15-bse-2919/isb,csc371,2,4,8,3,9,2,2,7,18,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.37
ciit/sp15-bse-2938/isb,csc371,2,9,8,4,8,7,9,7,20,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/sp15-bse-30/isb,csc371,2,3,8,2,7,4,2,2,17,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.46
ciit/sp15-bse-309/isb,csc371,7,10,5,9,1,5,5,5,18,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp15-bse-3118/isb,csc371,2,5,4,8,4,10,3,3,20,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.78
ciit/sp15-bse-3142/isb,csc371,3,9,7,8,1,3,5,7,20,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.4
ciit/sp15-bse-3171/isb,csc371,8,9,2,8,10,5,8,3,15,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.95
ciit/sp15-bse-3172/isb,csc371,4,8,5,5,7,7,4,5,20,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp15-bse-3207/isb,csc371,3,10,10,7,2,5,9,6,19,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/sp15-bse-324/isb,csc371,1,3,5,4,10,3,4,8,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp15-bse-3252/isb,csc371,7,6,5,9,10,6,2,8,23,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp15-bse-3347/isb,csc371,3,3,3,3,5,4,9,5,20,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.47
ciit/sp15-bse-3365/isb,csc371,2,8,2,8,7,6,3,2,24,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp15-bse-3421/isb,csc371,7,4,9,6,5,8,7,2,15,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/sp15-bse-3424/isb,csc371,6,7,9,7,9,3,7,9,24,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp15-bse-3428/isb,csc371,1,4,4,4,7,3,10,10,15,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/sp15-bse-3433/isb,csc371,7,7,4,3,3,8,5,10,20,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp15-bse-3452/isb,csc371,3,9,8,8,7,2,7,4,17,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/sp15-bse-3456/isb,csc371,10,2,9,4,5,9,7,8,20,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.09
ciit/sp15-bse-3530/isb,csc371,3,6,10,10,4,9,8,10,22,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/sp15-bse-3600/isb,csc371,3,8,6,10,2,3,8,8,15,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/sp15-bse-3651/isb,csc371,5,1,8,6,1,4,10,7,19,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/sp15-bse-368/isb,csc371,2,8,8,10,2,2,3,1,15,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/sp15-bse-3682/isb,csc371,4,3,8,1,1,8,2,6,23,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.55
ciit/sp15-bse-379/isb,csc371,9,7,10,6,10,6,1,4,23,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.2
ciit/sp15-bse-397/isb,csc371,4,7,8,2,8,9,5,2,17,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.93
ciit/sp15-bse-430/isb,csc371,1,8,2,9,3,1,7,6,18,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp15-bse-454/isb,csc371,1,3,9,7,6,6,1,4,25,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/sp15-bse-460/isb,csc371,2,10,3,4,10,8,2,10,21,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/sp15-bse-511/isb,csc371,4,9,6,7,6,7,2,5,16,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.25
ciit/sp15-bse-528/isb,csc371,7,2,4,9,3,2,1,4,16,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.41
ciit/sp15-bse-534/isb,csc371,1,9,7,4,2,1,2,9,23,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.18
ciit/sp15-bse-653/isb,csc371,1,10,6,3,4,9,3,9,24,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.39
ciit/sp15-bse-673/isb,csc371,4,10,7,7,5,2,9,4,22,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/sp15-bse-719/isb,csc371,1,1,10,9,8,9,1,7,23,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp15-bse-733/isb,csc371,9,6,3,3,6,3,1,9,16,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/sp15-bse-752/isb,csc371,2,3,7,10,2,7,5,5,21,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/sp15-bse-781/isb,csc371,6,10,5,6,6,9,4,1,18,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/sp15-bse-803/isb,csc371,3,3,4,6,1,6,10,8,21,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/sp15-bse-837/isb,csc371,7,8,6,7,10,6,1,10,17,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp15-bse-921/isb,csc371,6,1,6,4,8,3,7,3,25,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp15-bse-929/isb,csc371,8,9,9,5,8,5,2,5,19,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/sp15-bse-932/isb,csc371,8,2,7,2,5,7,9,10,22,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.74
ciit/sp15-bse-954/isb,csc371,2,1,2,7,5,5,6,4,19,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.48
ciit/sp15-bse-982/isb,csc371,7,8,5,1,2,4,2,3,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp16-bse-102/isb,csc371,1,2,5,6,7,8,5,10,20,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.01
ciit/sp16-bse-1040/isb,csc371,5,7,9,10,4,4,1,2,19,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp16-bse-1072/isb,csc371,3,2,8,1,9,3,1,2,15,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/sp16-bse-109/isb,csc371,10,9,7,10,5,10,8,3,18,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.46
ciit/sp16-bse-1095/isb,csc371,4,3,9,9,4,10,10,2,22,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/sp16-bse-114/isb,csc371,10,2,4,9,8,8,9,10,23,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/sp16-bse-1167/isb,csc371,3,9,9,10,2,1,2,5,16,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp16-bse-1182/isb,csc371,8,2,10,4,5,8,4,5,21,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.99
ciit/sp16-bse-1210/isb,csc371,6,10,4,4,9,9,6,3,19,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.22
ciit/sp16-bse-1215/isb,csc371,10,8,1,5,8,5,2,4,24,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/sp16-bse-1245/isb,csc371,5,9,4,3,4,1,8,2,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp16-bse-1256/isb,csc371,5,6,6,10,10,8,1,4,25,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/sp16-bse-1284/isb,csc371,8,4,10,4,3,9,8,10,21,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/sp16-bse-1300/isb,csc371,8,4,10,8,2,8,2,7,21,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/sp16-bse-1319/isb,csc371,9,7,3,4,5,9,8,6,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/sp16-bse-1338/isb,csc371,7,10,3,10,1,8,6,3,25,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/sp16-bse-1347/isb,csc371,4,6,6,10,4,7,1,7,15,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.55
ciit/sp16-bse-1367/isb,csc371,10,6,3,7,8,10,5,9,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/sp16-bse-1374/isb,csc371,7,6,2,2,8,3,5,1,24,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/sp16-bse-1425/isb,csc371,5,5,8,6,10,9,10,1,15,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.23
ciit/sp16-bse-1544/isb,csc371,6,6,6,8,6,2,5,8,25,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/sp16-bse-1557/isb,csc371,8,9,5,7,2,9,8,9,20,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/sp16-bse-1571/isb,csc371,1,9,9,5,5,1,8,10,15,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/sp16-bse-1580/isb,csc371,1,5,3,4,10,8,5,6,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/sp16-bse-1627/isb,csc371,4,9,7,10,6,1,3,1,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/sp16-bse-1689/isb,csc371,4,10,7,6,1,8,10,10,22,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.43
ciit/sp16-bse-1696/isb,csc371,8,8,4,9,3,10,7,5,20,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/sp16-bse-1715/isb,csc371,9,1,10,4,10,4,10,1,18,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.64
ciit/sp16-bse-1728/isb,csc371,3,4,10,2,1,6,7,8,24,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp16-bse-1741/isb,csc371,3,7,2,1,6,5,6,7,22,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/sp16-bse-1767/isb,csc371,8,10,3,3,2,2,3,7,25,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp16-bse-1769/isb,csc371,8,1,1,10,7,5,7,1,21,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/sp16-bse-1840/isb,csc371,5,2,1,3,4,7,2,4,21,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp16-bse-19/isb,csc371,1,4,10,4,8,8,3,3,22,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.25
ciit/sp16-bse-1910/isb,csc371,10,10,5,9,2,10,1,4,17,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.01
ciit/sp16-bse-1930/isb,csc371,9,1,3,6,3,3,10,7,25,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp16-bse-1951/isb,csc371,4,6,4,4,8,9,2,9,19,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp16-bse-197/isb,csc371,3,2,8,2,5,3,4,1,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp16-bse-2002/isb,csc371,5,1,3,6,4,8,4,5,16,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/sp16-bse-2003/isb,csc371,8,6,3,9,10,8,5,7,18,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/sp16-bse-2030/isb,csc371,9,5,10,7,10,1,6,8,20,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp16-bse-2085/isb,csc371,10,9,1,8,2,6,5,8,24,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp16-bse-2105/isb,csc371,9,5,4,6,5,2,9,6,16,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/sp16-bse-2121/isb,csc371,4,6,1,10,7,8,9,4,24,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/sp16-bse-2148/isb,csc371,2,7,8,1,6,1,4,1,16,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp16-bse-2188/isb,csc371,5,3,1,5,6,2,8,6,24,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/sp16-bse-2210/isb,csc371,7,2,9,3,4,2,3,3,22,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp16-bse-2217/isb,csc371,10,5,4,3,1,7,8,4,22,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp16-bse-2263/isb,csc371,3,5,1,10,1,6,3,8,25,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.95
